Abstract_Dep_Counts,Generated_Abstract_Dep_Counts
ROOT:4 | acl:relcl:2 | advcl:9 | advmod:12 | amod:7 | aux:4 | case:6 | cc:1 | compound:prt:4 | conj:1 | det:7 | dislocated:1 | mark:16 | nmod:2 | nsubj:5 | nsubj:pass:4 | nummod:1 | obj:8 | obl:5 | parataxis:1 | punct:6 | xcomp:2,ROOT:9 | acl:5 | acl:relcl:2 | advcl:6 | advmod:15 | amod:25 | appos:3 | aux:4 | case:22 | cc:15 | ccomp:3 | conj:18 | cop:3 | csubj:1 | det:17 | dislocated:1 | fixed:4 | mark:14 | nmod:10 | nmod:poss:1 | nsubj:15 | nsubj:pass:7 | nummod:1 | obj:15 | obl:10 | punct:19 | xcomp:2
ROOT:3 | acl:1 | acl:relcl:2 | advcl:1 | advmod:1 | amod:4 | case:12 | cc:1 | conj:2 | det:2 | fixed:3 | mark:2 | nmod:8 | nsubj:2 | nsubj:pass:2 | obj:1 | obl:5 | punct:3,ROOT:11 | acl:relcl:4 | advcl:7 | advmod:18 | amod:20 | appos:5 | aux:2 | case:28 | cc:16 | ccomp:3 | conj:24 | cop:1 | csubj:1 | det:16 | dislocated:1 | fixed:2 | mark:17 | nmod:10 | nmod:poss:2 | nsubj:12 | nsubj:pass:10 | obj:16 | obl:17 | obl:agent:1 | parataxis:1 | punct:32 | xcomp:2
ROOT:11 | acl:3 | acl:relcl:8 | advcl:4 | advmod:5 | amod:14 | appos:2 | aux:6 | case:25 | cc:8 | ccomp:1 | conj:11 | cop:3 | det:17 | expl:1 | mark:13 | nmod:12 | nmod:poss:5 | nsubj:13 | nsubj:pass:9 | nummod:1 | obj:14 | obl:11 | punct:19 | xcomp:2,ROOT:8 | acl:4 | acl:relcl:5 | advcl:6 | advmod:14 | amod:19 | appos:5 | aux:7 | case:23 | cc:19 | ccomp:2 | compound:prt:2 | conj:26 | det:4 | dislocated:1 | fixed:4 | mark:16 | nmod:13 | nmod:poss:6 | nsubj:17 | nsubj:pass:7 | obj:13 | obl:9 | parataxis:1 | punct:26 | xcomp:1
ROOT:8 | acl:cleft:1 | acl:relcl:1 | advcl:5 | advmod:11 | amod:12 | appos:1 | aux:5 | case:24 | cc:8 | ccomp:3 | conj:10 | cop:4 | csubj:1 | det:7 | expl:2 | mark:10 | nmod:16 | nmod:poss:2 | nsubj:13 | nsubj:pass:1 | nummod:3 | obj:10 | obl:9 | parataxis:1 | punct:10 | xcomp:2,ROOT:8 | acl:1 | acl:relcl:3 | advcl:4 | advmod:15 | amod:20 | appos:2 | aux:1 | case:21 | cc:16 | ccomp:5 | compound:prt:1 | conj:27 | dep:1 | det:10 | dislocated:2 | fixed:5 | mark:11 | nmod:14 | nmod:poss:2 | nsubj:19 | nsubj:pass:2 | obj:11 | obl:8 | parataxis:2 | punct:26 | xcomp:2
ROOT:15 | acl:1 | acl:relcl:2 | advcl:4 | advmod:10 | amod:28 | appos:2 | aux:3 | case:35 | cc:16 | ccomp:1 | compound:prt:2 | conj:16 | cop:2 | csubj:1 | det:13 | expl:1 | fixed:2 | iobj:1 | mark:11 | nmod:15 | nmod:poss:6 | nsubj:13 | nsubj:pass:10 | nummod:1 | obj:13 | obl:18 | punct:23 | xcomp:5,ROOT:8 | acl:3 | acl:relcl:3 | advcl:2 | advmod:12 | amod:11 | aux:6 | case:22 | cc:16 | ccomp:3 | conj:25 | cop:2 | dep:1 | det:8 | fixed:2 | iobj:1 | mark:10 | nmod:11 | nmod:poss:5 | nsubj:15 | nsubj:pass:1 | obj:10 | obl:12 | punct:25 | xcomp:3
ROOT:61 | acl:9 | acl:relcl:22 | advcl:19 | advmod:42 | amod:72 | appos:11 | aux:11 | case:107 | cc:61 | ccomp:12 | compound:prt:4 | conj:92 | cop:24 | csubj:3 | dep:7 | det:58 | dislocated:5 | expl:2 | fixed:14 | flat:name:4 | iobj:2 | mark:55 | nmod:57 | nmod:poss:49 | nsubj:81 | nsubj:pass:27 | nummod:5 | obj:46 | obl:61 | obl:agent:1 | parataxis:8 | punct:119 | xcomp:6,ROOT:9 | advcl:5 | advmod:14 | amod:15 | appos:4 | aux:6 | case:22 | cc:26 | ccomp:3 | compound:prt:1 | conj:29 | cop:2 | det:6 | fixed:1 | mark:14 | nmod:13 | nmod:poss:9 | nsubj:12 | nsubj:pass:3 | obj:9 | obl:11 | punct:23 | xcomp:2
ROOT:4 | acl:relcl:2 | advmod:2 | amod:8 | case:11 | cc:9 | ccomp:1 | compound:prt:2 | conj:10 | cop:1 | det:1 | nmod:5 | nmod:poss:1 | nsubj:6 | nsubj:pass:1 | nummod:1 | obj:4 | obl:6 | punct:4,ROOT:12 | acl:3 | acl:relcl:2 | advcl:7 | advmod:12 | amod:27 | appos:5 | aux:4 | case:29 | cc:28 | ccomp:1 | compound:prt:1 | conj:32 | cop:1 | det:6 | fixed:5 | mark:18 | nmod:14 | nmod:poss:6 | nsubj:16 | nsubj:pass:6 | obj:12 | obl:12 | obl:agent:2 | punct:31 | xcomp:6
ROOT:7 | acl:2 | acl:relcl:3 | advcl:4 | advmod:10 | amod:3 | aux:5 | case:16 | cc:5 | ccomp:2 | conj:2 | cop:2 | csubj:2 | dep:1 | det:11 | expl:2 | fixed:2 | mark:10 | nmod:8 | nsubj:11 | nsubj:pass:4 | nummod:1 | obj:8 | obl:6 | obl:agent:1 | parataxis:1 | punct:10 | xcomp:1,ROOT:12 | acl:3 | acl:relcl:4 | advcl:8 | advmod:23 | amod:24 | appos:1 | aux:2 | case:38 | cc:24 | ccomp:1 | conj:31 | cop:1 | dep:1 | det:16 | dislocated:1 | fixed:3 | mark:25 | nmod:23 | nmod:poss:4 | nsubj:14 | nsubj:pass:15 | obj:11 | obl:15 | parataxis:2 | punct:33 | xcomp:10
ROOT:15 | acl:1 | acl:relcl:4 | advcl:6 | advmod:7 | amod:27 | appos:2 | aux:2 | case:32 | cc:7 | compound:prt:1 | conj:6 | cop:1 | dep:1 | det:22 | expl:2 | fixed:5 | mark:13 | nmod:11 | nmod:poss:3 | nsubj:12 | nsubj:pass:6 | nummod:5 | obj:8 | obl:20 | obl:agent:2 | parataxis:1 | punct:19 | xcomp:3,ROOT:6 | acl:1 | acl:relcl:2 | advcl:2 | advmod:13 | amod:25 | appos:2 | aux:1 | case:26 | cc:18 | ccomp:2 | compound:prt:1 | conj:23 | dep:1 | det:9 | fixed:1 | mark:8 | nmod:15 | nmod:poss:4 | nsubj:11 | nsubj:pass:6 | obj:6 | obl:11 | obl:agent:1 | parataxis:2 | punct:21 | xcomp:3
ROOT:9 | acl:relcl:2 | advcl:7 | advmod:9 | amod:9 | aux:8 | case:21 | cc:9 | ccomp:9 | compound:prt:1 | conj:9 | cop:1 | dep:1 | det:16 | expl:1 | fixed:1 | iobj:1 | mark:23 | nmod:11 | nmod:poss:5 | nsubj:16 | nsubj:pass:6 | nummod:2 | obj:11 | obl:9 | punct:9 | xcomp:2,ROOT:8 | acl:1 | acl:relcl:1 | advcl:5 | advmod:8 | amod:23 | aux:2 | case:20 | cc:15 | ccomp:4 | conj:18 | csubj:1 | det:8 | dislocated:1 | fixed:3 | mark:12 | nmod:14 | nmod:poss:6 | nsubj:14 | nsubj:pass:4 | obj:11 | obl:6 | obl:agent:1 | parataxis:2 | punct:17 | xcomp:2
ROOT:13 | acl:1 | acl:relcl:4 | advcl:4 | advmod:20 | amod:18 | appos:1 | aux:7 | case:37 | cc:19 | ccomp:2 | compound:prt:1 | conj:17 | cop:4 | csubj:2 | dep:1 | det:8 | expl:2 | fixed:3 | mark:10 | nmod:16 | nmod:poss:5 | nsubj:23 | nsubj:pass:7 | nummod:1 | obj:9 | obl:20 | parataxis:4 | punct:20 | xcomp:5,ROOT:8 | acl:3 | acl:relcl:6 | advcl:3 | advmod:17 | amod:15 | appos:1 | aux:4 | case:28 | cc:22 | ccomp:1 | compound:prt:1 | conj:28 | csubj:1 | dep:1 | det:4 | dislocated:2 | fixed:1 | mark:6 | nmod:13 | nmod:poss:4 | nsubj:14 | nsubj:pass:6 | obj:9 | obl:14 | obl:agent:1 | punct:26 | xcomp:1
ROOT:4 | advcl:3 | advmod:4 | amod:3 | aux:5 | case:10 | cc:4 | ccomp:3 | conj:5 | cop:3 | csubj:1 | det:3 | mark:6 | nmod:7 | nmod:poss:2 | nsubj:6 | nsubj:pass:1 | obj:7 | obl:5 | punct:4,ROOT:8 | acl:relcl:4 | advcl:7 | advmod:16 | amod:19 | appos:3 | aux:1 | case:25 | cc:23 | ccomp:3 | compound:prt:1 | conj:26 | cop:1 | dep:2 | det:10 | dislocated:1 | fixed:1 | mark:18 | nmod:13 | nmod:poss:6 | nsubj:13 | nsubj:pass:8 | obj:14 | obl:13 | punct:22 | xcomp:3
