Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1151 | ADP:0.1079 | ADV:0.0576 | AUX:0.0432 | CCONJ:0.0719 | DET:0.0576 | INTJ:0.0072 | NOUN:0.2158 | NUM:0.0144 | PART:0.0216 | PRON:0.0576 | PROPN:0.0288 | PUNCT:0.1007 | SCONJ:0.0144 | VERB:0.0863,ADJ:0.0427 | ADP:0.0793 | ADV:0.0976 | AUX:0.0366 | CCONJ:0.0549 | DET:0.0183 | INTJ:0.0122 | NOUN:0.1707 | PART:0.0244 | PRON:0.0854 | PROPN:0.0244 | PUNCT:0.1585 | SCONJ:0.0305 | VERB:0.1646,139,164
ADJ:0.1011 | ADP:0.1236 | ADV:0.0562 | AUX:0.0562 | CCONJ:0.0112 | DET:0.0562 | NOUN:0.1348 | PART:0.0225 | PRON:0.1236 | PROPN:0.0112 | PUNCT:0.1461 | SCONJ:0.0337 | VERB:0.1236,ADJ:0.0368 | ADP:0.0859 | ADV:0.0859 | AUX:0.0245 | CCONJ:0.0552 | DET:0.0123 | INTJ:0.0061 | NOUN:0.2086 | NUM:0.0061 | PART:0.0061 | PRON:0.0982 | PROPN:0.0123 | PUNCT:0.1595 | SCONJ:0.0307 | VERB:0.1718,89,163
ADJ:0.1064 | ADP:0.0851 | ADV:0.0851 | AUX:0.0426 | CCONJ:0.0426 | DET:0.0426 | NOUN:0.2128 | PART:0.0426 | PRON:0.0213 | PROPN:0.0638 | PUNCT:0.1064 | SCONJ:0.0213 | SYM:0.0213 | VERB:0.1064,ADJ:0.0573 | ADP:0.0955 | ADV:0.0955 | AUX:0.0255 | CCONJ:0.0446 | DET:0.0255 | NOUN:0.1720 | NUM:0.0127 | PART:0.0318 | PRON:0.0573 | PROPN:0.0382 | PUNCT:0.1274 | SCONJ:0.0382 | VERB:0.1783,47,157
ADJ:0.1091 | ADP:0.0727 | ADV:0.1636 | AUX:0.0909 | CCONJ:0.0545 | DET:0.0364 | NOUN:0.2000 | NUM:0.0182 | PRON:0.0727 | PROPN:0.0182 | PUNCT:0.0727 | SCONJ:0.0364 | VERB:0.0545,ADJ:0.0310 | ADP:0.1008 | ADV:0.1628 | AUX:0.0310 | CCONJ:0.0465 | DET:0.0233 | NOUN:0.1783 | NUM:0.0078 | PART:0.0155 | PRON:0.0620 | PROPN:0.0775 | PUNCT:0.1395 | SCONJ:0.0233 | VERB:0.1008,55,129
ADJ:0.1059 | ADP:0.0353 | ADV:0.1647 | AUX:0.0824 | CCONJ:0.0588 | NOUN:0.1647 | PART:0.0235 | PRON:0.1059 | PROPN:0.0118 | PUNCT:0.1529 | SCONJ:0.0118 | SYM:0.0118 | VERB:0.0706,ADJ:0.0458 | ADP:0.0992 | ADV:0.1374 | AUX:0.0229 | CCONJ:0.0534 | DET:0.0229 | NOUN:0.1908 | PART:0.0229 | PRON:0.0458 | PROPN:0.0611 | PUNCT:0.1679 | SCONJ:0.0229 | VERB:0.1069,85,131
ADJ:0.0968 | ADP:0.0323 | ADV:0.0968 | DET:0.1290 | NOUN:0.2258 | PRON:0.1290 | PROPN:0.0645 | PUNCT:0.0645 | SYM:0.0323 | VERB:0.1290,ADJ:0.1196 | ADP:0.0489 | ADV:0.0978 | AUX:0.0598 | CCONJ:0.0815 | DET:0.0380 | NOUN:0.1739 | PART:0.0217 | PRON:0.0652 | PROPN:0.0272 | PUNCT:0.1250 | SCONJ:0.0054 | SYM:0.0109 | VERB:0.1250,31,184
NOUN:1.0000,ADJ:0.0920 | ADP:0.0690 | ADV:0.1149 | AUX:0.0402 | CCONJ:0.0632 | DET:0.0172 | NOUN:0.2126 | NUM:0.0287 | PART:0.0172 | PRON:0.0632 | PROPN:0.0057 | PUNCT:0.1322 | SCONJ:0.0345 | VERB:0.1092,1,174
ADP:0.2143 | ADV:0.2857 | AUX:0.0714 | CCONJ:0.0714 | INTJ:0.0714 | NOUN:0.2143 | PROPN:0.0714,ADJ:0.0710 | ADP:0.0581 | ADV:0.0968 | AUX:0.0323 | CCONJ:0.0774 | DET:0.0387 | NOUN:0.2000 | NUM:0.0129 | PART:0.0194 | PRON:0.0516 | PROPN:0.0774 | PUNCT:0.1161 | SCONJ:0.0194 | VERB:0.1290,14,155
ADV:0.1429 | NOUN:0.2857 | PRON:0.0714 | PROPN:0.0714 | PUNCT:0.2857 | SCONJ:0.0714 | VERB:0.0714,ADJ:0.0711 | ADP:0.0622 | ADV:0.0978 | AUX:0.0356 | CCONJ:0.0578 | DET:0.0400 | NOUN:0.1778 | NUM:0.0267 | PART:0.0267 | PRON:0.0756 | PROPN:0.0533 | PUNCT:0.1156 | SCONJ:0.0267 | VERB:0.1333,14,225
PRON:0.5000 | VERB:0.5000,ADJ:0.0758 | ADP:0.0859 | ADV:0.1111 | AUX:0.0404 | CCONJ:0.0606 | DET:0.0354 | NOUN:0.1818 | NUM:0.0253 | PART:0.0202 | PRON:0.0404 | PROPN:0.0657 | PUNCT:0.1364 | SCONJ:0.0152 | VERB:0.1061,2,198
ADJ:0.0847 | ADP:0.1356 | ADV:0.1186 | AUX:0.0678 | CCONJ:0.0169 | DET:0.0508 | NOUN:0.1356 | PART:0.0169 | PRON:0.1186 | PROPN:0.0169 | PUNCT:0.0847 | SCONJ:0.0339 | SPACE:0.0169 | VERB:0.1017,ADJ:0.0785 | ADP:0.0838 | ADV:0.0785 | AUX:0.0314 | CCONJ:0.0785 | DET:0.0471 | NOUN:0.1885 | NUM:0.0052 | PART:0.0262 | PRON:0.0524 | PROPN:0.0576 | PUNCT:0.1152 | SCONJ:0.0314 | VERB:0.1257,59,191
ADJ:0.0870 | ADP:0.1304 | ADV:0.0435 | AUX:0.0435 | CCONJ:0.0435 | DET:0.1304 | NOUN:0.1739 | NUM:0.0870 | PRON:0.0435 | PUNCT:0.0870 | SPACE:0.0435 | VERB:0.0870,ADJ:0.0708 | ADP:0.0841 | ADV:0.1327 | AUX:0.0310 | CCONJ:0.0531 | DET:0.0354 | NOUN:0.1903 | NUM:0.0221 | PART:0.0177 | PRON:0.0664 | PROPN:0.0619 | PUNCT:0.1372 | SCONJ:0.0088 | VERB:0.0885,23,226
ADJ:0.2353 | ADP:0.1176 | ADV:0.0588 | AUX:0.0588 | DET:0.0588 | NOUN:0.1765 | NUM:0.0588 | PRON:0.0588 | PUNCT:0.1176 | VERB:0.0588,ADJ:0.0515 | ADP:0.0928 | ADV:0.1031 | AUX:0.0412 | CCONJ:0.0619 | DET:0.0464 | INTJ:0.0052 | NOUN:0.2062 | NUM:0.0103 | PART:0.0309 | PRON:0.0412 | PROPN:0.0515 | PUNCT:0.1289 | SCONJ:0.0155 | VERB:0.1134,17,194
ADP:0.2000 | NOUN:0.2000 | PRON:0.2000 | PUNCT:0.2000 | VERB:0.2000,ADJ:0.0556 | ADP:0.0694 | ADV:0.0556 | AUX:0.0833 | CCONJ:0.0556 | DET:0.0417 | NOUN:0.2222 | NUM:0.0556 | PART:0.0417 | PRON:0.0417 | PROPN:0.0278 | PUNCT:0.1111 | SCONJ:0.0278 | VERB:0.1111,5,72
ADP:0.0370 | ADV:0.1111 | AUX:0.0370 | CCONJ:0.0370 | DET:0.0741 | NOUN:0.2593 | NUM:0.0741 | PRON:0.0741 | PUNCT:0.1111 | VERB:0.1852,ADJ:0.0400 | ADP:0.0400 | ADV:0.1333 | AUX:0.0533 | CCONJ:0.0133 | DET:0.0667 | NOUN:0.2667 | NUM:0.0800 | PRON:0.0267 | PUNCT:0.1467 | VERB:0.1333,27,75
ADV:0.2222 | AUX:0.2222 | NOUN:0.1111 | PRON:0.2222 | PUNCT:0.1111 | VERB:0.1111,ADJ:0.0517 | ADP:0.0690 | ADV:0.1379 | AUX:0.0690 | CCONJ:0.0517 | DET:0.0517 | INTJ:0.0172 | NOUN:0.2586 | NUM:0.0517 | PRON:0.0517 | PUNCT:0.1034 | VERB:0.0862,9,58
ADV:0.1667 | AUX:0.0833 | DET:0.0833 | INTJ:0.0833 | NOUN:0.1667 | PRON:0.0833 | PUNCT:0.1667 | SCONJ:0.0833 | VERB:0.0833,ADJ:0.0278 | ADP:0.0694 | ADV:0.1111 | AUX:0.0556 | CCONJ:0.0417 | DET:0.0417 | NOUN:0.2361 | NUM:0.0694 | PRON:0.0556 | PUNCT:0.1389 | SCONJ:0.0139 | VERB:0.1389,12,72
ADP:0.0690 | ADV:0.1034 | AUX:0.0345 | CCONJ:0.0690 | DET:0.0345 | NOUN:0.2069 | PRON:0.1379 | PUNCT:0.1034 | SCONJ:0.0690 | VERB:0.1724,ADJ:0.0462 | ADP:0.0462 | ADV:0.1231 | AUX:0.0769 | CCONJ:0.0154 | DET:0.0615 | NOUN:0.2462 | NUM:0.0615 | PRON:0.0923 | PUNCT:0.1077 | VERB:0.1231,29,65
ADJ:0.0930 | ADP:0.0698 | ADV:0.0465 | AUX:0.0233 | DET:0.0698 | NOUN:0.1628 | NUM:0.0465 | PART:0.0233 | PRON:0.1628 | PUNCT:0.1163 | SCONJ:0.0465 | VERB:0.1395,ADJ:0.0152 | ADP:0.1061 | ADV:0.1667 | AUX:0.0303 | CCONJ:0.0303 | DET:0.0455 | NOUN:0.2424 | NUM:0.0606 | PART:0.0152 | PRON:0.0606 | PUNCT:0.0909 | VERB:0.1364,43,66
ADJ:0.0455 | ADP:0.0682 | ADV:0.0682 | AUX:0.0455 | CCONJ:0.0455 | NOUN:0.2955 | NUM:0.1591 | PRON:0.0455 | PROPN:0.0227 | PUNCT:0.1591 | SYM:0.0227 | VERB:0.0227,ADJ:0.0290 | ADP:0.1304 | ADV:0.1159 | AUX:0.0145 | DET:0.0435 | NOUN:0.1884 | NUM:0.0580 | PART:0.0145 | PRON:0.0870 | PROPN:0.0145 | PUNCT:0.1449 | VERB:0.1594,44,69
ADJ:0.0741 | ADP:0.0463 | ADV:0.1667 | AUX:0.0833 | CCONJ:0.0370 | DET:0.0741 | NOUN:0.1759 | NUM:0.0185 | PART:0.0370 | PRON:0.1019 | PUNCT:0.0556 | SCONJ:0.0093 | VERB:0.1204,ADJ:0.0133 | ADP:0.0800 | ADV:0.0800 | AUX:0.0267 | CCONJ:0.0267 | DET:0.0667 | NOUN:0.2133 | NUM:0.0667 | PART:0.0267 | PRON:0.0933 | PUNCT:0.1200 | SCONJ:0.0400 | VERB:0.1467,108,75
ADJ:0.0678 | ADP:0.0339 | ADV:0.1017 | AUX:0.0678 | CCONJ:0.0169 | DET:0.0339 | NOUN:0.2203 | NUM:0.0678 | PART:0.0508 | PRON:0.1017 | PUNCT:0.1186 | SCONJ:0.0169 | VERB:0.1017,ADJ:0.0353 | ADP:0.0824 | ADV:0.1059 | AUX:0.0588 | CCONJ:0.0353 | DET:0.0353 | NOUN:0.2000 | NUM:0.0706 | PART:0.0118 | PRON:0.0941 | PUNCT:0.1294 | VERB:0.1412,59,85
ADJ:0.0588 | ADV:0.0588 | AUX:0.1176 | DET:0.0588 | NOUN:0.0588 | PRON:0.2353 | PUNCT:0.0588 | SCONJ:0.1765 | VERB:0.1765,ADJ:0.0417 | ADP:0.0278 | ADV:0.1111 | AUX:0.0556 | CCONJ:0.0417 | DET:0.0278 | NOUN:0.2222 | NUM:0.0694 | PART:0.0278 | PRON:0.0694 | PUNCT:0.1111 | SCONJ:0.0278 | VERB:0.1667,17,72
ADJ:0.0882 | ADP:0.1029 | ADV:0.1618 | AUX:0.0882 | DET:0.0441 | INTJ:0.0147 | NOUN:0.1765 | PART:0.0294 | PRON:0.0588 | PUNCT:0.0735 | SCONJ:0.0294 | SYM:0.0147 | VERB:0.1176,ADJ:0.0526 | ADP:0.0526 | ADV:0.1711 | AUX:0.0526 | CCONJ:0.0263 | DET:0.0132 | NOUN:0.2105 | NUM:0.0921 | PART:0.0263 | PRON:0.0526 | PUNCT:0.1184 | VERB:0.1316,68,76
ADP:0.0714 | ADV:0.0714 | AUX:0.1429 | DET:0.0714 | NOUN:0.1429 | NUM:0.0714 | PRON:0.1429 | PUNCT:0.1429 | VERB:0.1429,ADJ:0.0725 | ADP:0.1014 | ADV:0.0870 | AUX:0.0435 | CCONJ:0.0290 | DET:0.0435 | NOUN:0.1449 | NUM:0.0725 | PART:0.0145 | PRON:0.1159 | PUNCT:0.1159 | SCONJ:0.0290 | VERB:0.1304,14,69
ADJ:0.0370 | ADP:0.1111 | ADV:0.0741 | AUX:0.0370 | DET:0.0370 | NOUN:0.1481 | PART:0.0370 | PRON:0.1852 | PUNCT:0.1852 | VERB:0.1481,ADJ:0.0278 | ADP:0.0417 | ADV:0.1389 | AUX:0.0417 | CCONJ:0.0278 | DET:0.0139 | NOUN:0.2639 | NUM:0.1111 | PART:0.0139 | PRON:0.0417 | PUNCT:0.1250 | SCONJ:0.0278 | VERB:0.1250,27,72
ADJ:0.0481 | ADP:0.0481 | ADV:0.0673 | AUX:0.0288 | CCONJ:0.0385 | NOUN:0.2788 | NUM:0.0865 | PART:0.0192 | PRON:0.0288 | PROPN:0.0288 | PUNCT:0.1346 | SCONJ:0.0096 | SPACE:0.1346 | VERB:0.0481,ADJ:0.0405 | ADP:0.0541 | ADV:0.1622 | AUX:0.0541 | CCONJ:0.0405 | DET:0.0676 | NOUN:0.2297 | NUM:0.0405 | PART:0.0135 | PRON:0.0811 | PUNCT:0.1216 | SCONJ:0.0135 | VERB:0.0811,104,74
ADJ:0.0526 | ADP:0.0526 | ADV:0.2105 | AUX:0.1053 | NOUN:0.1579 | PRON:0.1579 | SPACE:0.0526 | VERB:0.2105,ADJ:0.0115 | ADP:0.0805 | ADV:0.0920 | AUX:0.0575 | CCONJ:0.0345 | DET:0.0460 | NOUN:0.2299 | NUM:0.0920 | PART:0.0345 | PRON:0.0805 | PROPN:0.0230 | PUNCT:0.0920 | SCONJ:0.0115 | VERB:0.1149,19,87
ADJ:0.0606 | ADP:0.0303 | ADV:0.1212 | AUX:0.0606 | DET:0.0303 | NOUN:0.1212 | PART:0.0606 | PRON:0.2424 | PUNCT:0.0909 | SCONJ:0.0303 | SPACE:0.0303 | VERB:0.1212,ADJ:0.0147 | ADP:0.0735 | ADV:0.1618 | AUX:0.0441 | CCONJ:0.0147 | DET:0.0441 | NOUN:0.2794 | NUM:0.0882 | PRON:0.0294 | PUNCT:0.1324 | VERB:0.1176,33,68
ADJ:0.0167 | ADP:0.0333 | ADV:0.1333 | AUX:0.1333 | CCONJ:0.0167 | DET:0.0167 | NOUN:0.1667 | NUM:0.0500 | PART:0.0500 | PRON:0.1000 | PUNCT:0.1333 | SCONJ:0.0500 | SPACE:0.0167 | VERB:0.0833,ADJ:0.0548 | ADP:0.0685 | ADV:0.1370 | AUX:0.0685 | CCONJ:0.0548 | DET:0.0685 | NOUN:0.2055 | NUM:0.0411 | PART:0.0137 | PRON:0.0959 | PROPN:0.0137 | PUNCT:0.1233 | VERB:0.0548,60,73
ADJ:0.1111 | ADV:0.1111 | AUX:0.1111 | NOUN:0.3333 | NUM:0.1111 | PUNCT:0.1111 | SPACE:0.1111,ADJ:0.0725 | ADP:0.1304 | ADV:0.1014 | AUX:0.0145 | CCONJ:0.0145 | DET:0.0290 | NOUN:0.1594 | NUM:0.0580 | PART:0.0435 | PRON:0.0580 | PROPN:0.0145 | PUNCT:0.1159 | SCONJ:0.0145 | VERB:0.1739,9,69
ADJ:0.1000 | ADP:0.1000 | NOUN:0.2000 | PRON:0.1000 | PUNCT:0.2000 | SCONJ:0.1000 | VERB:0.2000,ADJ:0.0400 | ADP:0.0267 | ADV:0.1200 | AUX:0.0667 | CCONJ:0.0400 | NOUN:0.2400 | NUM:0.0800 | PART:0.0267 | PRON:0.0800 | PUNCT:0.1467 | VERB:0.1333,10,75
ADJ:0.0526 | ADV:0.0526 | CCONJ:0.1053 | DET:0.0526 | NOUN:0.3158 | PRON:0.1053 | PUNCT:0.2632 | VERB:0.0526,ADJ:0.0563 | ADP:0.1127 | ADV:0.0423 | AUX:0.0141 | CCONJ:0.0423 | DET:0.0423 | NOUN:0.2113 | NUM:0.0141 | PRON:0.0704 | PROPN:0.0845 | PUNCT:0.2113 | VERB:0.0986,19,71
ADJ:0.0889 | ADP:0.0889 | ADV:0.1111 | AUX:0.1111 | CCONJ:0.0222 | DET:0.0444 | INTJ:0.0222 | NOUN:0.1111 | PART:0.0222 | PRON:0.1333 | PROPN:0.0222 | PUNCT:0.1111 | SCONJ:0.0222 | SPACE:0.0222 | VERB:0.0667,ADJ:0.1017 | ADP:0.0678 | ADV:0.1186 | CCONJ:0.0339 | NOUN:0.1695 | NUM:0.0169 | PART:0.0169 | PRON:0.1017 | PROPN:0.0847 | PUNCT:0.2034 | VERB:0.0847,45,59
ADJ:0.1077 | ADP:0.0615 | ADV:0.1231 | AUX:0.0769 | CCONJ:0.0154 | DET:0.1077 | NOUN:0.1692 | PRON:0.0769 | PUNCT:0.1077 | SCONJ:0.0462 | VERB:0.1077,ADJ:0.0542 | ADP:0.1024 | ADV:0.1084 | AUX:0.0542 | CCONJ:0.0422 | DET:0.0181 | NOUN:0.1867 | NUM:0.0120 | PART:0.0120 | PRON:0.1205 | PUNCT:0.1325 | SCONJ:0.0361 | VERB:0.1205,65,166
ADP:0.1250 | NOUN:0.3750 | PRON:0.1250 | PUNCT:0.3750,ADJ:0.0514 | ADP:0.0701 | ADV:0.1075 | AUX:0.0421 | CCONJ:0.0140 | DET:0.0234 | NOUN:0.1729 | NUM:0.0140 | PART:0.0047 | PRON:0.1262 | PROPN:0.0140 | PUNCT:0.1916 | SCONJ:0.0374 | VERB:0.1308,8,214
NOUN:1.0000,ADJ:0.0747 | ADP:0.0575 | ADV:0.1149 | AUX:0.0632 | CCONJ:0.0287 | DET:0.0287 | NOUN:0.1552 | NUM:0.0115 | PART:0.0287 | PRON:0.1149 | PROPN:0.0115 | PUNCT:0.1437 | SCONJ:0.0402 | VERB:0.1264,1,174
ADP:0.1333 | AUX:0.1333 | NOUN:0.2667 | PART:0.0667 | PRON:0.1333 | PROPN:0.0667 | PUNCT:0.0667 | VERB:0.1333,ADJ:0.0690 | ADP:0.0345 | ADV:0.0776 | AUX:0.0690 | CCONJ:0.0948 | DET:0.0345 | NOUN:0.1983 | NUM:0.0172 | PART:0.0172 | PRON:0.0776 | PROPN:0.0690 | PUNCT:0.1121 | SCONJ:0.0259 | VERB:0.1034,15,116
ADJ:0.0794 | ADP:0.1587 | ADV:0.0794 | AUX:0.0317 | CCONJ:0.0794 | DET:0.0476 | NOUN:0.1429 | PRON:0.1111 | PROPN:0.0476 | PUNCT:0.0952 | SCONJ:0.0159 | VERB:0.1111,ADJ:0.0600 | ADP:0.0750 | ADV:0.0500 | AUX:0.0600 | CCONJ:0.0400 | DET:0.0450 | NOUN:0.1800 | NUM:0.0050 | PART:0.0350 | PRON:0.1150 | PROPN:0.0100 | PUNCT:0.1500 | SCONJ:0.0550 | VERB:0.1200,63,200
ADV:0.1250 | AUX:0.1250 | DET:0.1250 | NOUN:0.1250 | PRON:0.1250 | PUNCT:0.1250 | SPACE:0.1250 | VERB:0.1250,ADJ:0.0667 | ADP:0.0615 | ADV:0.0769 | AUX:0.0513 | CCONJ:0.0462 | DET:0.0462 | INTJ:0.0051 | NOUN:0.1744 | PART:0.0256 | PRON:0.1231 | PROPN:0.0103 | PUNCT:0.1487 | SCONJ:0.0462 | VERB:0.1179,8,195
ADJ:0.0588 | ADP:0.0882 | ADV:0.0294 | AUX:0.0882 | CCONJ:0.0294 | DET:0.0588 | INTJ:0.0588 | NOUN:0.0294 | PART:0.0294 | PRON:0.1765 | PUNCT:0.2353 | SPACE:0.0294 | VERB:0.0882,ADJ:0.0464 | ADP:0.0662 | ADV:0.0728 | AUX:0.0795 | CCONJ:0.0265 | DET:0.0397 | NOUN:0.1325 | PART:0.0464 | PRON:0.1523 | PROPN:0.0066 | PUNCT:0.1589 | SCONJ:0.0331 | VERB:0.1391,34,151
ADJ:0.0533 | ADP:0.0400 | ADV:0.0667 | AUX:0.0933 | CCONJ:0.0667 | DET:0.0267 | NOUN:0.1333 | NUM:0.0267 | PART:0.0133 | PRON:0.2000 | PUNCT:0.1200 | SCONJ:0.0400 | VERB:0.1200,ADJ:0.0573 | ADP:0.0625 | ADV:0.0469 | AUX:0.0625 | CCONJ:0.0365 | DET:0.0312 | NOUN:0.1562 | NUM:0.0156 | PART:0.0417 | PRON:0.1198 | PUNCT:0.2135 | SCONJ:0.0260 | VERB:0.1302,75,192
ADP:0.1000 | ADV:0.1000 | AUX:0.1000 | DET:0.1000 | NOUN:0.3000 | PRON:0.1000 | PUNCT:0.1000 | VERB:0.1000,ADJ:0.0857 | ADP:0.0476 | ADV:0.1048 | AUX:0.0619 | CCONJ:0.0381 | DET:0.0286 | NOUN:0.1286 | NUM:0.0095 | PART:0.0286 | PRON:0.1333 | PUNCT:0.2095 | SCONJ:0.0333 | VERB:0.0905,10,210
ADP:0.2000 | INTJ:0.2000 | NOUN:0.2000 | PUNCT:0.4000,ADJ:0.0516 | ADP:0.0798 | ADV:0.0704 | AUX:0.0610 | CCONJ:0.0563 | DET:0.0282 | NOUN:0.1596 | NUM:0.0094 | PART:0.0235 | PRON:0.1315 | PROPN:0.0188 | PUNCT:0.1737 | SCONJ:0.0282 | VERB:0.1080,5,213
ADP:0.1364 | AUX:0.0909 | CCONJ:0.0909 | NOUN:0.3182 | PRON:0.1818 | PUNCT:0.0909 | VERB:0.0909,ADJ:0.0698 | ADP:0.0872 | ADV:0.0814 | AUX:0.0465 | CCONJ:0.0465 | DET:0.0058 | NOUN:0.1686 | PART:0.0407 | PRON:0.1395 | PUNCT:0.1628 | SCONJ:0.0407 | VERB:0.1105,22,172
ADJ:0.0857 | ADP:0.0857 | ADV:0.0571 | AUX:0.1429 | DET:0.0857 | NOUN:0.1429 | PRON:0.1714 | PUNCT:0.1143 | SCONJ:0.0286 | VERB:0.0857,ADJ:0.0882 | ADP:0.0735 | ADV:0.0882 | AUX:0.0221 | CCONJ:0.0588 | DET:0.0074 | NOUN:0.1691 | NUM:0.0074 | PART:0.0441 | PRON:0.0956 | PROPN:0.0074 | PUNCT:0.1544 | SCONJ:0.0441 | VERB:0.1397,35,136
PUNCT:0.3333 | SPACE:0.3333 | VERB:0.3333,ADJ:0.0647 | ADP:0.0529 | ADV:0.0647 | AUX:0.0412 | CCONJ:0.0529 | DET:0.0353 | NOUN:0.1765 | PART:0.0412 | PRON:0.1059 | PROPN:0.0059 | PUNCT:0.2235 | SCONJ:0.0235 | VERB:0.1118,3,170
ADJ:0.0417 | ADP:0.0694 | ADV:0.0833 | AUX:0.0833 | CCONJ:0.0139 | DET:0.0556 | NOUN:0.1528 | PART:0.0278 | PRON:0.1528 | PUNCT:0.1389 | SCONJ:0.0417 | VERB:0.1389,ADJ:0.0561 | ADP:0.0612 | ADV:0.0816 | AUX:0.0561 | CCONJ:0.0612 | DET:0.0306 | INTJ:0.0051 | NOUN:0.1837 | NUM:0.0102 | PART:0.0255 | PRON:0.1071 | PUNCT:0.1633 | SCONJ:0.0357 | VERB:0.1224,72,196
ADJ:0.0270 | ADV:0.1081 | AUX:0.0811 | CCONJ:0.0270 | DET:0.0270 | NOUN:0.1081 | PART:0.0270 | PRON:0.1892 | PUNCT:0.2432 | SCONJ:0.0270 | VERB:0.1351,ADJ:0.0611 | ADP:0.0667 | ADV:0.0944 | AUX:0.0667 | CCONJ:0.0389 | DET:0.0111 | NOUN:0.1500 | PART:0.0389 | PRON:0.1278 | PROPN:0.0167 | PUNCT:0.1389 | SCONJ:0.0333 | SYM:0.0056 | VERB:0.1500,37,180
ADJ:0.0328 | ADP:0.0984 | ADV:0.0492 | AUX:0.0328 | CCONJ:0.0164 | DET:0.0328 | NOUN:0.0984 | PART:0.0328 | PRON:0.2131 | PUNCT:0.1803 | SCONJ:0.0164 | SYM:0.0164 | VERB:0.1803,ADJ:0.0656 | ADP:0.0765 | ADV:0.0492 | AUX:0.0546 | CCONJ:0.0546 | DET:0.0273 | NOUN:0.1585 | PART:0.0492 | PRON:0.1366 | PROPN:0.0109 | PUNCT:0.1967 | SCONJ:0.0164 | VERB:0.1038,61,183
ADP:0.0556 | ADV:0.2222 | AUX:0.0556 | DET:0.0556 | NOUN:0.2222 | PART:0.0556 | PRON:0.1111 | PUNCT:0.1111 | VERB:0.1111,ADJ:0.0588 | ADP:0.0824 | ADV:0.0471 | AUX:0.0412 | CCONJ:0.0412 | DET:0.0235 | NOUN:0.1824 | NUM:0.0118 | PART:0.0235 | PRON:0.1294 | PROPN:0.0118 | PUNCT:0.2118 | SCONJ:0.0235 | VERB:0.1118,18,170
ADJ:0.0455 | ADP:0.0909 | ADV:0.0455 | AUX:0.0455 | CCONJ:0.0455 | NOUN:0.0455 | PRON:0.3182 | PUNCT:0.1364 | SCONJ:0.0455 | VERB:0.1818,ADJ:0.0633 | ADP:0.0759 | ADV:0.0443 | AUX:0.0443 | CCONJ:0.0570 | DET:0.0190 | NOUN:0.1962 | PART:0.0506 | PRON:0.1076 | PROPN:0.0190 | PUNCT:0.1772 | SCONJ:0.0253 | VERB:0.1203,22,158
ADP:0.0909 | AUX:0.0909 | DET:0.0909 | NOUN:0.0909 | PRON:0.2727 | PUNCT:0.1818 | VERB:0.1818,ADJ:0.0621 | ADP:0.0994 | ADV:0.0559 | AUX:0.0621 | CCONJ:0.0497 | DET:0.0186 | NOUN:0.1801 | NUM:0.0062 | PART:0.0373 | PRON:0.1180 | PROPN:0.0062 | PUNCT:0.1677 | SCONJ:0.0435 | VERB:0.0932,11,161
AUX:0.2000 | DET:0.2000 | NOUN:0.2000 | PRON:0.2000 | PUNCT:0.2000,ADJ:0.0750 | ADP:0.0750 | ADV:0.0708 | AUX:0.0583 | CCONJ:0.0500 | DET:0.0250 | INTJ:0.0042 | NOUN:0.1542 | PART:0.0375 | PRON:0.1375 | PUNCT:0.1625 | SCONJ:0.0458 | VERB:0.1042,5,240
ADP:0.0909 | AUX:0.1364 | CCONJ:0.0455 | PRON:0.3636 | PUNCT:0.0909 | VERB:0.2727,ADJ:0.0538 | ADP:0.0753 | ADV:0.0753 | AUX:0.0538 | CCONJ:0.0376 | DET:0.0323 | NOUN:0.1559 | PART:0.0323 | PRON:0.1398 | PUNCT:0.1613 | SCONJ:0.0484 | VERB:0.1344,22,186
ADJ:0.0714 | ADP:0.0714 | ADV:0.0714 | AUX:0.0714 | DET:0.0714 | NOUN:0.0714 | PART:0.0714 | PRON:0.2857 | PUNCT:0.1429 | VERB:0.0714,ADJ:0.0522 | ADP:0.0970 | ADV:0.0709 | AUX:0.0560 | CCONJ:0.0410 | DET:0.0224 | NOUN:0.1940 | NUM:0.0075 | PART:0.0299 | PRON:0.1231 | PROPN:0.0149 | PUNCT:0.1604 | SCONJ:0.0224 | VERB:0.1082,14,268
ADJ:0.0833 | ADP:0.0278 | ADV:0.1389 | AUX:0.0556 | CCONJ:0.0278 | DET:0.0833 | NOUN:0.0833 | PRON:0.2500 | PUNCT:0.0556 | SPACE:0.0556 | VERB:0.1389,ADJ:0.0655 | ADP:0.0742 | ADV:0.0742 | AUX:0.0655 | CCONJ:0.0349 | DET:0.0175 | NOUN:0.1616 | PART:0.0393 | PRON:0.1179 | PROPN:0.0262 | PUNCT:0.1703 | SCONJ:0.0480 | VERB:0.1048,36,229
