Abstract_Dep_Counts,Generated_Abstract_Dep_Counts
ROOT:2 | case:1 | compound:prt:1 | conj:2 | flat:name:1 | obl:1 | punct:4,ROOT:14 | advcl:2 | advmod:7 | amod:5 | appos:1 | aux:2 | case:13 | cc:6 | compound:prt:1 | conj:6 | cop:1 | det:2 | fixed:1 | mark:3 | nmod:2 | nmod:poss:1 | nsubj:7 | obj:5 | obl:10 | punct:17 | xcomp:1
ROOT:1 | advmod:1 | amod:1 | appos:1 | aux:1 | case:4 | cc:8 | conj:7 | dep:1 | fixed:2 | nmod:2 | nsubj:pass:1 | obj:1 | obl:2 | punct:3,ROOT:21 | acl:1 | acl:relcl:4 | advcl:7 | advmod:15 | amod:3 | aux:5 | case:15 | cc:4 | ccomp:1 | compound:prt:6 | conj:2 | cop:4 | det:4 | expl:1 | fixed:1 | mark:10 | nmod:5 | nsubj:19 | obj:11 | obl:10 | punct:21 | xcomp:3
ROOT:2 | acl:relcl:1 | advcl:2 | advmod:4 | amod:2 | aux:3 | case:4 | cc:3 | ccomp:1 | compound:prt:2 | conj:3 | cop:1 | mark:4 | nsubj:3 | obj:3 | obl:4 | punct:2,ROOT:29 | acl:relcl:4 | advcl:2 | advmod:18 | amod:12 | aux:3 | case:20 | cc:11 | ccomp:1 | compound:prt:2 | conj:15 | cop:4 | csubj:1 | dep:3 | det:7 | expl:1 | fixed:3 | flat:name:1 | iobj:1 | mark:8 | nmod:13 | nmod:poss:1 | nsubj:18 | obj:15 | obl:10 | parataxis:1 | punct:41
ROOT:2 | advcl:1 | advmod:2 | case:1 | compound:prt:1 | mark:2 | nsubj:2 | obj:3 | obl:1 | punct:2,ROOT:20 | acl:relcl:2 | advcl:4 | advmod:13 | amod:9 | aux:6 | case:19 | cc:5 | ccomp:1 | compound:prt:1 | conj:3 | cop:1 | det:3 | expl:1 | mark:7 | nmod:4 | nsubj:17 | nsubj:pass:1 | obj:18 | obl:13 | obl:agent:1 | punct:24
ROOT:4 | acl:relcl:1 | advcl:2 | advmod:9 | amod:2 | aux:3 | case:6 | cc:1 | compound:prt:1 | conj:1 | cop:2 | csubj:1 | det:2 | fixed:6 | flat:name:1 | mark:3 | nmod:2 | nmod:poss:2 | nsubj:6 | nummod:1 | obj:5 | obl:5 | parataxis:1 | punct:5 | xcomp:1,ROOT:27 | acl:1 | acl:relcl:2 | advcl:8 | advmod:29 | amod:12 | appos:2 | aux:10 | case:23 | cc:11 | compound:prt:2 | conj:16 | cop:5 | csubj:1 | det:7 | expl:1 | fixed:4 | mark:12 | nmod:12 | nmod:poss:1 | nsubj:28 | nsubj:pass:2 | nummod:9 | obj:19 | obl:14 | parataxis:1 | punct:48 | xcomp:1
ROOT:18 | acl:cleft:1 | acl:relcl:6 | advcl:12 | advmod:33 | amod:20 | appos:1 | aux:14 | aux:pass:1 | case:25 | cc:9 | ccomp:2 | compound:prt:2 | conj:7 | cop:6 | csubj:1 | det:13 | dislocated:1 | expl:2 | fixed:5 | iobj:2 | mark:20 | nmod:5 | nmod:poss:7 | nsubj:32 | nsubj:pass:2 | nummod:1 | obj:19 | obl:18 | obl:agent:1 | parataxis:3 | punct:29 | xcomp:3,ROOT:24 | acl:cleft:1 | acl:relcl:2 | advcl:4 | advmod:20 | amod:7 | appos:1 | aux:8 | case:19 | cc:11 | ccomp:1 | compound:prt:1 | conj:13 | cop:3 | det:4 | expl:1 | fixed:3 | mark:8 | nmod:9 | nsubj:24 | obj:13 | obl:16 | parataxis:2 | punct:37 | xcomp:4
ROOT:2 | advcl:1 | advmod:1 | aux:1 | case:3 | expl:1 | nmod:1 | nsubj:3 | obj:1 | obl:1 | punct:3,ROOT:23 | acl:1 | acl:relcl:2 | advcl:2 | advmod:16 | amod:6 | aux:6 | case:16 | cc:8 | conj:11 | cop:2 | dep:3 | det:6 | expl:1 | mark:8 | nmod:6 | nmod:poss:1 | nsubj:16 | nsubj:pass:1 | nummod:1 | obj:12 | obl:12 | parataxis:1 | punct:28
ROOT:1 | advmod:1 | case:1 | compound:prt:1 | nsubj:1 | obl:1 | punct:1,ROOT:8 | acl:relcl:1 | advcl:1 | advmod:3 | amod:3 | aux:3 | case:11 | cc:6 | compound:prt:1 | conj:4 | csubj:1 | det:1 | flat:name:1 | nmod:5 | nmod:poss:1 | nsubj:8 | nsubj:pass:1 | nummod:1 | obj:3 | obl:4 | parataxis:1 | punct:12 | xcomp:2
ROOT:4 | advmod:1 | amod:2 | case:4 | cc:1 | cop:2 | det:2 | nmod:2 | nmod:poss:1 | nsubj:3 | obl:2 | punct:3,ROOT:5 | advmod:7 | amod:2 | aux:2 | case:2 | cc:2 | conj:2 | fixed:1 | nmod:1 | nsubj:2 | nsubj:pass:1 | obj:1 | obl:1 | punct:5 | xcomp:2
ROOT:4 | acl:cleft:1 | acl:relcl:3 | advcl:1 | advmod:3 | amod:5 | aux:2 | case:9 | cc:3 | ccomp:1 | conj:2 | cop:4 | dep:1 | det:5 | expl:1 | fixed:1 | iobj:1 | mark:4 | nmod:3 | nmod:poss:1 | nsubj:7 | nummod:1 | obj:4 | obl:4 | punct:4 | xcomp:1,ROOT:9 | acl:relcl:2 | advcl:2 | advmod:9 | amod:3 | aux:3 | case:5 | cc:5 | ccomp:1 | compound:prt:1 | conj:5 | cop:2 | det:3 | fixed:2 | mark:4 | nmod:poss:1 | nsubj:7 | nsubj:pass:1 | nummod:1 | obj:6 | obl:5 | punct:14 | xcomp:3
