human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.0,0.0,0.5,0.75,0.75,12.72,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.9090909090909091,0.9090909090909091,101.63999999999999,4.3478260869565215,0.0,0.0,4.3478260869565215,0.0,2.1739130434782608,0.0,0.0
0.0,0.0,0.5061728395061729,0.7654320987654321,0.7654320987654321,96.68842105263157,1.1111111111111112,2.2222222222222223,0.0,2.2222222222222223,0.0,1.1111111111111112,0.0,0.0,0.014084507042253521,0.0,0.5277777777777778,0.8194444444444444,0.8194444444444444,111.6553846153846,3.409090909090909,0.0,1.1363636363636365,5.6818181818181825,0.0,1.1363636363636365,0.0,0.0
0.0,0.0,0.46153846153846156,1.0,1.0,13.0,0.0,0.0,5.555555555555555,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.9019607843137255,0.9019607843137255,145.65600000000003,6.349206349206349,1.5873015873015872,0.0,6.349206349206349,0.0,0.0,1.5873015873015872,0.0
0.0,0.0,0.5714285714285714,1.0,1.0,,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.8666666666666667,0.8666666666666667,126.00000000000004,5.47945205479452,0.0,2.73972602739726,5.47945205479452,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.9122807017543859,0.9122807017543859,181.9439999999999,2.857142857142857,1.4285714285714286,1.4285714285714286,7.142857142857143,0.0,0.0,1.4285714285714286,0.0
0.0,0.0,0.6428571428571429,0.9285714285714286,0.9285714285714286,54.88000000000004,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5423728813559322,0.7796610169491526,0.7796610169491526,74.97538461538464,5.633802816901408,0.0,0.0,1.408450704225352,0.0,0.0,1.408450704225352,0.0
0.0,0.0,0.2,1.0,1.0,,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510204081632653,0.8571428571428571,0.8571428571428571,96.03999999999998,5.357142857142858,0.0,0.0,3.5714285714285716,0.0,0.0,0.0,0.0
0.0,0.0,0.6666666666666666,1.0,1.0,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4915254237288136,0.8135593220338984,0.8135593220338984,88.60727272727276,5.714285714285714,0.0,0.0,2.857142857142857,0.0,1.4285714285714286,0.0,0.0
0.0,0.0,0.5,0.9,0.9,56.000000000000014,4.166666666666667,0.0,0.0,4.166666666666667,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.39285714285714285,0.7857142857142857,0.7857142857142857,73.17333333333333,5.405405405405405,0.0,0.0,1.3513513513513513,0.0,0.0,1.3513513513513513,0.0
0.0,0.0,0.5,0.9166666666666666,0.9166666666666666,80.63999999999997,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.4027777777777778,0.7916666666666666,0.7916666666666666,96.768,5.208333333333334,0.0,0.0,2.0833333333333335,0.0,1.0416666666666667,0.0,0.0
0.0,0.0,0.5,1.0,1.0,28.0,5.882352941176471,2.9411764705882355,0.0,2.9411764705882355,0.0,2.9411764705882355,0.0,0.0,0.031446540880503145,0.012658227848101266,0.5,0.66875,0.7399999999999998,95.74575859556603,4.25531914893617,0.0,0.5319148936170213,4.787234042553191,0.0,1.0638297872340425,0.5319148936170213,0.0
0.0,0.0,0.5476190476190477,0.8333333333333334,0.8333333333333334,70.56000000000003,8.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.023952095808383235,0.0,0.5059523809523809,0.7023809523809523,0.7998550724637683,168.0,5.472636815920398,0.9950248756218906,0.4975124378109453,3.482587064676617,0.0,1.492537313432836,0.0,0.0
0.0,0.0,0.48214285714285715,0.7678571428571429,0.7678571428571429,67.5446153846154,4.838709677419354,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.011695906432748537,0.0,0.5,0.686046511627907,0.7717808219178082,123.74097664543527,5.445544554455445,0.0,0.49504950495049505,2.9702970297029703,0.0,1.4851485148514851,0.0,0.0
0.0,0.0,0.5555555555555556,1.0,1.0,,8.333333333333334,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.017045454545454544,0.0,0.5028248587570622,0.6949152542372882,0.7752564102564103,146.6518599264205,5.633802816901408,0.0,0.4694835680751174,3.2863849765258215,0.0,1.8779342723004695,0.0,0.0
0.0,0.0,0.5319148936170213,0.8297872340425532,0.8297872340425532,77.315,3.7037037037037037,0.0,0.0,7.407407407407407,0.0,1.8518518518518519,0.0,0.0,0.005434782608695652,0.0,0.5081081081081081,0.6648648648648648,0.7488372093023254,114.76671101527734,4.910714285714286,0.0,0.44642857142857145,3.125,0.0,1.7857142857142858,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.42028985507246375,0.9130434782608695,0.9130434782608695,222.1799999999999,4.395604395604396,1.098901098901099,0.0,3.296703296703297,0.0,3.296703296703297,2.197802197802198,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.43859649122807015,0.8245614035087719,0.8245614035087719,90.97200000000002,4.054054054054054,0.0,0.0,2.7027027027027026,0.0,2.7027027027027026,1.3513513513513513,0.0
0.0,0.0,0.14285714285714285,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.5098039215686274,0.7450980392156863,0.75,112.04307692307694,3.787878787878788,0.0,0.0,3.787878787878788,0.0,0.7575757575757576,0.0,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.04424778761061947,0.017857142857142856,0.5087719298245614,0.6578947368421053,0.6673333333333333,64.25224498032489,3.821656050955414,0.0,0.0,1.910828025477707,0.0,0.6369426751592356,0.0,0.0
0.0,0.0,0.5,0.9285714285714286,0.9285714285714286,54.88000000000004,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.5230769230769231,0.676923076923077,0.7003225806451613,97.06774409977112,3.370786516853933,0.0,0.0,3.9325842696629216,0.0,1.1235955056179776,0.0,0.0
0.0,0.0,0.42857142857142855,1.0,1.0,,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.4943820224719101,0.8089887640449438,0.8089887640449438,130.4635294117647,3.389830508474576,0.0,0.0,3.389830508474576,0.0,1.694915254237288,0.0,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.016260162601626018,0.00819672131147541,0.5403225806451613,0.7096774193548387,0.7296,110.83651804670913,3.0303030303030303,0.0,0.6060606060606061,3.6363636363636367,0.0,1.8181818181818183,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829787234042553,0.8723404255319149,0.8723404255319149,75.04333333333335,1.5267175572519085,0.0,0.0,10.68702290076336,0.0,1.5267175572519085,0.0,0.0
0.0,0.0,0.6666666666666666,0.8888888888888888,0.8888888888888888,,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.4318181818181818,0.9318181818181818,0.9318181818181818,180.69333333333321,1.8691588785046729,0.0,0.0,9.345794392523365,0.0,0.9345794392523364,0.0,0.0
0.0,0.0,0.46153846153846156,1.0,1.0,13.0,4.545454545454546,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.7959183673469388,0.7959183673469388,67.22800000000001,3.8461538461538467,0.0,0.0,5.128205128205129,0.0,2.5641025641025643,0.0,0.0
0.0,0.0,0.16666666666666666,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,0.8157894736842105,0.8157894736842105,57.76,4.411764705882353,0.0,0.0,7.352941176470589,0.0,2.9411764705882355,0.0,0.0
0.0,0.0,0.0,1.0,1.0,,16.666666666666668,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.875,0.875,89.60000000000001,3.3333333333333335,0.0,0.0,21.666666666666668,0.0,1.6666666666666667,0.0,0.0
0.0,0.0,0.42857142857142855,1.0,1.0,,33.33333333333333,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.4666666666666667,0.8666666666666667,0.8666666666666667,94.50000000000003,4.615384615384616,0.0,0.0,1.5384615384615385,0.0,0.0,1.5384615384615385,0.0
0.0,0.0,0.5,1.0,1.0,16.0,4.761904761904762,0.0,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,0.023255813953488372,0.0,0.6136363636363636,0.8181818181818182,0.8181818181818182,67.76000000000002,3.6363636363636362,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0
0.0,0.0,0.46153846153846156,1.0,1.0,13.0,37.5,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,0.0,0.5666666666666667,0.8666666666666667,0.8666666666666667,63.00000000000002,5.405405405405405,0.0,2.7027027027027026,2.7027027027027026,0.0,2.7027027027027026,0.0,0.0
0.0,0.0,0.5483870967741935,0.967741935483871,0.967741935483871,269.08000000000027,9.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418604651162791,0.8837209302325582,0.8837209302325582,103.54400000000003,6.122448979591837,0.0,0.0,2.0408163265306123,0.0,0.0,0.0,0.0
0.034482758620689655,0.0,0.6333333333333333,0.8,0.8,42.000000000000014,3.125,0.0,0.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.88,0.88,116.66666666666669,5.357142857142858,1.7857142857142858,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5454545454545454,0.9090909090909091,0.9090909090909091,33.879999999999995,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.8979591836734694,0.8979591836734694,134.45600000000002,6.779661016949152,0.0,0.0,3.389830508474576,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.7857142857142857,0.7857142857142857,18.293333333333333,0.0,0.0,6.25,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.86,0.86,100.0,5.263157894736842,0.0,0.0,3.508771929824561,0.0,0.0,0.0,0.0
0.0,0.0,0.3076923076923077,1.0,1.0,13.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.464,0.736,0.7657692307692308,132.5757575757576,3.947368421052632,0.0,0.0,2.6315789473684212,0.0,1.3157894736842106,0.6578947368421053,0.0
0.043478260869565216,0.0,0.5833333333333334,0.8333333333333334,0.8333333333333334,40.320000000000014,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.010309278350515464,0.42424242424242425,0.8181818181818182,0.8181818181818182,152.46000000000006,3.3333333333333335,0.0,0.0,3.3333333333333335,0.0,1.6666666666666667,0.0,0.0
0.0,0.0,0.4166666666666667,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4020618556701031,0.845360824742268,0.845360824742268,175.6346666666667,2.985074626865672,0.0,0.0,5.970149253731344,0.0,1.492537313432836,0.0,0.0
0.0,0.0,0.6666666666666666,0.9047619047619048,0.9047619047619048,61.74000000000001,14.814814814814815,0.0,0.0,3.7037037037037037,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.4413793103448276,0.7172413793103448,0.7795652173913047,145.0,3.592814371257485,0.0,0.0,3.592814371257485,0.0,1.1976047904191616,0.0,0.0
0.024390243902439025,0.012345679012345678,0.4939759036144578,0.7590361445783133,0.7590361445783133,96.44600000000001,6.521739130434782,0.0,0.0,3.260869565217391,0.0,1.0869565217391304,0.0,0.0,0.007042253521126761,0.0,0.44755244755244755,0.7692307692307693,0.8240909090909091,173.50666666666672,3.5294117647058822,0.0,0.0,2.3529411764705883,0.0,2.3529411764705883,0.0,0.0
0.0,0.0,0.25,1.0,1.0,,33.333333333333336,0.0,0.0,16.666666666666668,0.0,0.0,0.0,8.333333333333334,0.013333333333333334,0.0,0.47019867549668876,0.7350993377483444,0.8021153846153845,159.607,3.825136612021858,0.0,0.0,2.185792349726776,0.0,2.7322404371584703,0.546448087431694,0.0
0.0625,0.0,0.4117647058823529,0.8235294117647058,0.8235294117647058,26.97333333333333,13.88888888888889,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.4032258064516129,0.75,0.7752000000000001,138.88000000000002,3.947368421052632,0.0,0.0,2.6315789473684212,0.0,2.6315789473684212,0.0,0.0
0.0,0.0,0.5238095238095238,0.8571428571428571,0.8571428571428571,82.31999999999998,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07758620689655173,0.004329004329004329,0.45064377682403434,0.6223175965665236,0.7542537313432836,125.64367464972304,5.3872053872053876,0.0,0.0,3.367003367003367,0.0,2.0202020202020203,0.0,0.0
0.0,0.0,0.6,0.9333333333333333,0.9333333333333333,63.00000000000002,5.882352941176471,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.03153153153153153,0.0,0.4260089686098655,0.672645739910314,0.8119354838709677,171.94239786647913,4.560260586319218,0.0,0.9771986970684039,2.280130293159609,0.0,1.9543973941368078,0.6514657980456026,0.0
0.030303030303030304,0.015384615384615385,0.582089552238806,0.746268656716418,0.746268656716418,73.93647058823531,4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.40892193308550184,0.6022304832713755,0.7902941176470588,151.438630689803,3.4782608695652177,0.0,1.1594202898550725,2.318840579710145,0.0,1.4492753623188406,0.2898550724637681,0.0
0.06293706293706294,0.017543859649122806,0.5679442508710801,0.5505226480836237,0.7127659574468085,95.66666666666667,6.5420560747663545,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.04417670682730924,0.004032258064516129,0.496,0.564,0.7250331125827814,84.00537634408602,3.323262839879154,0.0,0.6042296072507553,3.021148036253776,0.0,1.510574018126888,0.6042296072507553,0.0
0.0,0.0,0.4,0.8666666666666667,0.8666666666666667,31.50000000000001,11.11111111111111,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.06513409961685823,0.015384615384615385,0.4312977099236641,0.6068702290076335,0.7631288343558283,135.91659221626162,5.056179775280899,0.0,0.2808988764044944,1.6853932584269664,0.0,0.8426966292134832,0.8426966292134832,0.0
0.0,0.0,0.5,1.0,1.0,,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.8676470588235294,0.8676470588235294,143.8577777777778,3.79746835443038,0.0,0.0,1.2658227848101267,0.0,1.2658227848101267,0.0,0.0
0.0,0.0,0.38095238095238093,0.8571428571428571,0.8571428571428571,41.15999999999999,18.51851851851852,0.0,0.0,0.0,3.7037037037037037,3.7037037037037037,0.0,0.0,0.0,0.0,0.3333333333333333,0.9090909090909091,0.9090909090909091,101.63999999999999,3.7735849056603774,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0
