human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.09090909090909091,0.05343511450381679,0.45112781954887216,0.6541353383458647,0.7161764705882352,86.24766201264488,4.929577464788732,0.0,0.0,0.0,0.704225352112676,0.0,0.0,0.0,0.026881720430107527,0.010810810810810811,0.42780748663101603,0.6951871657754011,0.7764772727272727,136.4220890410959,2.347417840375587,0.0,0.0,5.164319248826291,0.0,0.0,0.0,0.0
0.022727272727272728,0.007633587786259542,0.3684210526315789,0.7142857142857143,0.7535294117647059,133.0,5.47945205479452,0.0,0.0,0.0,2.054794520547945,0.0,0.0,0.0,0.03289473684210526,0.0,0.3464052287581699,0.738562091503268,0.8137037037037037,163.86300000000003,2.9761904761904763,0.0,0.0,4.761904761904762,0.0,0.0,1.1904761904761905,0.0
0.09183673469387756,0.03076923076923077,0.37055837563451777,0.5583756345177665,0.7039795918367348,71.53796360395631,5.045871559633028,0.0,0.0,0.0,1.3761467889908259,0.45871559633027525,0.0,0.0,0.031818181818181815,0.0182648401826484,0.4343891402714932,0.6561085972850679,0.7737704918032785,130.78554143050144,2.4000000000000004,0.0,0.0,4.800000000000001,0.0,0.0,0.4,0.0
0.0847457627118644,0.01276595744680851,0.5358649789029536,0.4810126582278481,0.6171014492753623,62.0092126413421,4.313725490196078,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.4122137404580153,0.732824427480916,0.7725,134.144,2.127659574468085,0.0,0.0,4.25531914893617,0.0,0.0,0.0,0.0
0.022222222222222223,0.0,0.45054945054945056,0.7692307692307693,0.7692307692307693,110.41333333333337,4.761904761904762,0.0,0.0,0.0,1.9047619047619047,0.0,0.0,0.0,0.04081632653061224,0.020512820512820513,0.38071065989847713,0.6954314720812182,0.7879591836734694,164.81844499586435,1.82648401826484,0.0,0.0,5.47945205479452,0.0,0.45662100456621,1.36986301369863,0.0
0.0847457627118644,0.05128205128205128,0.42857142857142855,0.6218487394957983,0.6425000000000002,78.20221218453224,4.477611940298508,0.0,0.0,0.0,2.985074626865672,0.0,0.0,0.0,0.01015228426395939,0.0,0.40404040404040403,0.6868686868686869,0.7803030303030305,124.87549096622155,3.6199095022624435,0.0,0.0,5.429864253393665,0.0,0.45248868778280543,0.45248868778280543,0.0
0.0,0.0,0.4722222222222222,0.7638888888888888,0.7638888888888888,85.3835294117647,4.8076923076923075,0.0,0.9615384615384616,0.0,0.0,1.9230769230769231,0.0,0.0,0.053268765133171914,0.0024271844660194173,0.3961352657004831,0.5676328502415459,0.7928888888888889,133.22160664819944,4.320987654320988,0.0,0.0,3.909465020576132,0.0,1.234567901234568,0.617283950617284,0.0
0.05652173913043478,0.017467248908296942,0.45454545454545453,0.5584415584415584,0.690530303030303,78.58660656793305,6.2745098039215685,0.0,0.0,0.0,0.7843137254901961,0.0,0.0,0.0,0.0371900826446281,0.004149377593360996,0.41975308641975306,0.6255144032921811,0.7864583333333335,145.4575837168297,2.3255813953488373,0.0,0.0,2.3255813953488373,0.0,0.3875968992248062,0.7751937984496124,0.0
0.125,0.059602649006622516,0.4117647058823529,0.6209150326797386,0.6527777777777778,78.66509433962264,4.9079754601226995,0.0,0.0,0.0,1.2269938650306749,0.0,0.0,0.0,0.014150943396226415,0.0,0.3615023474178404,0.676056338028169,0.7878070175438598,135.8051565151966,2.1459227467811157,0.0,0.0,4.291845493562231,0.0,0.4291845493562232,0.0,0.0
0.04830917874396135,0.0048543689320388345,0.47115384615384615,0.6105769230769231,0.71651376146789,81.73006820977301,7.079646017699115,0.0,0.0,0.0,1.3274336283185841,0.0,0.0,0.0,0.00975609756097561,0.0,0.38349514563106796,0.7233009708737864,0.8050467289719626,206.0,2.202643171806167,0.0,0.0,3.5242290748898677,0.0,0.0,2.202643171806167,0.0
0.008771929824561403,0.0,0.391304347826087,0.6782608695652174,0.7175,75.60327540106951,4.615384615384616,0.0,0.0,0.0,5.384615384615385,0.7692307692307693,0.0,0.0,0.03211009174311927,0.0,0.3744292237442922,0.6894977168949772,0.8092500000000001,143.74383884996925,2.34375,0.0,0.0,5.46875,0.0,0.390625,0.0,0.0
0.04201680672268908,0.00847457627118644,0.35833333333333334,0.7333333333333333,0.7604761904761903,125.99999999999999,5.673758865248227,0.0,0.0,0.0,6.382978723404255,0.0,0.0,0.0,0.011363636363636364,0.0,0.3615819209039548,0.7344632768361582,0.8187179487179488,186.6408510638298,3.5714285714285716,0.0,0.0,4.591836734693878,0.0,0.0,0.0,0.0
0.0438871473354232,0.006289308176100629,0.41875,0.59375,0.7569230769230769,127.0034357247338,3.621169916434541,0.0,0.0,0.0,5.013927576601672,0.0,0.0,0.0,0.008,0.0,0.3253968253968254,0.7777777777777778,0.8333333333333331,158.76000000000002,2.797202797202797,0.0,0.0,5.594405594405594,0.0,0.0,0.0,0.0
0.05154639175257732,0.015544041450777202,0.48205128205128206,0.5948717948717949,0.7018749999999999,80.95019342359768,5.93607305936073,0.0,0.0,0.0,0.45662100456621,0.0,0.0,0.0,0.01990049751243781,0.0,0.4207920792079208,0.6831683168316832,0.7822330097087378,131.52115420300612,2.11864406779661,0.0,0.0,2.9661016949152543,0.0,0.0,0.0,0.0
0.0,0.0,0.3541666666666667,0.78125,0.78125,122.88000000000002,4.424778761061948,0.0,0.0,0.0,0.8849557522123894,0.0,0.0,0.0,0.03888888888888889,0.0111731843575419,0.35911602209944754,0.7182320441988951,0.806341463414634,181.0,2.4271844660194173,0.0,0.0,3.3980582524271847,0.0,0.4854368932038835,0.0,0.0
0.2697841726618705,0.1444043321299639,0.3942652329749104,0.4157706093189964,0.5289444444444444,46.93099247002553,5.2785923753665696,0.0,0.0,0.0,2.346041055718475,0.0,0.0,0.0,0.02127659574468085,0.0,0.3516949152542373,0.6991525423728814,0.8390510948905109,203.07790619458203,2.6217228464419478,0.0,0.0,4.49438202247191,0.0,0.37453183520599254,0.0,0.0
0.23214285714285715,0.11976047904191617,0.378698224852071,0.5029585798816568,0.4998571428571429,39.27421129860601,5.6000000000000005,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.38235294117647056,0.7352941176470589,0.7945070422535212,179.82222222222228,3.2085561497326207,0.0,0.0,5.347593582887701,0.0,0.5347593582887701,0.0,0.0
0.08,0.03125,0.39823008849557523,0.5752212389380531,0.6899999999999996,96.07626877104227,4.838709677419354,0.0,0.0,0.0,3.629032258064516,0.0,0.0,0.0,0.04954954954954955,0.02262443438914027,0.36771300448430494,0.6681614349775785,0.810241935483871,149.81529161992927,2.8112449799196786,0.0,0.0,6.024096385542169,0.0,0.0,0.8032128514056225,0.0
0.05963302752293578,0.018433179723502304,0.3926940639269406,0.634703196347032,0.7195833333333332,109.5,4.961832061068702,0.0,0.0,0.0,1.1450381679389314,0.0,0.0,0.0,0.016483516483516484,0.0,0.3825136612021858,0.6775956284153005,0.7854761904761903,144.40160413450567,2.4154589371980677,0.0,0.0,2.4154589371980677,0.0,0.4830917874396135,0.0,0.0
0.016129032258064516,0.0,0.44,0.736,0.7557692307692305,132.5757575757576,5.10948905109489,0.0,0.0,0.0,2.9197080291970803,0.0,0.0,0.0,0.031446540880503145,0.012658227848101266,0.38125,0.71875,0.7929508196721312,160.0,2.8571428571428568,0.0,0.0,3.4285714285714284,0.0,0.0,1.1428571428571428,0.0
0.04316546762589928,0.014492753623188406,0.55,0.6,0.625609756097561,66.99312714776632,3.947368421052632,0.0,0.0,0.0,1.3157894736842106,0.0,0.0,0.0,0.020942408376963352,0.0,0.3697916666666667,0.7083333333333334,0.8191397849462365,192.0,1.8018018018018018,0.0,0.0,5.8558558558558556,0.0,0.45045045045045046,0.9009009009009009,0.0
0.06862745098039216,0.019801980198019802,0.4563106796116505,0.6699029126213593,0.6725,66.3849334409036,3.7037037037037037,0.0,0.0,0.0,0.9259259259259259,0.0,0.0,0.0,0.053811659192825115,0.009009009009009009,0.33482142857142855,0.65625,0.7660800000000001,142.64373783257628,3.252032520325203,0.0,0.0,3.252032520325203,0.0,0.0,0.0,0.0
0.0392156862745098,0.02,0.36538461538461536,0.8269230769230769,0.8269230769230769,84.12444444444442,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.34328358208955223,0.7064676616915423,0.792647058823529,155.7693074915037,3.1111111111111107,0.0,0.0,4.888888888888888,0.0,0.4444444444444444,0.0,0.0
0.08585858585858586,0.015228426395939087,0.4271356783919598,0.592964824120603,0.7106000000000001,87.65342194570135,4.587155963302752,0.0,0.45871559633027525,0.0,0.9174311926605505,0.0,0.0,0.0,0.017857142857142856,0.004484304932735426,0.38222222222222224,0.6622222222222223,0.7708730158730157,137.36934292827874,2.3529411764705883,0.0,0.0,5.88235294117647,0.0,0.0,0.0,0.0
0.059880239520958084,0.024096385542168676,0.4107142857142857,0.6547619047619048,0.7534782608695653,83.59431065673078,4.444444444444445,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.009708737864077669,0.0,0.37681159420289856,0.6811594202898551,0.8075000000000003,142.85745266494288,3.0042918454935625,0.0,0.0,5.150214592274678,0.0,0.4291845493562232,0.8583690987124464,0.0
