Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.1034 | ADP:0.0690 | ADV:0.1379 | AUX:0.0345 | DET:0.0690 | NOUN:0.1379 | PRON:0.1034 | PROPN:0.0345 | PUNCT:0.1034 | SCONJ:0.0345 | SPACE:0.0345 | VERB:0.1379,ADJ:0.0662 | ADP:0.0993 | ADV:0.1126 | AUX:0.0596 | CCONJ:0.0464 | DET:0.0265 | NOUN:0.1457 | PART:0.0199 | PRON:0.1391 | PROPN:0.0265 | PUNCT:0.0927 | SCONJ:0.0331 | VERB:0.1325,29,151
ADJ:0.0769 | ADP:0.1538 | ADV:0.0769 | AUX:0.0769 | NOUN:0.2308 | PRON:0.1538 | PUNCT:0.0769 | SCONJ:0.0769 | VERB:0.0769,ADJ:0.0621 | ADP:0.0897 | ADV:0.1310 | AUX:0.0483 | CCONJ:0.0414 | DET:0.0276 | NOUN:0.0690 | PART:0.0621 | PRON:0.1310 | PROPN:0.0138 | PUNCT:0.0828 | SCONJ:0.0483 | VERB:0.1931,13,145
ADJ:0.1667 | ADP:0.0833 | ADV:0.1250 | AUX:0.0833 | DET:0.0417 | NOUN:0.1667 | PART:0.0417 | PRON:0.0417 | PUNCT:0.1667 | VERB:0.0833,ADJ:0.0539 | ADP:0.0659 | ADV:0.1257 | AUX:0.0719 | CCONJ:0.0599 | DET:0.0180 | INTJ:0.0060 | NOUN:0.1138 | PART:0.0299 | PRON:0.1677 | PROPN:0.0060 | PUNCT:0.1198 | SCONJ:0.0419 | VERB:0.1198,24,167
ADJ:0.0833 | ADP:0.0833 | ADV:0.1250 | AUX:0.0417 | DET:0.0417 | NOUN:0.1250 | PART:0.0417 | PRON:0.0833 | PROPN:0.0417 | PUNCT:0.1250 | SPACE:0.0833 | VERB:0.1250,ADJ:0.0890 | ADP:0.1027 | ADV:0.1164 | AUX:0.0548 | CCONJ:0.0342 | DET:0.0411 | INTJ:0.0137 | NOUN:0.1027 | PART:0.0274 | PRON:0.1233 | PROPN:0.0205 | PUNCT:0.1096 | SCONJ:0.0479 | VERB:0.1164,24,146
ADJ:0.0385 | ADP:0.1154 | ADV:0.0769 | AUX:0.1154 | CCONJ:0.0385 | DET:0.0769 | NOUN:0.1538 | PART:0.0385 | PRON:0.1154 | PUNCT:0.0769 | SPACE:0.0385 | VERB:0.1154,ADJ:0.0301 | ADP:0.0783 | ADV:0.1325 | AUX:0.0783 | CCONJ:0.0482 | DET:0.0361 | NOUN:0.1084 | PART:0.0301 | PRON:0.1506 | PROPN:0.0241 | PUNCT:0.0904 | SCONJ:0.0422 | VERB:0.1506,26,166
ADP:0.1111 | ADV:0.1667 | AUX:0.0556 | NOUN:0.0556 | PRON:0.0556 | PROPN:0.1667 | PUNCT:0.2222 | SPACE:0.0556 | VERB:0.1111,ADJ:0.0547 | ADP:0.1016 | ADV:0.1172 | AUX:0.0391 | CCONJ:0.0312 | DET:0.0391 | NOUN:0.1094 | PART:0.0391 | PRON:0.1250 | PROPN:0.0234 | PUNCT:0.0938 | SCONJ:0.0547 | VERB:0.1719,18,128
ADJ:0.0441 | ADP:0.1324 | ADV:0.0882 | AUX:0.0441 | DET:0.0147 | NOUN:0.1176 | NUM:0.0294 | PART:0.0441 | PRON:0.1324 | PROPN:0.0294 | PUNCT:0.1324 | SCONJ:0.0441 | SPACE:0.0441 | VERB:0.1029,ADJ:0.0402 | ADP:0.0977 | ADV:0.1552 | AUX:0.0517 | CCONJ:0.0172 | DET:0.0402 | NOUN:0.1437 | PART:0.0230 | PRON:0.1494 | PROPN:0.0115 | PUNCT:0.0747 | SCONJ:0.0460 | VERB:0.1494,68,174
ADV:0.1429 | AUX:0.1429 | NOUN:0.1429 | PROPN:0.4286 | VERB:0.1429,ADJ:0.0426 | ADP:0.0922 | ADV:0.1064 | AUX:0.0496 | CCONJ:0.0426 | DET:0.0213 | NOUN:0.1277 | PART:0.0284 | PRON:0.1631 | PROPN:0.0142 | PUNCT:0.0851 | SCONJ:0.0638 | VERB:0.1631,7,141
ADJ:0.0833 | ADP:0.1389 | ADV:0.0278 | AUX:0.0556 | CCONJ:0.0556 | DET:0.0556 | NOUN:0.1944 | PART:0.0278 | PRON:0.0556 | PROPN:0.1111 | PUNCT:0.1111 | SPACE:0.0278 | VERB:0.0556,ADJ:0.0548 | ADP:0.0548 | ADV:0.1507 | AUX:0.0479 | CCONJ:0.0411 | DET:0.0411 | NOUN:0.1301 | NUM:0.0068 | PART:0.0274 | PRON:0.1438 | PROPN:0.0068 | PUNCT:0.1164 | SCONJ:0.0274 | VERB:0.1507,36,146
ADJ:0.0909 | ADP:0.1364 | ADV:0.0909 | AUX:0.0455 | NOUN:0.0909 | PART:0.0455 | PRON:0.1818 | PUNCT:0.0909 | SCONJ:0.0909 | VERB:0.1364,ADJ:0.0610 | ADP:0.0732 | ADV:0.1463 | AUX:0.0488 | CCONJ:0.0488 | DET:0.0244 | NOUN:0.1951 | NUM:0.0122 | PART:0.0122 | PRON:0.0732 | PROPN:0.0244 | PUNCT:0.1220 | SCONJ:0.0732 | VERB:0.0854,22,82
ADJ:0.0556 | ADP:0.0926 | ADV:0.1111 | AUX:0.0926 | CCONJ:0.0370 | NOUN:0.1667 | PRON:0.2037 | PUNCT:0.0556 | SCONJ:0.0926 | VERB:0.0926,ADJ:0.0849 | ADP:0.0755 | ADV:0.1415 | AUX:0.0849 | CCONJ:0.0377 | NOUN:0.1226 | PART:0.0283 | PRON:0.1226 | PROPN:0.0094 | PUNCT:0.1226 | SCONJ:0.0377 | VERB:0.1321,54,106
ADP:0.0444 | ADV:0.1111 | AUX:0.0889 | CCONJ:0.0222 | DET:0.0222 | NOUN:0.2000 | NUM:0.0222 | PRON:0.1778 | PUNCT:0.0667 | SCONJ:0.0889 | VERB:0.1556,ADJ:0.0482 | ADP:0.0602 | ADV:0.0964 | AUX:0.0602 | CCONJ:0.0482 | DET:0.0241 | INTJ:0.0241 | NOUN:0.1325 | PART:0.0241 | PRON:0.1446 | PROPN:0.0241 | PUNCT:0.1566 | SCONJ:0.0482 | VERB:0.1084,45,83
ADJ:0.0755 | ADP:0.0943 | ADV:0.0943 | AUX:0.0755 | CCONJ:0.0189 | DET:0.0377 | NOUN:0.1132 | PART:0.0189 | PRON:0.1509 | PUNCT:0.1321 | SCONJ:0.0377 | SPACE:0.0189 | VERB:0.1321,ADJ:0.0860 | ADP:0.0968 | ADV:0.1290 | AUX:0.0860 | CCONJ:0.0323 | DET:0.0430 | NOUN:0.1290 | PART:0.0215 | PRON:0.0968 | PROPN:0.0108 | PUNCT:0.1290 | SCONJ:0.0538 | VERB:0.0860,53,93
ADJ:0.1034 | ADP:0.0345 | ADV:0.0690 | AUX:0.0690 | CCONJ:0.0345 | DET:0.0690 | NOUN:0.1724 | PRON:0.0690 | PROPN:0.0345 | PUNCT:0.1379 | SCONJ:0.0345 | SPACE:0.0345 | VERB:0.1379,ADJ:0.0541 | ADP:0.0631 | ADV:0.1712 | AUX:0.0541 | CCONJ:0.0450 | DET:0.0360 | NOUN:0.1081 | PART:0.0450 | PRON:0.1171 | PUNCT:0.1351 | SCONJ:0.0090 | VERB:0.1622,29,111
ADJ:0.0556 | ADV:0.2778 | AUX:0.1111 | CCONJ:0.0556 | NOUN:0.0556 | NUM:0.0556 | PRON:0.1111 | PUNCT:0.1667 | SCONJ:0.0556 | VERB:0.0556,ADJ:0.0455 | ADP:0.0682 | ADV:0.1364 | AUX:0.0455 | CCONJ:0.0455 | DET:0.0227 | NOUN:0.1250 | PART:0.0795 | PRON:0.1136 | PUNCT:0.1591 | VERB:0.1591,18,88
ADJ:0.0526 | ADP:0.0702 | ADV:0.0877 | AUX:0.0877 | CCONJ:0.0702 | NOUN:0.0702 | NUM:0.0175 | PART:0.0351 | PRON:0.1754 | PUNCT:0.1228 | SCONJ:0.0526 | SPACE:0.0351 | VERB:0.1228,ADJ:0.1016 | ADP:0.0469 | ADV:0.1406 | AUX:0.0469 | CCONJ:0.0625 | DET:0.0312 | NOUN:0.1094 | PART:0.0391 | PRON:0.1016 | PUNCT:0.1094 | SCONJ:0.0547 | VERB:0.1562,57,128
ADJ:0.0571 | ADP:0.0857 | ADV:0.0857 | AUX:0.0571 | CCONJ:0.0571 | DET:0.0286 | NOUN:0.2000 | PRON:0.1143 | PUNCT:0.0857 | SCONJ:0.0571 | SPACE:0.0286 | VERB:0.1429,ADJ:0.0600 | ADP:0.0500 | ADV:0.2100 | AUX:0.0400 | CCONJ:0.0400 | DET:0.0100 | INTJ:0.0100 | NOUN:0.1300 | PART:0.0400 | PRON:0.1100 | PUNCT:0.1500 | SCONJ:0.0100 | VERB:0.1400,35,100
ADJ:0.1266 | ADP:0.0506 | ADV:0.1266 | AUX:0.0380 | CCONJ:0.0633 | DET:0.0127 | NOUN:0.0886 | PART:0.0380 | PRON:0.1392 | PUNCT:0.1899 | SCONJ:0.0253 | SPACE:0.0127 | VERB:0.0886,ADJ:0.0841 | ADP:0.0701 | ADV:0.1449 | AUX:0.0374 | CCONJ:0.0514 | DET:0.0280 | INTJ:0.0093 | NOUN:0.1121 | PART:0.0327 | PRON:0.1075 | PUNCT:0.1355 | SCONJ:0.0421 | SPACE:0.0140 | VERB:0.1308,79,214
NOUN:0.6667 | SPACE:0.3333,ADJ:0.0813 | ADP:0.0766 | ADV:0.1770 | AUX:0.0574 | CCONJ:0.0574 | DET:0.0335 | NOUN:0.1340 | PART:0.0239 | PRON:0.1053 | PUNCT:0.1483 | SCONJ:0.0096 | SPACE:0.0048 | VERB:0.0909,3,209
ADJ:0.0294 | ADP:0.0735 | ADV:0.2353 | AUX:0.0588 | CCONJ:0.0735 | DET:0.0294 | NOUN:0.0441 | PART:0.0441 | PRON:0.1176 | PUNCT:0.1029 | SCONJ:0.0294 | SPACE:0.0441 | VERB:0.1176,ADJ:0.0829 | ADP:0.0537 | ADV:0.1756 | AUX:0.0537 | CCONJ:0.0390 | DET:0.0195 | INTJ:0.0049 | NOUN:0.1366 | PART:0.0293 | PRON:0.1122 | PUNCT:0.1463 | SCONJ:0.0390 | SPACE:0.0049 | VERB:0.1024,68,205
ADJ:0.0263 | ADP:0.1053 | ADV:0.2368 | NOUN:0.0789 | PART:0.0263 | PRON:0.1579 | PUNCT:0.1842 | SCONJ:0.0526 | VERB:0.1316,ADJ:0.0753 | ADP:0.0753 | ADV:0.1452 | AUX:0.0538 | CCONJ:0.0430 | DET:0.0430 | NOUN:0.1398 | PART:0.0484 | PRON:0.0806 | PUNCT:0.1398 | SCONJ:0.0323 | SPACE:0.0054 | VERB:0.1183,38,186
ADP:0.0690 | ADV:0.2414 | AUX:0.0345 | NOUN:0.0345 | PRON:0.2759 | PUNCT:0.1034 | SCONJ:0.0345 | SPACE:0.0690 | VERB:0.1379,ADJ:0.0758 | ADP:0.0606 | ADV:0.1465 | AUX:0.0657 | CCONJ:0.0505 | DET:0.0253 | INTJ:0.0101 | NOUN:0.1465 | PART:0.0101 | PRON:0.1162 | PROPN:0.0051 | PUNCT:0.1616 | SCONJ:0.0202 | SPACE:0.0051 | VERB:0.1010,29,198
ADJ:0.1250 | ADP:0.0750 | ADV:0.1000 | AUX:0.0500 | CCONJ:0.0250 | INTJ:0.0250 | NOUN:0.1500 | PART:0.0250 | PRON:0.1250 | PUNCT:0.1750 | SCONJ:0.0250 | VERB:0.1000,ADJ:0.1159 | ADP:0.0305 | ADV:0.1402 | AUX:0.0793 | CCONJ:0.0549 | DET:0.0183 | INTJ:0.0061 | NOUN:0.1159 | PART:0.0183 | PRON:0.1037 | PUNCT:0.1585 | SCONJ:0.0366 | SPACE:0.0061 | VERB:0.1159,40,164
ADJ:0.0486 | ADP:0.0694 | ADV:0.1250 | AUX:0.0347 | CCONJ:0.0278 | DET:0.0486 | NOUN:0.1181 | PART:0.0278 | PRON:0.1458 | PROPN:0.0278 | PUNCT:0.1181 | SCONJ:0.0486 | SPACE:0.0069 | VERB:0.1528,ADJ:0.0881 | ADP:0.0518 | ADV:0.1762 | AUX:0.0622 | CCONJ:0.0518 | DET:0.0155 | INTJ:0.0052 | NOUN:0.1088 | PART:0.0207 | PRON:0.1036 | PROPN:0.0104 | PUNCT:0.1347 | SCONJ:0.0311 | SPACE:0.0104 | VERB:0.1295,144,193
ADJ:0.1005 | ADP:0.0741 | ADV:0.0582 | AUX:0.0582 | CCONJ:0.0106 | DET:0.0794 | NOUN:0.1905 | PART:0.0106 | PRON:0.0529 | PROPN:0.0265 | PUNCT:0.1111 | SCONJ:0.0370 | SPACE:0.0688 | VERB:0.1217,ADJ:0.0814 | ADP:0.0872 | ADV:0.1453 | AUX:0.0581 | CCONJ:0.0349 | DET:0.0174 | NOUN:0.1163 | PART:0.0465 | PRON:0.1047 | PROPN:0.0058 | PUNCT:0.1453 | SCONJ:0.0349 | SPACE:0.0058 | VERB:0.1163,189,172
ADJ:0.1042 | ADP:0.0417 | ADV:0.1458 | AUX:0.0625 | CCONJ:0.0625 | DET:0.0833 | NOUN:0.0833 | PART:0.0417 | PRON:0.0625 | PUNCT:0.0625 | SPACE:0.1667 | VERB:0.0833,ADJ:0.0779 | ADP:0.0779 | ADV:0.1645 | AUX:0.0649 | CCONJ:0.0563 | DET:0.0260 | INTJ:0.0043 | NOUN:0.1126 | PART:0.0216 | PRON:0.1299 | PROPN:0.0043 | PUNCT:0.1515 | SCONJ:0.0130 | VERB:0.0952,48,231
ADJ:0.0889 | ADP:0.0667 | ADV:0.1778 | AUX:0.0889 | CCONJ:0.0222 | DET:0.0222 | NOUN:0.0889 | NUM:0.0222 | PART:0.0444 | PRON:0.1111 | PUNCT:0.1778 | SCONJ:0.0222 | SPACE:0.0222 | VERB:0.0444,ADJ:0.0735 | ADP:0.0735 | ADV:0.1667 | AUX:0.0539 | CCONJ:0.0392 | DET:0.0343 | NOUN:0.1127 | NUM:0.0049 | PART:0.0294 | PRON:0.1078 | PROPN:0.0049 | PUNCT:0.1569 | SCONJ:0.0441 | SPACE:0.0049 | VERB:0.0931,45,204
ADJ:0.0556 | ADP:0.1111 | AUX:0.0556 | DET:0.0556 | NOUN:0.3333 | PART:0.0556 | PRON:0.1111 | PUNCT:0.1111 | VERB:0.1111,ADJ:0.0959 | ADP:0.0479 | ADV:0.1438 | AUX:0.0616 | CCONJ:0.0548 | DET:0.0205 | NOUN:0.1027 | PART:0.0274 | PRON:0.1233 | PUNCT:0.1507 | SCONJ:0.0274 | VERB:0.1438,18,146
ADJ:0.0698 | ADP:0.0543 | ADV:0.2248 | AUX:0.0388 | CCONJ:0.0233 | DET:0.0543 | NOUN:0.1240 | PART:0.0078 | PRON:0.1085 | PUNCT:0.1240 | SCONJ:0.0543 | SPACE:0.0155 | VERB:0.1008,ADJ:0.1022 | ADP:0.0538 | ADV:0.1452 | AUX:0.0430 | CCONJ:0.0484 | DET:0.0215 | NOUN:0.1290 | PART:0.0323 | PRON:0.1237 | PROPN:0.0054 | PUNCT:0.1398 | SCONJ:0.0323 | SPACE:0.0054 | VERB:0.1183,129,186
ADJ:0.0462 | ADP:0.0615 | ADV:0.1538 | AUX:0.0769 | CCONJ:0.0308 | DET:0.0077 | NOUN:0.0462 | PART:0.0692 | PRON:0.1308 | PROPN:0.0077 | PUNCT:0.1000 | SCONJ:0.0154 | SPACE:0.1538 | VERB:0.1000,ADJ:0.1080 | ADP:0.0704 | ADV:0.1033 | AUX:0.0563 | CCONJ:0.0469 | DET:0.0141 | INTJ:0.0094 | NOUN:0.1221 | PART:0.0376 | PRON:0.1268 | PROPN:0.0047 | PUNCT:0.1502 | SCONJ:0.0376 | SPACE:0.0047 | VERB:0.1080,130,213
ADJ:0.0385 | ADP:0.1154 | ADV:0.2308 | AUX:0.0769 | DET:0.0769 | NOUN:0.1154 | PRON:0.1154 | PUNCT:0.1923 | VERB:0.0385,ADJ:0.0588 | ADP:0.0588 | ADV:0.1520 | AUX:0.0441 | CCONJ:0.0343 | DET:0.0637 | INTJ:0.0147 | NOUN:0.1324 | PART:0.0196 | PRON:0.0980 | PROPN:0.0049 | PUNCT:0.1667 | SCONJ:0.0245 | SPACE:0.0098 | VERB:0.1176,26,204
ADJ:0.0714 | ADP:0.0714 | ADV:0.2857 | DET:0.0714 | NOUN:0.1429 | NUM:0.0714 | PRON:0.0714 | PUNCT:0.1429 | VERB:0.0714,ADJ:0.0849 | ADP:0.0566 | ADV:0.1934 | AUX:0.0660 | CCONJ:0.0519 | DET:0.0283 | INTJ:0.0047 | NOUN:0.1132 | PART:0.0236 | PRON:0.1085 | PROPN:0.0047 | PUNCT:0.1179 | SCONJ:0.0377 | SPACE:0.0047 | VERB:0.1038,14,212
ADJ:0.0312 | ADP:0.0625 | ADV:0.1250 | AUX:0.0312 | CCONJ:0.0938 | DET:0.0312 | NOUN:0.1562 | PART:0.0625 | PRON:0.1562 | PUNCT:0.0938 | VERB:0.1562,ADJ:0.0773 | ADP:0.0670 | ADV:0.1804 | AUX:0.0464 | CCONJ:0.0309 | DET:0.0309 | INTJ:0.0103 | NOUN:0.1134 | PART:0.0361 | PRON:0.0876 | PROPN:0.0103 | PUNCT:0.1753 | SCONJ:0.0103 | SPACE:0.0052 | VERB:0.1186,32,194
ADJ:0.0750 | ADP:0.1250 | ADV:0.1000 | AUX:0.0750 | CCONJ:0.0250 | DET:0.0250 | NOUN:0.1000 | PART:0.0500 | PRON:0.1250 | PUNCT:0.1250 | SCONJ:0.0250 | SPACE:0.0250 | VERB:0.1250,ADJ:0.0860 | ADP:0.0699 | ADV:0.1075 | AUX:0.0269 | CCONJ:0.0645 | DET:0.0323 | INTJ:0.0054 | NOUN:0.1452 | PART:0.0215 | PRON:0.1075 | PROPN:0.0054 | PUNCT:0.1720 | SCONJ:0.0323 | SPACE:0.0054 | VERB:0.1183,40,186
ADJ:0.0667 | ADP:0.1333 | ADV:0.1000 | DET:0.1333 | NOUN:0.2000 | PRON:0.1000 | PROPN:0.0333 | PUNCT:0.1000 | SCONJ:0.0667 | VERB:0.0667,ADJ:0.0575 | ADP:0.0690 | ADV:0.1322 | AUX:0.0575 | CCONJ:0.0345 | DET:0.0115 | INTJ:0.0057 | NOUN:0.1149 | PART:0.0345 | PRON:0.1207 | PROPN:0.0115 | PUNCT:0.1839 | SCONJ:0.0460 | SPACE:0.0057 | VERB:0.1149,30,174
ADJ:0.0769 | ADP:0.0513 | ADV:0.1795 | AUX:0.0256 | CCONJ:0.1026 | DET:0.0256 | NOUN:0.1538 | PART:0.0513 | PRON:0.1026 | PUNCT:0.0769 | VERB:0.1538,ADJ:0.0703 | ADP:0.0919 | ADV:0.1568 | AUX:0.0432 | CCONJ:0.0324 | DET:0.0541 | INTJ:0.0054 | NOUN:0.1081 | PART:0.0378 | PRON:0.1081 | PROPN:0.0054 | PUNCT:0.1297 | SCONJ:0.0216 | SPACE:0.0054 | VERB:0.1297,39,185
ADJ:0.0455 | ADP:0.1364 | ADV:0.1818 | AUX:0.0227 | CCONJ:0.0455 | DET:0.0227 | NOUN:0.2045 | PART:0.0227 | PRON:0.0909 | PUNCT:0.1364 | VERB:0.0909,ADJ:0.0886 | ADP:0.0464 | ADV:0.1519 | AUX:0.0928 | CCONJ:0.0338 | DET:0.0211 | NOUN:0.1097 | PART:0.0211 | PRON:0.1392 | PROPN:0.0042 | PUNCT:0.1139 | SCONJ:0.0422 | SPACE:0.0042 | VERB:0.1308,44,237
ADJ:0.0824 | ADP:0.1059 | ADV:0.0824 | AUX:0.0235 | CCONJ:0.0471 | DET:0.0353 | NOUN:0.1765 | PART:0.0824 | PRON:0.0471 | PROPN:0.0118 | PUNCT:0.1882 | SCONJ:0.0118 | SPACE:0.0118 | VERB:0.0941,ADJ:0.0618 | ADP:0.1067 | ADV:0.1404 | AUX:0.0506 | CCONJ:0.0281 | DET:0.0225 | NOUN:0.1124 | PART:0.0506 | PRON:0.1292 | PUNCT:0.1180 | SCONJ:0.0337 | VERB:0.1461,85,178
ADJ:0.0526 | ADP:0.1053 | ADV:0.2105 | CCONJ:0.0526 | NOUN:0.1579 | PRON:0.1053 | PUNCT:0.1053 | SCONJ:0.0526 | SPACE:0.1053 | VERB:0.0526,ADJ:0.0621 | ADP:0.0395 | ADV:0.1921 | AUX:0.0791 | CCONJ:0.0508 | DET:0.0169 | INTJ:0.0113 | NOUN:0.1243 | PART:0.0169 | PRON:0.1130 | PROPN:0.0113 | PUNCT:0.1525 | SCONJ:0.0226 | SPACE:0.0056 | VERB:0.1017,19,177
ADP:0.0417 | ADV:0.2083 | AUX:0.0417 | DET:0.0417 | NOUN:0.0417 | PART:0.0417 | PRON:0.1667 | PROPN:0.0417 | PUNCT:0.2083 | SCONJ:0.0417 | SPACE:0.0417 | VERB:0.0833,ADJ:0.0708 | ADP:0.0613 | ADV:0.1887 | AUX:0.0613 | CCONJ:0.0330 | DET:0.0142 | INTJ:0.0047 | NOUN:0.0896 | PART:0.0189 | PRON:0.1274 | PROPN:0.0047 | PUNCT:0.1651 | SCONJ:0.0283 | SPACE:0.0094 | VERB:0.1226,24,212
ADJ:0.1481 | ADP:0.0370 | ADV:0.0370 | AUX:0.0370 | CCONJ:0.0370 | DET:0.0741 | INTJ:0.0370 | NOUN:0.2222 | PRON:0.0370 | PROPN:0.0741 | PUNCT:0.1481 | VERB:0.1111,ADJ:0.0602 | ADP:0.0451 | ADV:0.1654 | AUX:0.0526 | CCONJ:0.0451 | DET:0.0226 | INTJ:0.0075 | NOUN:0.1955 | PART:0.0075 | PRON:0.1278 | PUNCT:0.1579 | SCONJ:0.0226 | VERB:0.0902,27,133
ADJ:0.0422 | ADP:0.0542 | ADV:0.3855 | AUX:0.0120 | CCONJ:0.0120 | DET:0.0241 | NOUN:0.1084 | NUM:0.0181 | PART:0.0060 | PRON:0.0241 | PROPN:0.0181 | PUNCT:0.1687 | SPACE:0.0482 | SYM:0.0060 | VERB:0.0723,ADJ:0.0702 | ADP:0.0760 | ADV:0.1287 | AUX:0.0468 | CCONJ:0.0468 | DET:0.0234 | INTJ:0.0117 | NOUN:0.1345 | PART:0.0117 | PRON:0.1345 | PROPN:0.0058 | PUNCT:0.1579 | SCONJ:0.0292 | SPACE:0.0058 | VERB:0.1170,166,171
ADJ:0.0755 | ADP:0.0755 | ADV:0.1698 | AUX:0.0755 | CCONJ:0.0377 | DET:0.0566 | NOUN:0.1321 | PART:0.0189 | PRON:0.1509 | PUNCT:0.0566 | SCONJ:0.0189 | SPACE:0.0189 | VERB:0.1132,ADJ:0.0728 | ADP:0.0464 | ADV:0.1788 | AUX:0.0530 | CCONJ:0.0596 | DET:0.0199 | NOUN:0.1192 | PART:0.0199 | PRON:0.1325 | PROPN:0.0066 | PUNCT:0.1325 | SCONJ:0.0331 | VERB:0.1258,53,151
ADJ:0.0526 | ADP:0.1579 | ADV:0.1316 | AUX:0.0263 | CCONJ:0.0526 | NOUN:0.1842 | PRON:0.1842 | PUNCT:0.0789 | SPACE:0.0263 | VERB:0.1053,ADJ:0.0893 | ADP:0.0446 | ADV:0.1562 | AUX:0.0714 | CCONJ:0.0491 | DET:0.0223 | INTJ:0.0045 | NOUN:0.1161 | PART:0.0045 | PRON:0.1562 | PROPN:0.0045 | PUNCT:0.1339 | SCONJ:0.0268 | SPACE:0.0045 | VERB:0.1161,38,224
ADJ:0.0351 | ADP:0.0702 | ADV:0.1316 | AUX:0.0614 | CCONJ:0.0702 | DET:0.0439 | NOUN:0.0965 | NUM:0.0088 | PART:0.0439 | PRON:0.1316 | PUNCT:0.1404 | SCONJ:0.0263 | VERB:0.1404,ADJ:0.0866 | ADP:0.0787 | ADV:0.1339 | AUX:0.0472 | CCONJ:0.0394 | DET:0.0236 | NOUN:0.1339 | PART:0.0236 | PRON:0.1181 | PUNCT:0.1496 | SCONJ:0.0551 | VERB:0.1102,114,127
ADJ:0.0889 | ADP:0.1333 | ADV:0.1556 | AUX:0.0667 | CCONJ:0.0444 | NOUN:0.1333 | PART:0.0444 | PRON:0.1111 | PROPN:0.0222 | PUNCT:0.1111 | SCONJ:0.0444 | VERB:0.0444,ADJ:0.0777 | ADP:0.0829 | ADV:0.1451 | AUX:0.0415 | CCONJ:0.0466 | DET:0.0207 | INTJ:0.0052 | NOUN:0.1140 | PART:0.0466 | PRON:0.1192 | PUNCT:0.1503 | SCONJ:0.0311 | SPACE:0.0104 | VERB:0.1088,45,193
ADP:0.1333 | ADV:0.2000 | DET:0.0667 | NOUN:0.2000 | PART:0.0667 | PRON:0.0667 | PUNCT:0.2000 | VERB:0.0667,ADJ:0.0900 | ADP:0.0850 | ADV:0.1550 | AUX:0.0900 | CCONJ:0.0500 | DET:0.0100 | NOUN:0.1150 | PART:0.0150 | PRON:0.1250 | PROPN:0.0050 | PUNCT:0.1150 | SCONJ:0.0300 | SPACE:0.0050 | VERB:0.1100,15,200
ADJ:0.0612 | ADP:0.0612 | ADV:0.0204 | AUX:0.1020 | CCONJ:0.0816 | DET:0.0408 | NOUN:0.1224 | PART:0.0408 | PRON:0.2245 | PUNCT:0.0816 | SCONJ:0.0204 | VERB:0.1429,ADJ:0.0637 | ADP:0.0701 | ADV:0.1338 | AUX:0.0764 | CCONJ:0.0382 | DET:0.0255 | NOUN:0.1529 | PART:0.0127 | PRON:0.1210 | PROPN:0.0064 | PUNCT:0.1146 | SCONJ:0.0446 | VERB:0.1401,49,157
ADJ:0.1463 | ADP:0.1220 | ADV:0.0732 | AUX:0.0732 | DET:0.0488 | NOUN:0.1463 | NUM:0.0488 | PRON:0.0976 | PUNCT:0.0976 | SCONJ:0.0976 | VERB:0.0488,ADJ:0.0559 | ADP:0.0726 | ADV:0.1229 | AUX:0.0615 | CCONJ:0.0391 | DET:0.0112 | NOUN:0.1397 | PART:0.0112 | PRON:0.1732 | PROPN:0.0056 | PUNCT:0.0894 | SCONJ:0.0503 | SPACE:0.0112 | VERB:0.1564,41,179
ADJ:0.1351 | ADP:0.0811 | ADV:0.1081 | AUX:0.0541 | NOUN:0.1622 | PART:0.0541 | PRON:0.1351 | PUNCT:0.0811 | SCONJ:0.0270 | SPACE:0.0270 | VERB:0.1351,ADJ:0.0559 | ADP:0.0699 | ADV:0.1259 | AUX:0.0909 | CCONJ:0.0559 | DET:0.0490 | NOUN:0.1608 | PART:0.0070 | PRON:0.1399 | PROPN:0.0070 | PUNCT:0.1189 | SCONJ:0.0210 | VERB:0.0979,37,143
ADJ:0.0303 | ADP:0.1212 | ADV:0.2424 | AUX:0.0303 | DET:0.0909 | NOUN:0.1212 | PRON:0.1515 | PUNCT:0.0909 | VERB:0.1212,ADJ:0.0559 | ADP:0.0870 | ADV:0.1366 | AUX:0.0745 | CCONJ:0.0311 | DET:0.0186 | NOUN:0.1180 | PART:0.0062 | PRON:0.1988 | PUNCT:0.0870 | SCONJ:0.0373 | SPACE:0.0062 | VERB:0.1429,33,161
ADJ:0.0370 | ADP:0.1296 | ADV:0.1111 | AUX:0.0185 | CCONJ:0.0185 | DET:0.0185 | NOUN:0.1296 | PRON:0.1852 | PUNCT:0.0926 | SCONJ:0.0556 | SPACE:0.0185 | VERB:0.1852,ADJ:0.0491 | ADP:0.0736 | ADV:0.1288 | AUX:0.0736 | CCONJ:0.0429 | DET:0.0184 | NOUN:0.1288 | PART:0.0184 | PRON:0.1411 | PROPN:0.0061 | PUNCT:0.1104 | SCONJ:0.0552 | SPACE:0.0123 | VERB:0.1411,54,163
