human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.0,0.0,0.5,0.75,0.75,12.72,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.5633802816901409,0.7464788732394366,0.7464788732394366,78.41555555555556,3.75,1.25,1.25,3.75,0.0,0.0,0.0,0.0
0.0,0.0,0.5061728395061729,0.7654320987654321,0.7654320987654321,96.68842105263157,1.1111111111111112,2.2222222222222223,0.0,2.2222222222222223,0.0,1.1111111111111112,0.0,0.0,0.019230769230769232,0.0,0.49056603773584906,0.9245283018867925,0.9245283018867925,196.63000000000005,4.761904761904762,3.1746031746031744,0.0,4.761904761904762,0.0,0.0,0.0,0.0
0.0,0.0,0.46153846153846156,1.0,1.0,13.0,0.0,0.0,5.555555555555555,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.543859649122807,0.9122807017543859,0.9122807017543859,181.9439999999999,4.3478260869565215,4.3478260869565215,0.0,5.797101449275362,0.0,0.0,0.0,0.0
0.0,0.0,0.5714285714285714,1.0,1.0,,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5512820512820513,0.7692307692307693,0.7692307692307693,94.64000000000003,4.49438202247191,1.1235955056179776,1.1235955056179776,5.617977528089888,0.0,0.0,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.9074074074074074,0.9074074074074074,163.29600000000008,4.615384615384616,3.076923076923077,0.0,4.615384615384616,0.0,0.0,0.0,0.0
0.0,0.0,0.6428571428571429,0.9285714285714286,0.9285714285714286,54.88000000000004,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.578125,0.78125,0.78125,81.92000000000002,2.73972602739726,4.10958904109589,0.0,5.47945205479452,0.0,0.0,0.0,0.0
0.0,0.0,0.2,1.0,1.0,,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.527027027027027,0.8243243243243243,0.8243243243243243,117.94461538461542,4.761904761904762,2.380952380952381,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0
0.0,0.0,0.6666666666666666,1.0,1.0,,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.8148148148148148,0.8148148148148148,81.64799999999998,4.838709677419354,1.6129032258064515,1.6129032258064515,3.225806451612903,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.9,0.9,56.000000000000014,4.166666666666667,0.0,0.0,4.166666666666667,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.5072463768115942,0.8405797101449275,0.8405797101449275,121.18909090909088,1.2345679012345678,3.7037037037037033,3.7037037037037033,4.938271604938271,0.0,1.2345679012345678,0.0,0.0
0.0,0.0,0.5,0.9166666666666666,0.9166666666666666,80.63999999999997,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509090909090909,0.8,0.8,77.00000000000003,2.9411764705882355,2.9411764705882355,1.4705882352941178,5.882352941176471,0.0,0.0,0.0,0.0
