human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_exclaim,human_punct_question,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,human_punct_ellipsis,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_exclaim,llm_punct_question,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash,llm_punct_ellipsis
0.024390243902439025,0.012345679012345678,0.4939759036144578,0.7590361445783133,0.7590361445783133,96.44600000000001,6.521739130434782,0.0,0.0,3.260869565217391,0.0,1.0869565217391304,0.0,0.0,0.018867924528301886,0.0,0.40625,0.725,0.7865573770491804,161.45454545454544,4.040404040404041,0.0,0.0,3.5353535353535355,0.0,2.0202020202020203,0.5050505050505051,0.0
0.0,0.0,0.25,1.0,1.0,,33.333333333333336,0.0,0.0,16.666666666666668,0.0,0.0,0.0,8.333333333333334,0.045714285714285714,0.017241379310344827,0.4431818181818182,0.7159090909090909,0.8062337662337662,176.0,3.30188679245283,0.0,0.0,3.30188679245283,0.0,1.8867924528301887,0.4716981132075472,0.0
0.0625,0.0,0.4117647058823529,0.8235294117647058,0.8235294117647058,26.97333333333333,13.88888888888889,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.035,0.005025125628140704,0.4427860696517413,0.6567164179104478,0.7876470588235293,140.61741147886303,3.6885245901639347,0.0,0.0,4.0983606557377055,0.0,2.0491803278688527,0.4098360655737705,0.0
0.0,0.0,0.5238095238095238,0.8571428571428571,0.8571428571428571,82.31999999999998,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02145922746781116,0.0,0.47863247863247865,0.6495726495726496,0.7500740740740741,126.62586371675583,4.7138047138047146,0.0,0.3367003367003367,2.3569023569023573,0.0,1.3468013468013469,0.3367003367003367,0.0
0.0,0.0,0.6,0.9333333333333333,0.9333333333333333,63.00000000000002,5.882352941176471,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.003257328990228013,0.47249190938511326,0.5889967637540453,0.7300000000000001,116.69180290114328,3.9800995024875623,0.0,0.9950248756218906,1.9900497512437811,0.0,1.2437810945273633,0.4975124378109453,0.0
0.030303030303030304,0.015384615384615385,0.582089552238806,0.746268656716418,0.746268656716418,73.93647058823531,4.10958904109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0,0.46037735849056605,0.6226415094339622,0.7877710843373493,139.58171634270386,4.658385093167701,0.0,0.0,2.1739130434782608,0.0,1.2422360248447204,0.0,0.0
0.06293706293706294,0.017543859649122806,0.5679442508710801,0.5505226480836237,0.7127659574468085,95.66666666666667,6.5420560747663545,0.0,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.06273062730627306,0.0,0.47794117647058826,0.6066176470588235,0.756936416184971,136.47450348899625,5.10752688172043,0.0,0.0,2.956989247311828,0.0,1.3440860215053763,0.26881720430107525,0.0
0.0,0.0,0.4,0.8666666666666667,0.8666666666666667,31.50000000000001,11.11111111111111,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.055350553505535055,0.0,0.4852941176470588,0.5992647058823529,0.7453757225433525,96.97069772388853,4.857142857142857,0.0,0.8571428571428571,2.0,0.0,1.7142857142857142,0.0,0.0
0.0,0.0,0.5,1.0,1.0,,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447761194029851,0.7089552238805971,0.7597142857142858,134.0,3.3112582781456954,0.0,0.0,2.6490066225165565,0.0,0.0,0.0,0.0
0.0,0.0,0.38095238095238093,0.8571428571428571,0.8571428571428571,41.15999999999999,18.51851851851852,0.0,0.0,0.0,3.7037037037037037,3.7037037037037037,0.0,0.0,0.0,0.0,0.375,0.9583333333333334,0.9583333333333334,161.28000000000014,4.166666666666667,0.0,0.0,2.0833333333333335,0.0,0.0,0.0,0.0
0.0,0.0,0.5857142857142857,0.7285714285714285,0.7285714285714285,72.21052631578947,3.947368421052632,0.0,1.3157894736842106,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.5747126436781609,0.8045977011494253,0.8045977011494253,124.6658823529412,3.9603960396039604,0.0,0.0,5.9405940594059405,0.0,1.9801980198019802,0.0,0.0
0.0,0.0,0.5076923076923077,0.7846153846153846,0.7846153846153846,84.50000000000001,4.054054054054054,0.0,0.0,5.405405405405405,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.49473684210526314,0.7368421052631579,0.7368421052631579,101.08,4.545454545454545,0.0,0.0,4.545454545454545,0.0,0.9090909090909091,0.9090909090909091,0.0
0.0,0.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,45.359999999999985,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.5555555555555556,0.6587301587301587,0.7111111111111111,71.08526719586769,5.0,0.0,0.0,4.285714285714286,0.0,0.0,0.0,0.0
0.0,0.0,0.47058823529411764,0.8529411764705882,0.8529411764705882,64.736,7.317073170731707,0.0,2.4390243902439024,2.4390243902439024,2.4390243902439024,0.0,0.0,0.0,0.010752688172043012,0.0,0.5106382978723404,0.7659574468085106,0.7659574468085106,112.45818181818183,3.883495145631068,0.0,0.0,2.912621359223301,0.0,0.970873786407767,0.970873786407767,0.0
0.0,0.0,0.4444444444444444,1.0,1.0,,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010810810810810811,0.0,0.5,0.6935483870967742,0.7772413793103449,145.82315891472868,3.65296803652968,0.0,0.0,3.65296803652968,0.0,0.45662100456621,0.45662100456621,0.0
0.017857142857142856,0.0,0.5680473372781065,0.6035502958579881,0.7028571428571427,62.14401164988105,5.789473684210526,0.0,1.0526315789473684,1.0526315789473684,0.0,0.0,0.0,0.0,0.011049723756906077,0.0,0.532967032967033,0.6813186813186813,0.7342168674698796,110.41958762886598,4.30622009569378,0.0,0.0,3.827751196172249,0.0,0.9569377990430622,0.0,0.0
0.0,0.0,0.42857142857142855,1.0,1.0,,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.016666666666666666,0.00558659217877095,0.5359116022099447,0.6519337016574586,0.7502439024390244,105.03909877676901,3.883495145631068,0.0,0.4854368932038835,3.3980582524271847,0.0,0.4854368932038835,0.970873786407767,0.0
0.0,0.0,0.5,1.0,1.0,10.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.05263157894736842,0.010582010582010581,0.5916230366492147,0.6492146596858639,0.7445652173913043,105.36061415141253,3.587443946188341,0.0,0.8968609865470852,3.1390134529147984,0.0,0.0,0.4484304932735426,0.0
0.0,0.0,0.3333333333333333,1.0,1.0,,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.012987012987012988,0.0,0.5161290322580645,0.7419354838709677,0.7994642857142856,168.175,4.0,0.0,0.0,2.8571428571428568,0.0,0.5714285714285714,0.5714285714285714,0.0
0.0,0.0,0.5555555555555556,0.9444444444444444,0.9444444444444444,90.71999999999997,4.761904761904762,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.02247191011235955,0.0,0.5642458100558659,0.6703910614525139,0.754375,122.20729704995696,4.0201005025125625,0.0,0.0,2.0100502512562812,0.0,0.5025125628140703,0.5025125628140703,0.0
