human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
1.75,2.0,2.0,0.0,3,2.4565217391304346,2.6666666666666665,4.0,0.0,6
3.625,5.0,5.0,4.0,2,2.3461538461538463,1.8888888888888888,5.0,0.2222222222222222,9
1.9333333333333333,2.3333333333333335,3.0,0.0,3,3.0701754385964914,2.3333333333333335,4.0,0.16666666666666666,6
1.875,1.5,2.0,0.0,2,2.1923076923076925,1.8181818181818181,3.0,0.18181818181818182,11
1.0,1.0,1.0,0.0,1,2.819277108433735,2.875,6.0,0.375,8
1.7692307692307692,2.5,4.0,0.5,2,2.8,3.0,5.0,0.14285714285714285,7
2.0,2.0,2.0,0.0,1,3.3452380952380953,2.7142857142857144,5.0,0.14285714285714285,7
1.0,1.0,1.0,0.0,2,2.7794117647058822,2.5714285714285716,4.0,0.14285714285714285,7
3.3636363636363638,2.0,3.0,0.5,2,2.347826086956522,2.125,4.0,0.125,8
2.5652173913043477,2.5,3.0,0.0,2,2.7966101694915255,3.0,5.0,0.3333333333333333,6
3.3548387096774195,2.0,5.0,0.6666666666666666,3,2.9746835443037973,2.3333333333333335,5.0,0.3888888888888889,18
2.911111111111111,2.0,4.0,0.2,5,2.2378378378378376,2.129032258064516,6.0,0.2903225806451613,31
3.9661016949152543,3.3333333333333335,5.0,2.0,3,2.563758389261745,2.2857142857142856,4.0,0.23809523809523808,21
2.5454545454545454,4.0,4.0,1.0,1,2.808743169398907,2.24,5.0,0.52,25
3.3333333333333335,4.0,5.0,1.3333333333333333,3,2.7709923664122136,2.176470588235294,6.0,0.29411764705882354,17
2.6,2.0,2.0,0.0,1,2.5194805194805197,2.7,5.0,0.4,10
2.25,2.0,2.0,0.0,2,2.607142857142857,2.5,4.0,0.3,10
3.1666666666666665,2.0,2.0,0.0,1,2.533333333333333,2.5833333333333335,4.0,0.4166666666666667,12
2.5384615384615383,3.0,3.0,1.0,1,2.691780821917808,2.05,4.0,0.2,20
2.5,4.0,4.0,1.0,1,2.7777777777777777,1.75,3.0,0.25,24
2.375,2.0,2.0,0.0,1,2.4075829383886256,1.9743589743589745,4.0,0.07692307692307693,39
2.0,4.0,4.0,3.0,1,2.0733333333333333,1.6756756756756757,3.0,0.02702702702702703,37
2.0,2.0,2.0,0.0,1,1.8857142857142857,1.3076923076923077,3.0,0.23076923076923078,13
2.1818181818181817,1.5,2.0,0.0,2,2.491228070175439,1.5333333333333334,3.0,0.26666666666666666,15
2.6666666666666665,5.0,5.0,2.0,1,1.8983050847457628,1.3333333333333333,3.0,0.125,24
2.0,1.5,2.0,0.0,2,2.3684210526315788,1.25,2.0,0.125,16
2.6,2.0,2.0,0.0,1,2.5526315789473686,2.1333333333333333,5.0,0.3333333333333333,15
2.625,3.0,3.0,0.0,1,2.5,2.375,4.0,0.25,8
2.4444444444444446,1.6666666666666667,2.0,0.3333333333333333,3,2.9420289855072466,2.0,4.0,0.1111111111111111,9
2.5,2.0,4.0,0.5,2,2.984126984126984,2.5714285714285716,5.0,0.42857142857142855,7
2.6,2.0,3.0,0.6666666666666666,3,2.473684210526316,3.0,5.0,0.16666666666666666,6
3.870967741935484,4.0,4.0,4.0,1,2.8181818181818183,3.3333333333333335,5.0,0.5,6
2.3636363636363638,2.0,2.0,0.0,2,2.830508474576271,3.142857142857143,6.0,0.42857142857142855,7
3.933333333333333,4.0,4.0,0.0,1,2.7560975609756095,2.6,5.0,0.4,5
2.3076923076923075,2.5,3.0,0.0,2,2.705426356589147,2.7857142857142856,4.0,0.35714285714285715,14
3.0416666666666665,7.0,7.0,2.0,1,2.591240875912409,2.25,5.0,0.4,20
2.25,2.5,3.0,0.5,2,2.4871794871794872,2.3125,4.0,0.25,16
2.5217391304347827,2.25,3.0,0.25,4,2.3714285714285714,2.375,4.0,0.25,24
3.7613636363636362,3.75,5.0,1.0,4,2.6875,2.2941176470588234,4.0,0.23529411764705882,17
2.6,2.0,2.0,0.0,2,2.5161290322580645,2.4285714285714284,5.0,0.14285714285714285,14
4.514285714285714,6.0,6.0,0.0,1,2.5328947368421053,2.380952380952381,4.0,0.6190476190476191,21
3.1666666666666665,5.0,7.0,2.0,2,2.7731481481481484,2.6206896551724137,5.0,0.27586206896551724,29
2.466666666666667,2.0,3.0,0.5,2,2.5751633986928106,2.5,5.0,0.35,20
3.1159420289855073,4.25,5.0,1.0,4,2.8718861209964412,2.7777777777777777,6.0,0.4444444444444444,27
3.5181518151815183,3.5555555555555554,6.0,1.1666666666666667,18,2.740566037735849,2.9166666666666665,5.0,0.2916666666666667,24
2.0625,2.5,3.0,0.5,2,2.5180722891566263,2.260869565217391,6.0,0.21739130434782608,23
2.1666666666666665,2.0,2.0,0.0,1,2.5675675675675675,3.125,5.0,0.375,8
2.347826086956522,1.75,3.0,0.0,4,2.4838709677419355,2.0,3.0,0.0,5
2.9722222222222223,5.0,6.0,1.25,4,2.9647058823529413,3.0,5.0,0.5555555555555556,9
3.0285714285714285,3.75,5.0,1.5,4,2.723684210526316,2.5555555555555554,5.0,0.4444444444444444,9
2.4210526315789473,2.0,2.0,0.3333333333333333,3,2.6666666666666665,2.4,5.0,0.4,10
2.5675675675675675,2.75,4.0,0.75,4,2.651685393258427,2.3636363636363638,5.0,0.5454545454545454,11
2.0,1.5,2.0,0.0,2,2.492063492063492,2.0,4.0,0.4444444444444444,9
3.3966480446927374,4.090909090909091,7.0,1.5454545454545454,11,2.802721088435374,3.230769230769231,6.0,0.8461538461538461,13
2.625,1.5,3.0,0.5,2,2.8297872340425534,2.3157894736842106,5.0,0.3684210526315789,19
2.909090909090909,2.0,4.0,0.5,2,2.525252525252525,2.0294117647058822,5.0,0.29411764705882354,34
1.8571428571428572,1.0,2.0,0.0,2,2.5895953757225434,1.88,3.0,0.24,25
2.1176470588235294,1.5,5.0,0.5,4,2.4532374100719423,2.1578947368421053,5.0,0.3157894736842105,19
3.3,1.6666666666666667,4.0,0.6666666666666666,3,2.272,1.6521739130434783,5.0,0.13043478260869565,23
2.7058823529411766,4.0,4.0,0.0,1,2.608433734939759,2.3636363636363638,4.0,0.4090909090909091,22
2.8125,3.5,7.0,0.5,2,2.4491017964071857,2.111111111111111,5.0,0.14814814814814814,27
2.7777777777777777,1.5,3.0,0.5,2,2.5433526011560694,2.3181818181818183,5.0,0.3181818181818182,22
2.8421052631578947,3.0,6.0,2.0,2,2.6838235294117645,2.0,4.0,0.2857142857142857,21
1.4,2.0,2.0,0.0,1,2.707317073170732,2.526315789473684,4.0,0.2631578947368421,19
2.1333333333333333,1.3333333333333333,2.0,0.0,3,2.52,2.0714285714285716,4.0,0.32142857142857145,28
2.3333333333333335,3.0,3.0,0.3333333333333333,3,2.3445378151260505,2.0869565217391304,5.0,0.5652173913043478,23
3.3333333333333335,3.5,4.0,1.5,2,3.040462427745665,2.2,4.0,0.2,20
2.4444444444444446,2.3333333333333335,4.0,1.0,3,2.6319018404907975,2.2916666666666665,5.0,0.4166666666666667,24
2.6944444444444446,2.5,5.0,0.5,4,2.0,1.8823529411764706,3.0,0.058823529411764705,17
4.28125,2.5,4.0,0.5,2,2.7333333333333334,2.1052631578947367,4.0,0.21052631578947367,19
2.0,2.0,2.0,0.0,1,3.126865671641791,3.25,5.0,0.3333333333333333,12
3.8641975308641974,3.1666666666666665,6.0,1.0,6,2.8595041322314048,2.769230769230769,4.0,0.15384615384615385,13
4.277777777777778,3.0,3.0,0.0,1,3.1206896551724137,3.2,5.0,0.2,10
3.576388888888889,3.888888888888889,6.0,0.7777777777777778,9,2.4390243902439024,2.6,5.0,0.5333333333333333,15
3.3617021276595747,4.666666666666667,6.0,0.6666666666666666,3,2.25,1.8333333333333333,3.0,0.08333333333333333,12
2.185185185185185,3.3333333333333335,4.0,0.6666666666666666,3,2.9904761904761905,2.3636363636363638,4.0,0.36363636363636365,11
3.8181818181818183,2.0,2.0,0.0,1,2.3544303797468356,2.3333333333333335,5.0,0.5,12
2.411764705882353,2.3333333333333335,3.0,0.0,3,2.4958677685950414,2.375,4.0,0.4375,16
2.2,1.0,1.0,0.0,1,2.4857142857142858,2.0625,4.0,0.375,32
3.0297029702970297,2.4545454545454546,6.0,0.36363636363636365,11,2.6102564102564103,2.1875,6.0,0.34375,32
4.390625,4.333333333333333,6.0,0.0,3,2.3333333333333335,2.0,5.0,0.2857142857142857,35
3.227272727272727,4.0,4.0,0.0,1,2.4598930481283423,2.0,6.0,0.2647058823529412,34
2.9782608695652173,2.75,4.0,1.5,4,2.719047619047619,2.121212121212121,6.0,0.3939393939393939,33
3.9833333333333334,2.75,4.0,1.25,4,2.46,2.0689655172413794,5.0,0.1724137931034483,29
4.75,3.5,4.0,0.5,2,2.586206896551724,2.3,5.0,0.3,20
2.0,3.0,3.0,0.0,1,2.2096774193548385,2.1818181818181817,3.0,0.09090909090909091,11
1.75,2.0,2.0,0.0,3,2.492063492063492,3.0,5.0,0.16666666666666666,6
2.3333333333333335,2.0,2.0,0.0,1,2.376470588235294,1.9375,4.0,0.1875,16
2.3333333333333335,2.0,2.0,0.0,1,3.0535714285714284,2.272727272727273,3.0,0.6363636363636364,11
2.0,2.0,2.0,0.0,1,2.956896551724138,2.0,4.0,0.6923076923076923,13
1.0,1.0,1.0,0.0,1,3.1491228070175437,2.076923076923077,5.0,0.6153846153846154,13
2.409090909090909,2.3333333333333335,3.0,0.6666666666666666,3,2.6551724137931036,2.6923076923076925,4.0,0.46153846153846156,13
3.605769230769231,4.0,6.0,1.0,5,2.7581967213114753,2.5517241379310347,5.0,0.2413793103448276,29
3.7142857142857144,3.0,3.0,1.5,2,2.3174603174603177,2.0416666666666665,4.0,0.0,24
2.9014084507042255,3.0,5.0,0.8333333333333334,6,2.5273972602739727,3.0,6.0,0.4375,16
2.72972972972973,2.6666666666666665,3.0,1.0,3,2.287671232876712,2.0,4.0,0.4166666666666667,12
