human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
3.0416666666666665,7.0,7.0,2.0,1,3.832618025751073,4.333333333333333,6.0,1.2222222222222223,9
2.25,2.5,3.0,0.5,2,3.341666666666667,3.7142857142857144,6.0,1.1428571428571428,7
2.5217391304347827,2.25,3.0,0.25,4,4.163522012578617,4.833333333333333,7.0,1.0,6
3.7613636363636362,3.75,5.0,1.0,4,3.701219512195122,5.0,7.0,0.5714285714285714,7
2.6,2.0,2.0,0.0,2,4.782608695652174,3.2857142857142856,5.0,0.7142857142857143,7
4.514285714285714,6.0,6.0,0.0,1,3.9069767441860463,3.8,5.0,0.8,5
3.1666666666666665,5.0,7.0,2.0,2,4.192513368983957,3.736842105263158,6.0,0.8421052631578947,19
2.466666666666667,2.0,3.0,0.5,2,3.8608247422680413,3.6315789473684212,6.0,0.7368421052631579,19
3.1159420289855073,4.25,5.0,1.0,4,4.02906976744186,3.923076923076923,5.0,1.2307692307692308,13
3.5181518151815183,3.5555555555555554,6.0,1.1666666666666667,18,4.617529880478088,4.5,6.0,1.0,8
2.0625,2.5,3.0,0.5,2,3.798076923076923,3.5,7.0,0.8125,16
2.1666666666666665,2.0,2.0,0.0,1,3.4347826086956523,5.0,6.0,1.5,4
2.347826086956522,1.75,3.0,0.0,4,3.8,3.5,4.0,0.5,2
2.9722222222222223,5.0,6.0,1.25,4,3.056179775280899,6.0,10.0,1.75,4
3.0285714285714285,3.75,5.0,1.5,4,3.93859649122807,4.75,6.0,1.75,4
2.4210526315789473,2.0,2.0,0.3333333333333333,3,4.330578512396694,4.75,6.0,1.25,4
2.5675675675675675,2.75,4.0,0.75,4,3.891566265060241,4.25,6.0,1.75,4
2.0,1.5,2.0,0.0,2,3.642105263157895,3.6666666666666665,5.0,1.3333333333333333,6
3.3966480446927374,4.090909090909091,7.0,1.5454545454545454,11,3.921259842519685,4.6,5.0,1.6,5
2.625,1.5,3.0,0.5,2,4.3088235294117645,5.0,7.0,2.4,5
2.909090909090909,2.0,4.0,0.5,2,3.8405797101449277,5.6,8.0,2.4,5
1.8571428571428572,1.0,2.0,0.0,2,3.651851851851852,5.4,8.0,2.6,5
2.1176470588235294,1.5,5.0,0.5,4,3.658385093167702,6.0,10.0,2.0,6
3.3,1.6666666666666667,4.0,0.6666666666666666,3,3.442528735632184,4.111111111111111,8.0,1.4444444444444444,9
