human_dep_distance_mean,human_tree_depth_mean,human_tree_depth_max,human_subordinate_clause_rate,human_n_sentences,llm_dep_distance_mean,llm_tree_depth_mean,llm_tree_depth_max,llm_subordinate_clause_rate,llm_n_sentences
3.028985507246377,4.0,5.0,0.625,8,2.890845070422535,3.2244897959183674,7.0,0.673469387755102,49
3.3689320388349513,4.666666666666667,8.0,0.8333333333333334,12,2.3824451410658307,2.611764705882353,6.0,0.4588235294117647,85
3.2295081967213113,4.454545454545454,7.0,1.5454545454545454,11,2.48109243697479,3.1346153846153846,6.0,0.6538461538461539,52
3.04,4.0,6.0,0.8,5,2.7494305239179955,3.58974358974359,7.0,0.6923076923076923,39
3.4609375,4.666666666666667,6.0,1.1666666666666667,6,2.6387755102040815,3.306122448979592,5.0,0.5918367346938775,49
3.0618556701030926,3.857142857142857,6.0,0.5714285714285714,7,2.656284760845384,3.0,7.0,0.6842105263157895,95
3.3209876543209877,4.5,8.0,0.8333333333333334,12,2.54,3.0681818181818183,6.0,0.3181818181818182,44
3.264516129032258,4.25,7.0,0.875,8,2.6596638655462184,2.943396226415094,7.0,0.5283018867924528,53
3.218604651162791,4.181818181818182,6.0,1.0,11,2.691256830601093,3.8125,8.0,0.90625,32
3.0165289256198347,4.444444444444445,7.0,0.5555555555555556,9,2.613138686131387,3.2888888888888888,6.0,0.6444444444444445,45
3.037593984962406,3.5,5.0,0.75,8,2.7373737373737375,3.0256410256410255,6.0,0.5384615384615384,39
3.5260115606936417,5.461538461538462,9.0,1.0,13,2.7353689567430024,3.075,5.0,0.825,40
2.6407766990291264,4.384615384615385,6.0,1.1538461538461537,13,2.6554621848739495,2.980392156862745,7.0,0.45098039215686275,51
3.6203703703703702,5.0,7.0,1.2,5,3.014314928425358,3.526315789473684,8.0,0.4473684210526316,38
3.400621118012422,3.8947368421052633,7.0,0.7894736842105263,19,2.6933701657458564,3.0789473684210527,6.0,0.3684210526315789,38
3.6390041493775933,3.5714285714285716,6.0,0.21428571428571427,14,2.657258064516129,3.019230769230769,6.0,0.46153846153846156,52
3.3659574468085105,4.076923076923077,7.0,1.0769230769230769,13,3.066225165562914,3.6,6.0,0.6,35
2.9203187250996017,3.4705882352941178,6.0,0.6470588235294118,17,2.9792746113989637,3.857142857142857,6.0,0.6428571428571429,28
3.0846153846153848,4.428571428571429,6.0,1.4285714285714286,7,2.450847457627119,2.918918918918919,6.0,0.5135135135135135,37
3.541095890410959,5.166666666666667,9.0,2.0,6,2.678391959798995,2.9047619047619047,7.0,0.4523809523809524,42
3.269230769230769,4.75,8.0,2.75,4,2.763157894736842,3.793103448275862,8.0,0.896551724137931,29
2.8846153846153846,5.666666666666667,8.0,1.3333333333333333,3,2.5552147239263805,3.0588235294117645,6.0,0.5588235294117647,34
3.1159420289855073,4.545454545454546,6.0,1.4545454545454546,11,2.872340425531915,3.5625,6.0,0.84375,32
3.2209302325581395,4.625,6.0,1.25,8,2.492063492063492,3.061224489795918,6.0,0.7346938775510204,49
3.5137254901960784,3.933333333333333,6.0,0.6,15,2.691683569979716,3.1372549019607843,6.0,0.7058823529411765,51
3.4674610449129237,4.081967213114754,9.0,1.0819672131147542,61,2.8640776699029127,2.6666666666666665,5.0,0.4375,48
2.9066666666666667,5.5,6.0,0.75,4,2.463869463869464,2.8627450980392157,5.0,0.5490196078431373,51
3.1353383458646618,4.857142857142857,8.0,1.8571428571428572,7,2.7641509433962264,3.7714285714285714,6.0,0.8571428571428571,35
3.3013100436681224,3.7333333333333334,5.0,0.7333333333333333,15,2.5240384615384617,2.9183673469387754,7.0,0.3673469387755102,49
3.391959798994975,4.777777777777778,9.0,2.0,9,2.759725400457666,3.488372093023256,7.0,0.7209302325581395,43
3.3726937269372694,4.923076923076923,7.0,1.0,13,2.6226415094339623,2.963636363636364,6.0,0.7090909090909091,55
3.182926829268293,4.5,5.0,1.75,4,2.6904109589041094,3.361111111111111,6.0,0.7777777777777778,36
3.2295081967213113,4.454545454545454,7.0,1.5454545454545454,11,2.553610503282276,2.759259259259259,5.0,0.5555555555555556,54
2.981042654028436,4.384615384615385,7.0,1.0769230769230769,13,2.62953995157385,3.186046511627907,6.0,0.5813953488372093,43
3.3247422680412373,4.454545454545454,7.0,1.0,11,2.511340206185567,2.8214285714285716,5.0,0.5535714285714286,56
3.6588235294117646,5.333333333333333,7.0,2.3333333333333335,3,2.68433734939759,3.55,7.0,0.75,40
3.2797029702970297,5.2631578947368425,9.0,1.1578947368421053,19,2.7127937336814623,3.5714285714285716,7.0,0.7428571428571429,35
3.238578680203046,5.25,7.0,1.875,8,3.054862842892768,3.7419354838709675,7.0,0.6129032258064516,31
3.819004524886878,4.0,7.0,0.46153846153846156,26,2.9757785467128026,3.9047619047619047,7.0,0.8571428571428571,21
2.9618320610687023,3.7777777777777777,5.0,0.5555555555555556,9,2.5093896713615025,2.7358490566037736,5.0,0.33962264150943394,53
3.010752688172043,4.333333333333333,7.0,1.4166666666666667,12,2.8134490238611716,3.5365853658536586,6.0,0.926829268292683,41
3.214765100671141,3.5,6.0,0.8,10,2.7313084112149535,3.6153846153846154,7.0,1.1282051282051282,39
3.3115577889447234,5.333333333333333,10.0,1.2222222222222223,9,2.510152284263959,3.088888888888889,8.0,0.4444444444444444,45
2.9057971014492754,3.0,6.0,0.42857142857142855,14,2.4607438016528924,2.5,5.0,0.5517241379310345,58
3.4764150943396226,4.2,6.0,0.6,10,2.69857433808554,3.3333333333333335,7.0,0.625,48
2.9038461538461537,5.0,7.0,0.75,8,2.7400881057268722,3.7,7.0,0.6,40
2.9357142857142855,3.7,6.0,0.5,10,2.713302752293578,3.0,7.0,0.6590909090909091,44
3.4444444444444446,4.833333333333333,7.0,1.3333333333333333,6,2.553349875930521,2.977777777777778,6.0,0.6,45
3.4563106796116503,4.166666666666667,8.0,0.9444444444444444,18,2.8777173913043477,3.2,7.0,0.7714285714285715,35
3.1067961165048543,5.4,8.0,1.6,5,2.6324626865671643,2.9464285714285716,7.0,0.6071428571428571,56
2.8088235294117645,4.444444444444445,6.0,1.2222222222222223,9,3.047318611987382,4.136363636363637,6.0,0.7727272727272727,22
3.282608695652174,4.166666666666667,9.0,1.3333333333333333,12,2.723684210526316,3.6666666666666665,7.0,0.9259259259259259,27
3.22962962962963,5.8,9.0,0.6,5,2.5835734870317,2.9615384615384617,7.0,0.5769230769230769,78
2.9682539682539684,4.0,6.0,1.0,9,2.5846153846153848,2.9019607843137254,7.0,0.5294117647058824,51
3.1490384615384617,4.666666666666667,7.0,0.6666666666666666,12,2.8127340823970037,4.052631578947368,6.0,1.263157894736842,19
2.6083916083916083,4.875,6.0,1.125,8,2.6399132321041217,2.890909090909091,5.0,0.5454545454545454,55
3.3526970954356847,5.2,9.0,1.7,10,2.4880478087649402,3.017857142857143,7.0,0.625,56
2.511111111111111,3.0,4.0,0.2,5,2.8538754764930117,3.3333333333333335,6.0,0.5733333333333334,75
3.306532663316583,4.166666666666667,8.0,1.5833333333333333,12,2.4789915966386555,2.975609756097561,5.0,0.5853658536585366,41
2.8859649122807016,3.6666666666666665,6.0,1.5,6,2.6443661971830985,3.142857142857143,6.0,0.5892857142857143,56
2.9240506329113924,3.7,6.0,1.2,10,2.4021164021164023,2.480769230769231,6.0,0.4423076923076923,52
2.588235294117647,4.0,4.0,0.5,2,2.4973262032085564,2.872340425531915,7.0,0.40425531914893614,47
2.8016528925619837,4.375,5.0,1.0,8,3.057377049180328,3.0476190476190474,5.0,0.5714285714285714,21
3.3221153846153846,4.2,6.0,1.0,10,3.064245810055866,3.5,8.0,0.6333333333333333,30
2.672566371681416,5.166666666666667,7.0,1.1666666666666667,6,2.740740740740741,2.977272727272727,6.0,0.38636363636363635,44
3.359375,5.1,8.0,0.9,10,4.724489795918367,4.0,5.0,1.3333333333333333,3
3.3846153846153846,4.5,7.0,1.375,8,2.676470588235294,3.3548387096774195,7.0,0.45161290322580644,31
3.307142857142857,3.625,5.0,1.0,8,2.4473007712082264,2.5416666666666665,5.0,0.4375,48
3.406896551724138,4.5,6.0,1.375,8,2.7257019438444923,3.533333333333333,6.0,0.6888888888888889,45
3.111969111969112,4.923076923076923,7.0,1.0769230769230769,13,2.536,3.0,7.0,0.6491228070175439,57
3.547945205479452,5.4,10.0,2.1,10,2.452991452991453,2.975609756097561,5.0,0.6097560975609756,41
