human_bigram_repetition_rate,human_trigram_repetition_rate,human_function_word_rate,human_ttr,human_mattr,human_mtld,human_punct_period,human_punct_comma,human_punct_semicolon,human_punct_colon,human_punct_dash,llm_bigram_repetition_rate,llm_trigram_repetition_rate,llm_function_word_rate,llm_ttr,llm_mattr,llm_mtld,llm_punct_period,llm_punct_comma,llm_punct_semicolon,llm_punct_colon,llm_punct_dash
0.022727272727272728,0.007633587786259542,0.3684210526315789,0.7142857142857143,0.7535294117647059,133.0,5.47945205479452,0.0,2.054794520547945,0.0,0.0,0.11594202898550725,0.036297640653357534,0.44665461121157324,0.4267631103074141,0.6921365638766519,80.0260246201052,7.455429497568882,0.8103727714748785,0.0,0.1620745542949757,0.0
0.09183673469387756,0.03076923076923077,0.37055837563451777,0.5583756345177665,0.7039795918367348,71.53796360395631,5.045871559633028,0.0,1.3761467889908259,0.45871559633027525,0.0,0.18454258675078863,0.06635071090047394,0.46141732283464565,0.3716535433070866,0.6540671641791045,52.095227713178296,11.341632088520056,0.2766251728907331,0.0,0.0,0.0
0.0847457627118644,0.01276595744680851,0.5358649789029536,0.4810126582278481,0.6171014492753623,62.0092126413421,4.313725490196078,0.0,1.9607843137254901,0.0,0.0,0.09224318658280922,0.0273109243697479,0.4456066945606695,0.4602510460251046,0.7178100263852243,88.86616741833852,9.09090909090909,0.0,0.0,0.0,0.0
0.022222222222222223,0.0,0.45054945054945056,0.7692307692307693,0.7692307692307693,110.41333333333337,4.761904761904762,0.0,1.9047619047619047,0.0,0.0,0.1720183486238532,0.06666666666666667,0.43249427917620137,0.43478260869565216,0.6721597633136095,73.68505551575932,8.158995815899582,0.41841004184100417,0.0,0.0,0.0
0.0847457627118644,0.05128205128205128,0.42857142857142855,0.6218487394957983,0.6425000000000002,78.20221218453224,4.477611940298508,0.0,2.985074626865672,0.0,0.0,0.2,0.0949367088607595,0.45168067226890757,0.3697478991596639,0.6091777188328913,49.88792569126407,9.09090909090909,2.5974025974025974,0.0,0.0,0.0
0.0,0.0,0.4722222222222222,0.7638888888888888,0.7638888888888888,85.3835294117647,4.8076923076923075,0.0,0.0,1.9230769230769231,0.0,0.12775842044134728,0.03604651162790698,0.4419953596287703,0.36310904872389793,0.7165137614678899,83.5118264491525,9.557344064386319,0.5030181086519115,0.0,1.006036217303823,0.0
0.05652173913043478,0.017467248908296942,0.45454545454545453,0.5584415584415584,0.690530303030303,78.58660656793305,6.2745098039215685,0.0,0.7843137254901961,0.0,0.0,0.11479591836734694,0.058823529411764705,0.455470737913486,0.46055979643765904,0.7075850340136054,76.92051282051281,10.135135135135135,0.45045045045045046,0.0,0.0,0.0
0.125,0.059602649006622516,0.4117647058823529,0.6209150326797386,0.6527777777777778,78.66509433962264,4.9079754601226995,0.0,1.2269938650306749,0.0,0.0,0.18067226890756302,0.061052631578947365,0.44025157232704404,0.4192872117400419,0.6737037037037037,68.67246484085862,9.640831758034027,0.0,0.0,0.0,0.0
0.04830917874396135,0.0048543689320388345,0.47115384615384615,0.6105769230769231,0.71651376146789,81.73006820977301,7.079646017699115,0.0,1.3274336283185841,0.0,0.0,0.09668508287292818,0.0332409972299169,0.41046831955922863,0.5316804407713499,0.7395075757575758,111.01876311569481,8.040201005025125,0.7537688442211055,0.0,0.0,0.0
0.008771929824561403,0.0,0.391304347826087,0.6782608695652174,0.7175,75.60327540106951,4.615384615384616,0.0,5.384615384615385,0.7692307692307693,0.0,0.20671834625322996,0.09326424870466321,0.4536082474226804,0.4020618556701031,0.5912456747404844,39.63825491550124,8.552631578947368,0.0,0.8771929824561403,0.0,0.0
0.04201680672268908,0.00847457627118644,0.35833333333333334,0.7333333333333333,0.7604761904761903,125.99999999999999,5.673758865248227,0.0,6.382978723404255,0.0,0.0,0.10594315245478036,0.03367875647668394,0.4020618556701031,0.4742268041237113,0.7046712802768166,77.46026553816534,8.96551724137931,0.22988505747126436,0.0,0.0,0.0
0.0438871473354232,0.006289308176100629,0.41875,0.59375,0.7569230769230769,127.0034357247338,3.621169916434541,0.0,5.013927576601672,0.0,0.0,0.09239130434782608,0.027247956403269755,0.43360433604336046,0.4932249322493225,0.7070740740740741,81.27390307464528,9.237875288683602,1.1547344110854503,0.0,0.0,0.0
0.05154639175257732,0.015544041450777202,0.48205128205128206,0.5948717948717949,0.7018749999999999,80.95019342359768,5.93607305936073,0.0,0.45662100456621,0.0,0.0,0.09237875288683603,0.03009259259259259,0.47235023041474655,0.5,0.7377910447761195,101.88221730308061,9.108159392789375,0.3795066413662239,0.0,0.3795066413662239,0.0
0.0,0.0,0.3541666666666667,0.78125,0.78125,122.88000000000002,4.424778761061948,0.0,0.8849557522123894,0.0,0.0,0.14989293361884368,0.06652360515021459,0.3974358974358974,0.44017094017094016,0.7265853658536586,87.85078651685393,7.400379506641366,1.3282732447817838,0.0,0.0,0.0
0.2697841726618705,0.1444043321299639,0.3942652329749104,0.4157706093189964,0.5289444444444444,46.93099247002553,5.2785923753665696,0.0,2.346041055718475,0.0,0.0,0.08146067415730338,0.022535211267605635,0.3865546218487395,0.49859943977591037,0.7308139534883722,98.75599352207988,9.5,1.25,0.0,0.0,0.0
0.23214285714285715,0.11976047904191617,0.378698224852071,0.5029585798816568,0.4998571428571429,39.27421129860601,5.6000000000000005,0.0,6.0,0.0,0.0,0.11752577319587629,0.047520661157024795,0.4279835390946502,0.42592592592592593,0.6787080103359172,73.13523027280728,9.124087591240876,1.094890510948905,0.18248175182481752,0.18248175182481752,0.0
0.08,0.03125,0.39823008849557523,0.5752212389380531,0.6899999999999996,96.07626877104227,4.838709677419354,0.0,3.629032258064516,0.0,0.0,0.1425233644859813,0.06791569086651054,0.40093240093240096,0.47086247086247085,0.7268484848484849,83.38988764044944,7.172131147540984,4.918032786885246,0.0,0.0,0.0
0.05963302752293578,0.018433179723502304,0.3926940639269406,0.634703196347032,0.7195833333333332,109.5,4.961832061068702,0.0,1.1450381679389314,0.0,0.0,0.13896457765667575,0.06557377049180328,0.4266304347826087,0.48097826086956524,0.6955390334572491,79.20191781974177,6.763285024154589,0.0,0.0,0.0,0.0
0.016129032258064516,0.0,0.44,0.736,0.7557692307692305,132.5757575757576,5.10948905109489,0.0,2.9197080291970803,0.0,0.0,0.08650519031141868,0.034722222222222224,0.4241379310344828,0.496551724137931,0.6701570680628272,73.37063318777292,11.144578313253014,0.6024096385542169,0.0,0.0,0.0
0.04316546762589928,0.014492753623188406,0.55,0.6,0.625609756097561,66.99312714776632,3.947368421052632,0.0,1.3157894736842106,0.0,0.0,0.07253886010362694,0.01818181818181818,0.4108527131782946,0.5271317829457365,0.7726736111111111,98.39146706586826,9.318181818181818,1.8181818181818181,0.0,0.0,0.0
0.06862745098039216,0.019801980198019802,0.4563106796116505,0.6699029126213593,0.6725,66.3849334409036,3.7037037037037037,0.0,0.9259259259259259,0.0,0.0,0.0967741935483871,0.020588235294117647,0.4239766081871345,0.5087719298245614,0.7330452674897119,93.05943497254756,7.547169811320754,0.2695417789757412,0.0,0.0,0.0
0.0392156862745098,0.02,0.36538461538461536,0.8269230769230769,0.8269230769230769,84.12444444444442,5.454545454545454,0.0,0.0,0.0,0.0,0.08099688473520249,0.03125,0.4254658385093168,0.5186335403726708,0.7482959641255605,112.32457618436996,8.88888888888889,0.8333333333333334,0.0,0.0,0.0
0.08585858585858586,0.015228426395939087,0.4271356783919598,0.592964824120603,0.7106000000000001,87.65342194570135,4.587155963302752,0.0,0.9174311926605505,0.0,0.0,0.13387978142076504,0.04657534246575343,0.44959128065395093,0.4332425068119891,0.6925,82.07135962013427,7.352941176470588,1.7156862745098038,0.0,0.0,0.0
0.059880239520958084,0.024096385542168676,0.4107142857142857,0.6547619047619048,0.7534782608695653,83.59431065673078,4.444444444444445,0.0,1.1111111111111112,0.0,0.0,0.1324200913242009,0.041189931350114416,0.47380410022779046,0.4214123006833713,0.6866470588235294,74.48734950769646,9.795918367346939,0.6122448979591837,0.0,0.0,0.0
0.08943089430894309,0.02857142857142857,0.4048582995951417,0.582995951417004,0.7110135135135136,92.42788138440861,5.185185185185185,0.0,1.8518518518518516,0.0,0.0,0.1732776617954071,0.06903765690376569,0.46875,0.4395833333333333,0.6767191601049868,64.63955502427362,9.375,1.1029411764705883,0.0,0.18382352941176472,0.0
0.0855397148676171,0.024464831804281346,0.40996948118006105,0.4842319430315361,0.7384049773755657,115.7168519497929,5.039096437880104,3.475238922675934,2.780191138140747,0.9556907037358818,0.26064291920069504,0.18925831202046037,0.09743589743589744,0.37755102040816324,0.4260204081632653,0.6814675767918087,67.8897737038098,10.0,0.0,4.782608695652174,0.0,0.0
0.04054054054054054,0.0136986301369863,0.30666666666666664,0.6533333333333333,0.6533333333333333,57.13349574441841,5.063291139240507,0.0,0.0,0.0,0.0,0.11475409836065574,0.03286384976525822,0.4088785046728972,0.45794392523364486,0.6853495440729483,73.03749119097957,10.625,0.20833333333333334,0.0,0.0,0.0
0.015625,0.0,0.5038759689922481,0.689922480620155,0.7303333333333334,97.43673218673217,3.5714285714285716,0.0,2.142857142857143,0.0,0.0,0.09026128266033254,0.02142857142857143,0.476303317535545,0.44786729857819907,0.7020123839009288,75.52297734627831,7.407407407407407,0.6535947712418301,0.0,0.0,0.0
0.07623318385650224,0.018018018018018018,0.41964285714285715,0.5982142857142857,0.7369600000000001,90.84440726577438,4.508196721311475,0.0,2.459016393442623,0.0,0.0,0.1048780487804878,0.034229828850855744,0.4233576642335766,0.46958637469586373,0.6953846153846153,86.80891454112493,10.53763440860215,1.075268817204301,0.0,0.0,0.0
0.08629441624365482,0.04081632653061224,0.48484848484848486,0.5555555555555556,0.6603030303030305,68.86968381303727,3.864734299516908,0.0,0.0,0.4830917874396135,0.0,0.12993039443155452,0.05581395348837209,0.41898148148148145,0.46296296296296297,0.6903603603603603,80.19775280898877,8.958333333333334,1.0416666666666667,0.0,0.0,0.0
0.060836501901140684,0.003816793893129771,0.42045454545454547,0.6136363636363636,0.7612727272727273,107.67330680129834,4.577464788732394,0.0,1.76056338028169,0.0,0.704225352112676,0.23191489361702128,0.1279317697228145,0.4692144373673036,0.37791932059447986,0.6035752688172044,41.76109510086455,10.338345864661653,0.0,0.37593984962406013,0.0,0.0
0.024691358024691357,0.0,0.5121951219512195,0.7073170731707317,0.7073170731707317,82.0,4.651162790697675,0.0,0.0,0.0,0.0,0.12188365650969529,0.044444444444444446,0.430939226519337,0.45027624309392267,0.6784410646387833,69.3451476793249,8.229426433915211,0.9975062344139651,0.0,0.24937655860349128,0.0
0.0847457627118644,0.01276595744680851,0.5358649789029536,0.4810126582278481,0.6171014492753623,62.0092126413421,4.313725490196078,0.0,1.9607843137254901,0.0,0.0,0.10329670329670329,0.028634361233480177,0.4407894736842105,0.4407894736842105,0.6969747899159664,83.75954198473282,9.58904109589041,1.1741682974559686,0.0,0.0,0.0
0.03864734299516908,0.009708737864077669,0.4182692307692308,0.6201923076923077,0.7244954128440367,110.50028532048074,5.357142857142858,0.0,1.3392857142857144,0.0,0.0,0.18159806295399517,0.07766990291262135,0.4420289855072464,0.4227053140096618,0.6502857142857144,71.9039180705339,8.771929824561402,0.43859649122807015,0.0,0.0,0.0
0.05945945945945946,0.016304347826086956,0.4838709677419355,0.5967741935483871,0.689655172413793,77.18278908521583,5.365853658536585,0.0,3.4146341463414633,0.0,0.0,0.11666666666666667,0.04175365344467641,0.44282744282744285,0.4303534303534304,0.7269371727748691,101.94596759836213,10.351201478743068,0.7393715341959335,0.0,0.0,0.0
0.036585365853658534,0.0,0.5903614457831325,0.7349397590361446,0.7349397590361446,87.67818181818184,2.272727272727273,0.0,2.272727272727273,0.0,0.0,0.11056511056511056,0.019704433497536946,0.4215686274509804,0.4803921568627451,0.7145631067961165,90.28066479400749,8.791208791208792,1.5384615384615383,0.0,0.0,0.0
0.09,0.02506265664160401,0.4837905236907731,0.513715710723192,0.6914238410596026,87.92659838615097,4.0189125295508275,0.0,0.7092198581560284,0.2364066193853428,0.0,0.16666666666666666,0.05570291777188329,0.42216358839050133,0.41160949868073876,0.66475,65.9100521896982,8.373205741626794,0.7177033492822966,0.0,0.0,0.0
0.021621621621621623,0.005434782608695652,0.44623655913978494,0.6666666666666666,0.7929885057471264,132.73197039680872,4.878048780487805,0.0,0.4878048780487805,0.0,0.0,0.07202216066481995,0.022222222222222223,0.4171270718232044,0.5082872928176796,0.7763117870722434,123.64464235316252,8.796296296296296,2.314814814814815,0.0,0.0,0.0
0.04207920792079208,0.01488833746898263,0.35802469135802467,0.5703703703703704,0.7359477124183007,126.13591595535128,5.555555555555555,0.0,4.700854700854701,0.8547008547008547,0.0,0.14695340501792115,0.0539568345323741,0.4642857142857143,0.4785714285714286,0.663646408839779,66.4859437751004,8.387096774193548,1.2903225806451613,0.0,0.0,0.0
0.024,0.0,0.38095238095238093,0.7301587301587301,0.747037037037037,130.7435294117647,5.714285714285714,0.0,0.0,0.0,0.0,0.04326923076923077,0.0024096385542168677,0.38609112709832133,0.5227817745803357,0.7516666666666666,110.1157588078631,11.064718162839249,0.0,0.0,0.0,0.0
0.08152173913043478,0.0273224043715847,0.41621621621621624,0.5945945945945946,0.7055813953488372,74.4572361898719,5.555555555555556,0.0,0.5050505050505051,0.0,0.0,0.08647450110864745,0.028888888888888888,0.3805309734513274,0.4646017699115044,0.7292917847025495,99.34011596105458,7.968127490039841,1.593625498007968,0.0,0.0,0.0
0.034722222222222224,0.006993006993006993,0.36551724137931035,0.6689655172413793,0.7126086956521738,79.38658894992346,5.660377358490566,0.0,3.144654088050314,0.0,0.0,0.15402843601895735,0.06413301662707839,0.4515366430260047,0.4326241134751773,0.6900308641975309,87.77838737722678,7.7087794432548185,0.4282655246252677,0.4282655246252677,0.0,0.0
0.12435233160621761,0.0625,0.4587628865979381,0.5567010309278351,0.6633684210526315,69.56389378768917,3.8461538461538463,0.0,1.4423076923076923,0.4807692307692308,0.0,0.13367609254498714,0.04381443298969072,0.441025641025641,0.47435897435897434,0.6898969072164948,69.21929824561403,9.567198177676538,0.9111617312072893,0.0,0.683371298405467,0.0
0.078125,0.023622047244094488,0.34108527131782945,0.6046511627906976,0.6793333333333335,75.7031312725813,9.210526315789474,3.947368421052632,0.0,0.0,0.0,0.13786008230452676,0.04329896907216495,0.45790554414784396,0.4127310061601643,0.6490463917525773,60.57950614138596,9.77859778597786,0.0,0.0,0.0,0.0
