Abstract_Dep_Counts,Generated_Abstract_Dep_Counts
ROOT:4 | acl:relcl:2 | advcl:9 | advmod:12 | amod:7 | aux:4 | case:6 | cc:1 | compound:prt:4 | conj:1 | det:7 | dislocated:1 | mark:16 | nmod:2 | nsubj:5 | nsubj:pass:4 | nummod:1 | obj:8 | obl:5 | parataxis:1 | punct:6 | xcomp:2,ROOT:12 | acl:3 | acl:relcl:6 | advcl:8 | advmod:15 | amod:29 | appos:3 | aux:5 | case:20 | cc:11 | ccomp:3 | compound:prt:1 | conj:14 | cop:4 | csubj:1 | det:21 | fixed:3 | mark:24 | nmod:7 | nsubj:22 | nsubj:pass:5 | obj:13 | obl:13 | punct:28 | xcomp:3
ROOT:3 | acl:1 | acl:relcl:2 | advcl:1 | advmod:1 | amod:4 | case:12 | cc:1 | conj:2 | det:2 | fixed:3 | mark:2 | nmod:8 | nsubj:2 | nsubj:pass:2 | obj:1 | obl:5 | punct:3,ROOT:11 | acl:2 | acl:relcl:6 | advcl:12 | advmod:21 | amod:22 | appos:1 | aux:2 | case:22 | cc:9 | ccomp:1 | compound:prt:3 | conj:10 | cop:2 | csubj:1 | det:16 | expl:1 | fixed:1 | iobj:1 | mark:26 | nmod:8 | nsubj:19 | nsubj:pass:6 | obj:21 | obl:16 | parataxis:2 | punct:21 | xcomp:4
ROOT:11 | acl:3 | acl:relcl:8 | advcl:4 | advmod:5 | amod:14 | appos:2 | aux:6 | case:25 | cc:8 | ccomp:1 | conj:11 | cop:3 | det:17 | expl:1 | mark:13 | nmod:12 | nmod:poss:5 | nsubj:13 | nsubj:pass:9 | nummod:1 | obj:14 | obl:11 | punct:19 | xcomp:2,ROOT:15 | acl:2 | acl:relcl:8 | advcl:10 | advmod:31 | amod:25 | appos:2 | aux:5 | case:41 | cc:26 | ccomp:2 | compound:prt:2 | conj:32 | cop:5 | csubj:3 | dep:1 | det:11 | dislocated:2 | expl:1 | fixed:10 | mark:22 | nmod:16 | nmod:poss:3 | nsubj:25 | nsubj:pass:12 | obj:16 | obl:19 | punct:36 | xcomp:4
ROOT:8 | acl:cleft:1 | acl:relcl:1 | advcl:5 | advmod:11 | amod:12 | appos:1 | aux:5 | case:24 | cc:8 | ccomp:3 | conj:10 | cop:4 | csubj:1 | det:7 | expl:2 | mark:10 | nmod:16 | nmod:poss:2 | nsubj:13 | nsubj:pass:1 | nummod:3 | obj:10 | obl:9 | parataxis:1 | punct:10 | xcomp:2,ROOT:16 | acl:2 | acl:relcl:10 | advcl:11 | advmod:33 | amod:16 | appos:3 | aux:2 | case:29 | cc:25 | ccomp:5 | compound:prt:8 | conj:33 | cop:6 | csubj:2 | det:16 | dislocated:2 | expl:1 | fixed:5 | mark:28 | nmod:8 | nmod:poss:3 | nsubj:44 | nsubj:pass:6 | obj:15 | obl:21 | obl:agent:2 | parataxis:4 | punct:40 | xcomp:8
ROOT:15 | acl:1 | acl:relcl:2 | advcl:4 | advmod:10 | amod:28 | appos:2 | aux:3 | case:35 | cc:16 | ccomp:1 | compound:prt:2 | conj:16 | cop:2 | csubj:1 | det:13 | expl:1 | fixed:2 | iobj:1 | mark:11 | nmod:15 | nmod:poss:6 | nsubj:13 | nsubj:pass:10 | nummod:1 | obj:13 | obl:18 | punct:23 | xcomp:5,ROOT:22 | acl:3 | acl:cleft:1 | acl:relcl:3 | advcl:10 | advmod:32 | amod:27 | appos:3 | aux:6 | aux:pass:1 | case:22 | cc:26 | ccomp:1 | compound:prt:4 | conj:35 | cop:3 | dep:1 | det:12 | expl:2 | fixed:3 | mark:26 | nmod:4 | nmod:poss:6 | nsubj:33 | nsubj:pass:5 | obj:18 | obl:17 | parataxis:1 | punct:54 | xcomp:10
ROOT:61 | acl:9 | acl:relcl:22 | advcl:19 | advmod:42 | amod:72 | appos:11 | aux:11 | case:107 | cc:61 | ccomp:12 | compound:prt:4 | conj:92 | cop:24 | csubj:3 | dep:7 | det:58 | dislocated:5 | expl:2 | fixed:14 | flat:name:4 | iobj:2 | mark:55 | nmod:57 | nmod:poss:49 | nsubj:81 | nsubj:pass:27 | nummod:5 | obj:46 | obl:61 | obl:agent:1 | parataxis:8 | punct:119 | xcomp:6,ROOT:20 | acl:cleft:2 | acl:relcl:12 | advcl:11 | advmod:39 | amod:22 | appos:2 | aux:8 | case:43 | cc:35 | ccomp:4 | compound:prt:8 | conj:43 | cop:5 | dep:2 | det:18 | dislocated:1 | expl:2 | fixed:1 | mark:24 | nmod:17 | nmod:poss:11 | nsubj:39 | nsubj:pass:10 | obj:19 | obl:26 | parataxis:2 | punct:47 | xcomp:6
ROOT:4 | acl:relcl:2 | advmod:2 | amod:8 | case:11 | cc:9 | ccomp:1 | compound:prt:2 | conj:10 | cop:1 | det:1 | nmod:5 | nmod:poss:1 | nsubj:6 | nsubj:pass:1 | nummod:1 | obj:4 | obl:6 | punct:4,ROOT:26 | acl:4 | acl:relcl:10 | advcl:13 | advmod:37 | amod:38 | appos:2 | aux:3 | aux:pass:1 | case:40 | cc:33 | ccomp:4 | compound:prt:5 | conj:46 | cop:5 | det:24 | expl:2 | fixed:4 | iobj:1 | mark:35 | nmod:15 | nmod:poss:4 | nsubj:44 | nsubj:pass:14 | obj:17 | obl:25 | parataxis:3 | punct:54 | xcomp:7
ROOT:7 | acl:2 | acl:relcl:3 | advcl:4 | advmod:10 | amod:3 | aux:5 | case:16 | cc:5 | ccomp:2 | conj:2 | cop:2 | csubj:2 | dep:1 | det:11 | expl:2 | fixed:2 | mark:10 | nmod:8 | nsubj:11 | nsubj:pass:4 | nummod:1 | obj:8 | obl:6 | obl:agent:1 | parataxis:1 | punct:10 | xcomp:1,ROOT:17 | acl:5 | acl:relcl:12 | advcl:8 | advmod:30 | amod:28 | appos:3 | aux:7 | case:41 | cc:29 | ccomp:4 | compound:prt:1 | conj:34 | cop:4 | dep:3 | det:29 | fixed:4 | mark:27 | nmod:18 | nmod:poss:9 | nsubj:28 | nsubj:pass:13 | obj:22 | obl:25 | parataxis:1 | punct:44 | xcomp:10
ROOT:15 | acl:1 | acl:relcl:4 | advcl:6 | advmod:7 | amod:27 | appos:2 | aux:2 | case:32 | cc:7 | compound:prt:1 | conj:6 | cop:1 | dep:1 | det:22 | expl:2 | fixed:5 | mark:13 | nmod:11 | nmod:poss:3 | nsubj:12 | nsubj:pass:6 | nummod:5 | obj:8 | obl:20 | obl:agent:2 | parataxis:1 | punct:19 | xcomp:3,ROOT:20 | acl:3 | acl:relcl:10 | advcl:9 | advmod:38 | amod:31 | appos:4 | aux:6 | case:38 | cc:42 | ccomp:3 | compound:prt:2 | conj:47 | cop:4 | csubj:1 | dep:2 | det:21 | dislocated:1 | expl:2 | fixed:8 | mark:29 | nmod:9 | nmod:poss:3 | nsubj:34 | nsubj:pass:13 | nummod:1 | obj:27 | obl:25 | obl:agent:2 | parataxis:3 | punct:56 | xcomp:18
ROOT:9 | acl:relcl:2 | advcl:7 | advmod:9 | amod:9 | aux:8 | case:21 | cc:9 | ccomp:9 | compound:prt:1 | conj:9 | cop:1 | dep:1 | det:16 | expl:1 | fixed:1 | iobj:1 | mark:23 | nmod:11 | nmod:poss:5 | nsubj:16 | nsubj:pass:6 | nummod:2 | obj:11 | obl:9 | punct:9 | xcomp:2,ROOT:23 | acl:3 | acl:relcl:10 | advcl:15 | advmod:36 | amod:29 | appos:1 | aux:5 | case:44 | cc:27 | ccomp:3 | compound:prt:7 | conj:44 | cop:3 | csubj:1 | det:18 | dislocated:1 | expl:1 | fixed:4 | iobj:1 | mark:33 | nmod:11 | nmod:poss:8 | nsubj:43 | nsubj:pass:8 | nummod:1 | obj:29 | obl:25 | obl:agent:3 | parataxis:6 | punct:65 | xcomp:9
ROOT:13 | acl:1 | acl:relcl:4 | advcl:4 | advmod:20 | amod:18 | appos:1 | aux:7 | case:37 | cc:19 | ccomp:2 | compound:prt:1 | conj:17 | cop:4 | csubj:2 | dep:1 | det:8 | expl:2 | fixed:3 | mark:10 | nmod:16 | nmod:poss:5 | nsubj:23 | nsubj:pass:7 | nummod:1 | obj:9 | obl:20 | parataxis:4 | punct:20 | xcomp:5,ROOT:19 | acl:3 | acl:relcl:6 | advcl:14 | advmod:30 | amod:23 | appos:2 | aux:7 | aux:pass:1 | case:36 | cc:25 | ccomp:4 | compound:prt:5 | conj:30 | cop:3 | csubj:1 | dep:1 | det:13 | dislocated:5 | fixed:2 | mark:29 | nmod:12 | nmod:poss:6 | nsubj:41 | nsubj:pass:4 | obj:23 | obl:26 | parataxis:3 | punct:47 | xcomp:8
