Abstract_POS_Proportions,Generated_Abstract_POS_Proportions,Abstract_Word_Length,Generated_Abstract_Word_Length
ADJ:0.0909 | ADP:0.0909 | AUX:0.0909 | CCONJ:0.0455 | DET:0.1364 | INTJ:0.0455 | NOUN:0.2273 | PROPN:0.0455 | PUNCT:0.1818 | VERB:0.0455,ADJ:0.0800 | ADP:0.0629 | ADV:0.1143 | AUX:0.0514 | CCONJ:0.0629 | DET:0.0514 | INTJ:0.0057 | NOUN:0.1429 | PART:0.0343 | PRON:0.0857 | PROPN:0.0229 | PUNCT:0.1314 | SCONJ:0.0514 | VERB:0.1029,22,175
ADP:0.1000 | ADV:0.1000 | AUX:0.1000 | PART:0.1000 | PRON:0.1000 | PUNCT:0.1000 | SCONJ:0.1000 | VERB:0.3000,ADJ:0.0920 | ADP:0.0862 | ADV:0.0690 | AUX:0.0517 | CCONJ:0.0517 | DET:0.0345 | NOUN:0.1667 | PART:0.0345 | PRON:0.0862 | PROPN:0.0172 | PUNCT:0.1322 | SCONJ:0.0460 | SYM:0.0057 | VERB:0.1264,10,174
ADJ:0.0909 | ADP:0.0909 | ADV:0.0455 | AUX:0.1818 | CCONJ:0.0455 | DET:0.0455 | NOUN:0.2273 | PART:0.0909 | PROPN:0.0455 | PUNCT:0.0909 | SCONJ:0.0455,ADJ:0.0847 | ADP:0.0927 | ADV:0.0806 | AUX:0.0524 | CCONJ:0.0605 | DET:0.0202 | NOUN:0.1774 | PART:0.0363 | PRON:0.0968 | PROPN:0.0282 | PUNCT:0.1169 | SCONJ:0.0403 | SYM:0.0121 | VERB:0.1008,22,248
ADJ:0.1538 | ADP:0.1538 | AUX:0.0769 | DET:0.0769 | NOUN:0.2308 | PRON:0.0769 | PUNCT:0.0769 | SCONJ:0.0769 | VERB:0.0769,ADJ:0.0105 | ADP:0.1263 | ADV:0.0737 | AUX:0.0421 | CCONJ:0.0421 | DET:0.0211 | INTJ:0.0105 | NOUN:0.1474 | PART:0.0632 | PRON:0.1474 | PROPN:0.0105 | PUNCT:0.1263 | SCONJ:0.0316 | VERB:0.1474,13,95
ADJ:0.0392 | ADP:0.0719 | ADV:0.1046 | AUX:0.0458 | CCONJ:0.0196 | DET:0.0392 | NOUN:0.1373 | NUM:0.0065 | PART:0.0327 | PRON:0.1438 | PROPN:0.0196 | PUNCT:0.1176 | SCONJ:0.0654 | VERB:0.1569,ADJ:0.0364 | ADP:0.0727 | ADV:0.1091 | AUX:0.0364 | CCONJ:0.0636 | DET:0.0364 | INTJ:0.0091 | NOUN:0.1364 | PART:0.0364 | PRON:0.1455 | PROPN:0.0091 | PUNCT:0.1182 | SCONJ:0.0273 | SYM:0.0091 | VERB:0.1545,153,110
ADJ:0.0385 | ADP:0.1154 | ADV:0.0769 | AUX:0.0769 | NOUN:0.2692 | PRON:0.1154 | PROPN:0.0385 | PUNCT:0.1154 | SCONJ:0.0385 | VERB:0.1154,ADJ:0.0297 | ADP:0.0990 | ADV:0.0891 | AUX:0.0594 | CCONJ:0.0198 | DET:0.0495 | INTJ:0.0099 | NOUN:0.1188 | PART:0.0594 | PRON:0.1683 | PUNCT:0.1287 | SCONJ:0.0198 | VERB:0.1485,26,101
ADJ:0.0976 | ADP:0.1220 | ADV:0.0488 | AUX:0.0244 | CCONJ:0.0244 | DET:0.0244 | NOUN:0.2195 | PART:0.0976 | PRON:0.0244 | PROPN:0.0244 | PUNCT:0.0976 | SCONJ:0.0244 | VERB:0.1707,ADJ:0.0822 | ADP:0.0822 | ADV:0.0411 | AUX:0.0822 | CCONJ:0.0548 | DET:0.0548 | INTJ:0.0137 | NOUN:0.1370 | PART:0.0548 | PRON:0.0822 | PUNCT:0.1507 | SCONJ:0.0274 | VERB:0.1370,41,73
ADJ:0.1124 | ADP:0.0562 | ADV:0.0393 | AUX:0.0674 | CCONJ:0.0674 | DET:0.0393 | INTJ:0.0056 | NOUN:0.2303 | PART:0.0112 | PRON:0.0730 | PROPN:0.0393 | PUNCT:0.1573 | SCONJ:0.0056 | VERB:0.0955,ADJ:0.0435 | ADP:0.0978 | ADV:0.1141 | AUX:0.0380 | CCONJ:0.0489 | DET:0.0217 | NOUN:0.2174 | PART:0.0163 | PRON:0.0761 | PROPN:0.0109 | PUNCT:0.1576 | SCONJ:0.0543 | VERB:0.1033,178,184
ADJ:0.1389 | ADP:0.0625 | ADV:0.0833 | AUX:0.0556 | CCONJ:0.0417 | DET:0.0625 | NOUN:0.1597 | PART:0.0625 | PRON:0.0764 | PROPN:0.0139 | PUNCT:0.0833 | SCONJ:0.0486 | VERB:0.1111,ADJ:0.0629 | ADP:0.0769 | ADV:0.1818 | AUX:0.0420 | CCONJ:0.0559 | DET:0.0070 | NOUN:0.1329 | PART:0.0070 | PRON:0.1049 | PROPN:0.0280 | PUNCT:0.1399 | SCONJ:0.0490 | SYM:0.0070 | VERB:0.1049,144,143
ADJ:0.0476 | ADP:0.0952 | DET:0.0476 | NOUN:0.2381 | PART:0.0476 | PRON:0.0952 | PUNCT:0.0952 | SCONJ:0.0476 | SYM:0.0952 | VERB:0.1905,ADJ:0.0364 | ADP:0.0727 | ADV:0.0909 | AUX:0.0727 | CCONJ:0.0364 | DET:0.0182 | NOUN:0.1455 | PART:0.0182 | PRON:0.1455 | PROPN:0.0364 | PUNCT:0.1091 | SCONJ:0.0182 | SYM:0.0364 | VERB:0.1636,21,55
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | AUX:0.0417 | CCONJ:0.0417 | DET:0.0833 | NOUN:0.1667 | PRON:0.1250 | PUNCT:0.1667 | VERB:0.1250,ADJ:0.0779 | ADP:0.0405 | ADV:0.0748 | AUX:0.0623 | CCONJ:0.0343 | DET:0.0187 | NOUN:0.1745 | NUM:0.0031 | PART:0.0093 | PRON:0.0654 | PROPN:0.0062 | PUNCT:0.2866 | SCONJ:0.0343 | SYM:0.0312 | VERB:0.0810,24,321
ADJ:0.1667 | INTJ:0.1667 | PRON:0.1667 | PUNCT:0.3333 | VERB:0.1667,ADJ:0.1064 | ADP:0.0567 | ADV:0.0993 | AUX:0.0638 | CCONJ:0.0567 | DET:0.0390 | NOUN:0.2021 | PART:0.0106 | PRON:0.0496 | PROPN:0.0035 | PUNCT:0.1986 | SCONJ:0.0142 | SYM:0.0248 | VERB:0.0745,6,282
ADJ:0.0303 | ADP:0.0606 | ADV:0.1818 | AUX:0.0303 | DET:0.0606 | NOUN:0.1212 | PART:0.0606 | PRON:0.2121 | PUNCT:0.0606 | SCONJ:0.0303 | VERB:0.1515,ADJ:0.0707 | ADP:0.0842 | ADV:0.0774 | AUX:0.0404 | CCONJ:0.0404 | DET:0.0303 | NOUN:0.2155 | NUM:0.0034 | PART:0.0101 | PRON:0.0707 | PROPN:0.0067 | PUNCT:0.1919 | SCONJ:0.0236 | SYM:0.0370 | VERB:0.0976,33,297
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | DET:0.0833 | NOUN:0.1667 | PART:0.0833 | PRON:0.0833 | PUNCT:0.0833 | SCONJ:0.0833 | VERB:0.1667,ADJ:0.1148 | ADP:0.0656 | ADV:0.0984 | AUX:0.0328 | CCONJ:0.0820 | DET:0.0164 | NOUN:0.2131 | PRON:0.0492 | PROPN:0.0492 | PUNCT:0.1639 | SCONJ:0.0164 | VERB:0.0984,12,61
ADP:0.0968 | ADV:0.1613 | DET:0.0645 | NOUN:0.2581 | PART:0.0323 | PRON:0.1290 | PUNCT:0.0968 | VERB:0.1613,ADJ:0.0408 | ADP:0.0204 | ADV:0.1224 | AUX:0.0204 | CCONJ:0.0816 | DET:0.0204 | NOUN:0.2857 | PRON:0.0816 | PROPN:0.0408 | PUNCT:0.1429 | SCONJ:0.0204 | VERB:0.1224,31,49
ADJ:0.1429 | NOUN:0.2857 | PROPN:0.1429 | PUNCT:0.4286,ADJ:0.0351 | ADP:0.1140 | ADV:0.1228 | AUX:0.0439 | CCONJ:0.0789 | DET:0.0263 | NOUN:0.1930 | NUM:0.0175 | PART:0.0088 | PRON:0.0439 | PROPN:0.0263 | PUNCT:0.1404 | SCONJ:0.0088 | SYM:0.0175 | VERB:0.1228,7,114
ADJ:0.1000 | ADP:0.1000 | DET:0.1000 | NOUN:0.3000 | PROPN:0.1000 | PUNCT:0.1000 | VERB:0.2000,ADJ:0.0455 | ADP:0.1182 | ADV:0.1455 | AUX:0.0364 | CCONJ:0.0455 | DET:0.0091 | INTJ:0.0091 | NOUN:0.1545 | NUM:0.0182 | PART:0.0182 | PRON:0.0455 | PROPN:0.0545 | PUNCT:0.1273 | SCONJ:0.0091 | SYM:0.0273 | VERB:0.1364,10,110
ADJ:0.1250 | ADP:0.1250 | CCONJ:0.0625 | DET:0.1250 | NOUN:0.3750 | PRON:0.0625 | PUNCT:0.0625 | VERB:0.0625,ADJ:0.0667 | ADP:0.0889 | ADV:0.1259 | AUX:0.0741 | CCONJ:0.0667 | DET:0.0074 | NOUN:0.1926 | NUM:0.0074 | PART:0.0074 | PRON:0.0593 | PROPN:0.0370 | PUNCT:0.1481 | SCONJ:0.0148 | SYM:0.0148 | VERB:0.0889,16,135
ADJ:0.1000 | ADP:0.1000 | ADV:0.0500 | AUX:0.1000 | NOUN:0.2000 | PART:0.1000 | PROPN:0.1000 | PUNCT:0.1500 | VERB:0.1000,ADJ:0.0986 | ADP:0.0469 | ADV:0.1268 | AUX:0.0563 | CCONJ:0.0516 | DET:0.0141 | NOUN:0.1878 | PART:0.0094 | PRON:0.0892 | PROPN:0.0141 | PUNCT:0.1737 | SCONJ:0.0188 | SYM:0.0235 | VERB:0.0892,20,213
ADP:0.0769 | ADV:0.1538 | AUX:0.0769 | DET:0.0769 | NOUN:0.0769 | PRON:0.2308 | PUNCT:0.1538 | VERB:0.1538,ADJ:0.0493 | ADP:0.0673 | ADV:0.1570 | AUX:0.0448 | CCONJ:0.0493 | DET:0.0269 | NOUN:0.1570 | NUM:0.0045 | PART:0.0224 | PRON:0.1300 | PROPN:0.0045 | PUNCT:0.1211 | SCONJ:0.0359 | SYM:0.0090 | VERB:0.1211,13,223
ADJ:0.0973 | ADP:0.0442 | ADV:0.1416 | AUX:0.0885 | CCONJ:0.0531 | DET:0.0177 | NOUN:0.1593 | PART:0.0177 | PRON:0.1416 | PUNCT:0.1150 | SCONJ:0.0265 | VERB:0.0973,ADJ:0.0637 | ADP:0.0539 | ADV:0.1127 | AUX:0.0735 | CCONJ:0.0588 | DET:0.0147 | NOUN:0.1863 | PART:0.0098 | PRON:0.0980 | PROPN:0.0098 | PUNCT:0.1422 | SCONJ:0.0392 | SYM:0.0196 | VERB:0.1176,113,204
ADJ:0.0789 | ADP:0.0614 | ADV:0.1140 | AUX:0.0789 | CCONJ:0.0526 | DET:0.0088 | NOUN:0.1491 | NUM:0.0088 | PART:0.0175 | PRON:0.1404 | PROPN:0.0263 | PUNCT:0.1053 | SCONJ:0.0439 | SYM:0.0351 | VERB:0.0789,ADJ:0.0982 | ADP:0.0536 | ADV:0.1161 | AUX:0.0848 | CCONJ:0.0625 | DET:0.0134 | NOUN:0.1205 | PART:0.0134 | PRON:0.1339 | PROPN:0.0089 | PUNCT:0.1161 | SCONJ:0.0312 | SYM:0.0045 | VERB:0.1429,114,224
ADJ:0.0652 | ADP:0.0870 | ADV:0.0870 | AUX:0.0435 | CCONJ:0.0435 | DET:0.0435 | NOUN:0.1304 | NUM:0.0217 | PART:0.0435 | PRON:0.1087 | PROPN:0.0435 | PUNCT:0.1304 | SCONJ:0.0652 | VERB:0.0870,ADJ:0.0906 | ADP:0.0591 | ADV:0.1142 | AUX:0.0591 | CCONJ:0.0669 | DET:0.0157 | NOUN:0.1929 | NUM:0.0079 | PART:0.0118 | PRON:0.0748 | PROPN:0.0197 | PUNCT:0.1496 | SCONJ:0.0236 | SYM:0.0197 | VERB:0.0945,46,254
ADJ:0.0492 | ADP:0.0820 | ADV:0.0820 | AUX:0.0492 | CCONJ:0.0656 | DET:0.0492 | NOUN:0.1803 | PART:0.0492 | PRON:0.1148 | PROPN:0.0656 | PUNCT:0.0820 | SCONJ:0.0164 | SYM:0.0164 | VERB:0.0984,ADJ:0.0606 | ADP:0.0606 | ADV:0.1455 | AUX:0.0606 | CCONJ:0.0545 | DET:0.0182 | NOUN:0.1818 | NUM:0.0061 | PART:0.0061 | PRON:0.0788 | PROPN:0.0606 | PUNCT:0.1152 | SCONJ:0.0303 | SYM:0.0485 | VERB:0.0727,61,165
ADJ:0.5000 | NOUN:0.5000,ADJ:0.0680 | ADP:0.0884 | ADV:0.1361 | AUX:0.0476 | CCONJ:0.0612 | DET:0.0136 | NOUN:0.1633 | NUM:0.0068 | PART:0.0068 | PRON:0.0816 | PROPN:0.0544 | PUNCT:0.1224 | SCONJ:0.0272 | SYM:0.0272 | VERB:0.0952,2,147
ADJ:0.0408 | ADP:0.1020 | ADV:0.1224 | CCONJ:0.0204 | DET:0.0408 | NOUN:0.1837 | PART:0.0204 | PRON:0.0816 | PROPN:0.0816 | PUNCT:0.1633 | SCONJ:0.0204 | VERB:0.1224,ADJ:0.0861 | ADP:0.0728 | ADV:0.1325 | AUX:0.0662 | CCONJ:0.0530 | DET:0.0132 | NOUN:0.1788 | NUM:0.0066 | PRON:0.0662 | PROPN:0.0530 | PUNCT:0.1192 | SCONJ:0.0331 | SYM:0.0265 | VERB:0.0927,49,151
ADP:0.0909 | ADV:0.1818 | AUX:0.0909 | CCONJ:0.0909 | NUM:0.0909 | PART:0.0909 | PRON:0.1818 | PROPN:0.0909 | VERB:0.0909,ADJ:0.0909 | ADP:0.0744 | ADV:0.1240 | AUX:0.0413 | CCONJ:0.0579 | DET:0.0248 | NOUN:0.1736 | NUM:0.0165 | PRON:0.0744 | PROPN:0.0579 | PUNCT:0.1074 | SCONJ:0.0413 | SYM:0.0165 | VERB:0.0992,11,121
NOUN:0.1429 | PROPN:0.4286 | PUNCT:0.4286,ADJ:0.0610 | ADP:0.0732 | ADV:0.1098 | AUX:0.0488 | CCONJ:0.0610 | DET:0.0244 | NOUN:0.1829 | PART:0.0122 | PRON:0.0976 | PROPN:0.0610 | PUNCT:0.1220 | SYM:0.0366 | VERB:0.1098,7,82
ADJ:0.0476 | ADP:0.0476 | ADV:0.0476 | CCONJ:0.0476 | NOUN:0.1429 | PRON:0.1429 | PROPN:0.1429 | PUNCT:0.2857 | VERB:0.0952,ADJ:0.0617 | ADP:0.1111 | ADV:0.1358 | AUX:0.0494 | CCONJ:0.0247 | DET:0.0123 | INTJ:0.0123 | NOUN:0.1852 | PART:0.0123 | PRON:0.0864 | PROPN:0.0617 | PUNCT:0.0988 | SYM:0.0494 | VERB:0.0988,21,81
ADJ:0.0400 | ADP:0.0400 | ADV:0.1600 | CCONJ:0.0400 | INTJ:0.0400 | PRON:0.2000 | PROPN:0.0400 | PUNCT:0.2000 | SCONJ:0.0400 | VERB:0.2000,ADJ:0.0323 | ADP:0.0806 | ADV:0.1613 | AUX:0.0161 | CCONJ:0.0161 | DET:0.0323 | INTJ:0.0161 | NOUN:0.1452 | PART:0.0323 | PRON:0.0806 | PROPN:0.0806 | PUNCT:0.1290 | SCONJ:0.0323 | SYM:0.0484 | VERB:0.0968,25,62
ADV:0.2000 | AUX:0.2000 | NOUN:0.2000 | PUNCT:0.2000 | VERB:0.2000,ADJ:0.1148 | ADP:0.0492 | ADV:0.1038 | AUX:0.0273 | CCONJ:0.0492 | DET:0.0273 | INTJ:0.0055 | NOUN:0.1257 | PRON:0.0437 | PROPN:0.0492 | PUNCT:0.3115 | SCONJ:0.0273 | SYM:0.0055 | VERB:0.0601,5,183
ADJ:0.1569 | ADP:0.1373 | ADV:0.0196 | AUX:0.0980 | CCONJ:0.0588 | NOUN:0.1765 | PRON:0.1176 | PROPN:0.0392 | PUNCT:0.0588 | SCONJ:0.0196 | VERB:0.1176,ADJ:0.1000 | ADP:0.0435 | ADV:0.1217 | AUX:0.0261 | CCONJ:0.0522 | DET:0.0087 | NOUN:0.1217 | PART:0.0043 | PRON:0.0478 | PROPN:0.0478 | PUNCT:0.3304 | SCONJ:0.0261 | VERB:0.0696,51,230
ADJ:0.0448 | ADP:0.0149 | ADV:0.0149 | CCONJ:0.0597 | NOUN:0.3134 | NUM:0.0896 | PART:0.0149 | PROPN:0.0448 | PUNCT:0.3433 | SYM:0.0149 | VERB:0.0448,ADJ:0.0833 | ADP:0.0521 | ADV:0.1146 | AUX:0.0208 | CCONJ:0.0417 | DET:0.0208 | NOUN:0.1719 | PART:0.0052 | PRON:0.0365 | PROPN:0.0521 | PUNCT:0.3125 | SCONJ:0.0156 | SYM:0.0208 | VERB:0.0521,67,192
ADJ:0.0936 | ADP:0.1137 | ADV:0.0535 | AUX:0.0100 | CCONJ:0.0635 | DET:0.0334 | NOUN:0.2776 | NUM:0.0067 | PART:0.0033 | PRON:0.0535 | PROPN:0.0602 | PUNCT:0.1538 | SCONJ:0.0033 | VERB:0.0736,ADJ:0.1070 | ADP:0.0512 | ADV:0.1116 | AUX:0.0372 | CCONJ:0.0465 | DET:0.0233 | INTJ:0.0047 | NOUN:0.1442 | PART:0.0047 | PRON:0.0465 | PROPN:0.0279 | PUNCT:0.2837 | SCONJ:0.0279 | SYM:0.0140 | VERB:0.0698,299,215
ADJ:0.0323 | ADP:0.0645 | ADV:0.1290 | AUX:0.0323 | NOUN:0.0968 | PART:0.0323 | PRON:0.1935 | PROPN:0.0323 | PUNCT:0.1935 | VERB:0.1935,ADJ:0.0484 | ADP:0.0645 | ADV:0.1774 | AUX:0.0484 | CCONJ:0.0161 | DET:0.0323 | NOUN:0.1129 | NUM:0.0161 | PART:0.0323 | PRON:0.0484 | PROPN:0.1290 | PUNCT:0.1935 | SCONJ:0.0161 | SYM:0.0161 | VERB:0.0484,31,62
ADV:0.1053 | AUX:0.0526 | DET:0.0526 | NOUN:0.2105 | PRON:0.2105 | PUNCT:0.1053 | SCONJ:0.0526 | VERB:0.2105,ADJ:0.0498 | ADP:0.0391 | ADV:0.0890 | AUX:0.0178 | CCONJ:0.0285 | NOUN:0.2171 | NUM:0.0142 | PART:0.0071 | PRON:0.0178 | PROPN:0.0391 | PUNCT:0.3523 | SCONJ:0.0071 | SYM:0.0534 | VERB:0.0676,19,281
ADJ:0.0577 | ADP:0.0962 | ADV:0.1538 | AUX:0.0577 | CCONJ:0.0577 | DET:0.0192 | NOUN:0.1346 | PART:0.0385 | PRON:0.1346 | PROPN:0.0192 | PUNCT:0.0962 | SCONJ:0.0192 | VERB:0.1154,ADJ:0.1053 | ADP:0.0526 | ADV:0.0895 | AUX:0.0316 | CCONJ:0.0368 | DET:0.0158 | NOUN:0.2684 | PART:0.0211 | PRON:0.0368 | PROPN:0.0263 | PUNCT:0.2158 | SCONJ:0.0053 | SYM:0.0316 | VERB:0.0632,52,190
ADJ:0.0769 | ADP:0.0769 | ADV:0.1026 | AUX:0.0769 | CCONJ:0.0256 | DET:0.0256 | NOUN:0.1538 | PART:0.0513 | PRON:0.0769 | PROPN:0.0256 | PUNCT:0.1026 | SCONJ:0.0256 | VERB:0.1795,ADJ:0.0539 | ADP:0.0659 | ADV:0.0898 | AUX:0.0359 | CCONJ:0.0419 | NOUN:0.2695 | NUM:0.0180 | PRON:0.0359 | PROPN:0.0419 | PUNCT:0.2036 | SCONJ:0.0120 | SPACE:0.0060 | SYM:0.0599 | VERB:0.0659,39,167
ADJ:0.2308 | ADP:0.0769 | ADV:0.0769 | CCONJ:0.0769 | NOUN:0.2308 | PUNCT:0.2308 | VERB:0.0769,ADJ:0.0375 | ADP:0.0938 | ADV:0.1000 | AUX:0.0187 | CCONJ:0.0375 | DET:0.0063 | NOUN:0.3063 | NUM:0.0063 | PRON:0.0250 | PROPN:0.0312 | PUNCT:0.1688 | SCONJ:0.0375 | SYM:0.0563 | VERB:0.0750,13,160
ADJ:0.0536 | ADP:0.1071 | ADV:0.0893 | AUX:0.0714 | CCONJ:0.0357 | DET:0.0179 | NOUN:0.2500 | PART:0.0357 | PRON:0.1071 | PUNCT:0.1250 | SCONJ:0.0357 | VERB:0.0714,ADJ:0.0392 | ADP:0.0686 | ADV:0.0735 | AUX:0.0392 | CCONJ:0.0441 | DET:0.0049 | NOUN:0.2598 | NUM:0.0049 | PART:0.0098 | PRON:0.0441 | PROPN:0.0490 | PUNCT:0.2206 | SCONJ:0.0147 | SYM:0.0490 | VERB:0.0784,56,204
ADP:0.1111 | ADV:0.1111 | INTJ:0.1111 | NOUN:0.1111 | PART:0.1111 | PRON:0.1111 | PUNCT:0.1111 | VERB:0.2222,ADP:0.0400 | ADV:0.1600 | AUX:0.0400 | NOUN:0.1600 | PRON:0.2000 | PUNCT:0.0800 | SCONJ:0.0800 | VERB:0.2400,9,25
ADP:0.2000 | NOUN:0.2000 | PRON:0.2000 | PUNCT:0.2000 | VERB:0.2000,ADP:0.0476 | ADV:0.1429 | AUX:0.1190 | CCONJ:0.0714 | NOUN:0.1190 | PRON:0.1667 | PROPN:0.0476 | PUNCT:0.0952 | SCONJ:0.0714 | VERB:0.1190,5,42
NOUN:0.1667 | PRON:0.1667 | PUNCT:0.3333 | VERB:0.3333,ADJ:0.0385 | ADV:0.1154 | AUX:0.0385 | DET:0.0385 | NOUN:0.2692 | PRON:0.1538 | PUNCT:0.1154 | SCONJ:0.0769 | VERB:0.1538,6,26
ADP:0.1667 | ADV:0.3333 | CCONJ:0.1667 | PUNCT:0.1667 | VERB:0.1667,ADJ:0.0303 | ADP:0.0303 | ADV:0.1818 | AUX:0.0303 | NOUN:0.1515 | PRON:0.1818 | PUNCT:0.0909 | SCONJ:0.0606 | VERB:0.2424,6,33
ADV:0.3750 | AUX:0.1250 | PRON:0.1250 | PUNCT:0.1250 | SCONJ:0.1250 | VERB:0.1250,ADP:0.0312 | ADV:0.2188 | AUX:0.0625 | CCONJ:0.0312 | NOUN:0.0938 | PRON:0.1875 | PUNCT:0.0938 | SCONJ:0.0625 | VERB:0.2188,8,32
ADJ:0.0833 | ADP:0.0833 | ADV:0.0833 | AUX:0.0833 | CCONJ:0.0833 | DET:0.0833 | NOUN:0.2500 | PROPN:0.0833 | PUNCT:0.0833 | VERB:0.0833,ADJ:0.0772 | ADP:0.0705 | ADV:0.1040 | AUX:0.0470 | CCONJ:0.0302 | DET:0.0201 | INTJ:0.0034 | NOUN:0.1678 | PART:0.0101 | PRON:0.1007 | PROPN:0.0268 | PUNCT:0.1812 | SCONJ:0.0302 | SYM:0.0268 | VERB:0.1040,12,298
ADJ:0.0588 | ADP:0.1765 | AUX:0.0588 | DET:0.1176 | NOUN:0.2941 | PART:0.0588 | PRON:0.0588 | PROPN:0.0588 | PUNCT:0.1176,ADJ:0.0653 | ADP:0.0619 | ADV:0.0962 | AUX:0.0515 | CCONJ:0.0412 | DET:0.0172 | NOUN:0.1821 | NUM:0.0034 | PART:0.0172 | PRON:0.0893 | PROPN:0.0172 | PUNCT:0.2199 | SCONJ:0.0172 | SYM:0.0206 | VERB:0.0997,17,291
ADJ:0.0667 | ADV:0.1000 | AUX:0.0667 | CCONJ:0.0333 | DET:0.0333 | NOUN:0.1000 | PRON:0.1667 | PROPN:0.0333 | PUNCT:0.2000 | SCONJ:0.0333 | VERB:0.1667,ADJ:0.0820 | ADP:0.0902 | ADV:0.0779 | AUX:0.0246 | CCONJ:0.0533 | DET:0.0246 | NOUN:0.2008 | PART:0.0164 | PRON:0.0615 | PROPN:0.0205 | PUNCT:0.1598 | SCONJ:0.0369 | SYM:0.0164 | VERB:0.1352,30,244
ADJ:0.1151 | ADP:0.1079 | ADV:0.0576 | AUX:0.0432 | CCONJ:0.0719 | DET:0.0576 | INTJ:0.0072 | NOUN:0.2158 | NUM:0.0144 | PART:0.0216 | PRON:0.0576 | PROPN:0.0288 | PUNCT:0.1007 | SCONJ:0.0144 | VERB:0.0863,ADJ:0.0726 | ADP:0.0897 | ADV:0.0769 | AUX:0.0556 | CCONJ:0.0385 | DET:0.0214 | NOUN:0.2137 | NUM:0.0043 | PART:0.0085 | PRON:0.0726 | PROPN:0.0256 | PUNCT:0.1752 | SCONJ:0.0299 | SYM:0.0342 | VERB:0.0812,139,234
ADJ:0.1011 | ADP:0.1236 | ADV:0.0562 | AUX:0.0562 | CCONJ:0.0112 | DET:0.0562 | NOUN:0.1348 | PART:0.0225 | PRON:0.1236 | PROPN:0.0112 | PUNCT:0.1461 | SCONJ:0.0337 | VERB:0.1236,ADJ:0.0714 | ADP:0.0786 | ADV:0.1321 | AUX:0.0429 | CCONJ:0.0464 | DET:0.0393 | INTJ:0.0036 | NOUN:0.1750 | NUM:0.0036 | PART:0.0179 | PRON:0.0643 | PROPN:0.0143 | PUNCT:0.1643 | SCONJ:0.0179 | SYM:0.0143 | VERB:0.1143,89,280
ADJ:0.1111 | ADP:0.1111 | AUX:0.0741 | DET:0.0370 | NOUN:0.1111 | PART:0.0741 | PRON:0.2222 | PUNCT:0.0370 | SCONJ:0.0741 | VERB:0.1481,ADJ:0.0632 | ADP:0.0737 | ADV:0.1263 | AUX:0.0526 | CCONJ:0.0947 | DET:0.0211 | NOUN:0.1684 | PRON:0.0947 | PUNCT:0.1053 | SCONJ:0.0421 | SYM:0.0211 | VERB:0.1368,27,95
ADJ:0.0645 | ADP:0.0860 | ADV:0.0968 | AUX:0.0645 | CCONJ:0.0430 | DET:0.0215 | NOUN:0.1720 | PART:0.0430 | PRON:0.1183 | PUNCT:0.1075 | SCONJ:0.0323 | VERB:0.1505,ADJ:0.0379 | ADP:0.0682 | ADV:0.1515 | AUX:0.0530 | CCONJ:0.0530 | DET:0.0076 | INTJ:0.0076 | NOUN:0.1591 | NUM:0.0076 | PART:0.0227 | PRON:0.0985 | PUNCT:0.1515 | SCONJ:0.0455 | SYM:0.0152 | VERB:0.1212,93,132
ADJ:0.0833 | ADP:0.0417 | ADV:0.1667 | AUX:0.0625 | CCONJ:0.0625 | DET:0.0625 | NOUN:0.0833 | NUM:0.0208 | PART:0.0208 | PRON:0.1250 | PUNCT:0.0833 | SCONJ:0.0417 | VERB:0.1458,ADJ:0.0661 | ADP:0.0413 | ADV:0.1570 | AUX:0.0496 | CCONJ:0.0496 | DET:0.0083 | INTJ:0.0083 | NOUN:0.1074 | PART:0.0413 | PRON:0.0909 | PUNCT:0.1240 | SCONJ:0.0661 | SYM:0.0165 | VERB:0.1736,48,121
ADJ:0.1064 | ADP:0.0851 | ADV:0.0851 | AUX:0.0426 | CCONJ:0.0426 | DET:0.0426 | NOUN:0.2128 | PART:0.0426 | PRON:0.0213 | PROPN:0.0638 | PUNCT:0.1064 | SCONJ:0.0213 | SYM:0.0213 | VERB:0.1064,ADJ:0.0564 | ADP:0.0462 | ADV:0.1795 | AUX:0.0564 | CCONJ:0.0462 | DET:0.0205 | INTJ:0.0051 | NOUN:0.1795 | PART:0.0103 | PRON:0.0667 | PROPN:0.0410 | PUNCT:0.1282 | SCONJ:0.0308 | SYM:0.0256 | VERB:0.1077,47,195
ADJ:0.1091 | ADP:0.0727 | ADV:0.1636 | AUX:0.0909 | CCONJ:0.0545 | DET:0.0364 | NOUN:0.2000 | NUM:0.0182 | PRON:0.0727 | PROPN:0.0182 | PUNCT:0.0727 | SCONJ:0.0364 | VERB:0.0545,ADJ:0.0515 | ADP:0.0515 | ADV:0.0773 | AUX:0.0361 | CCONJ:0.0412 | DET:0.0309 | INTJ:0.0052 | NOUN:0.1701 | NUM:0.0052 | PART:0.0155 | PRON:0.0567 | PROPN:0.0309 | PUNCT:0.2629 | SCONJ:0.0309 | SYM:0.0206 | VERB:0.1134,55,194
