Abstract_Dep_Counts,Generated_Abstract_Dep_Counts
ROOT:4 | acl:relcl:2 | advcl:9 | advmod:12 | amod:7 | aux:4 | case:6 | cc:1 | compound:prt:4 | conj:1 | det:7 | dislocated:1 | mark:16 | nmod:2 | nsubj:5 | nsubj:pass:4 | nummod:1 | obj:8 | obl:5 | parataxis:1 | punct:6 | xcomp:2,ROOT:29 | acl:3 | acl:relcl:7 | advcl:9 | advmod:22 | amod:29 | aux:9 | case:25 | cc:12 | ccomp:5 | compound:prt:5 | conj:11 | cop:5 | csubj:2 | det:27 | expl:4 | fixed:5 | mark:26 | nmod:13 | nmod:poss:1 | nsubj:38 | nsubj:pass:8 | obj:29 | obl:15 | punct:30 | xcomp:2
ROOT:3 | acl:1 | acl:relcl:2 | advcl:1 | advmod:1 | amod:4 | case:12 | cc:1 | conj:2 | det:2 | fixed:3 | mark:2 | nmod:8 | nsubj:2 | nsubj:pass:2 | obj:1 | obl:5 | punct:3,ROOT:34 | acl:relcl:6 | advcl:6 | advmod:19 | amod:21 | aux:4 | aux:pass:1 | case:31 | cc:9 | ccomp:2 | compound:prt:9 | conj:12 | cop:6 | csubj:5 | dep:3 | det:23 | expl:2 | fixed:4 | mark:15 | nmod:11 | nsubj:39 | nsubj:pass:5 | nummod:1 | obj:24 | obl:25 | parataxis:1 | punct:36 | xcomp:6
ROOT:11 | acl:3 | acl:relcl:8 | advcl:4 | advmod:5 | amod:14 | appos:2 | aux:6 | case:25 | cc:8 | ccomp:1 | conj:11 | cop:3 | det:17 | expl:1 | mark:13 | nmod:12 | nmod:poss:5 | nsubj:13 | nsubj:pass:9 | nummod:1 | obj:14 | obl:11 | punct:19 | xcomp:2,ROOT:32 | acl:relcl:2 | advcl:10 | advmod:28 | amod:10 | aux:9 | case:43 | cc:21 | ccomp:13 | compound:prt:6 | conj:22 | cop:3 | csubj:2 | dep:1 | det:11 | dislocated:3 | fixed:3 | mark:26 | nmod:16 | nmod:poss:3 | nsubj:45 | nsubj:pass:12 | obj:14 | obl:26 | obl:agent:1 | parataxis:1 | punct:38 | xcomp:7
ROOT:8 | acl:cleft:1 | acl:relcl:1 | advcl:5 | advmod:11 | amod:12 | appos:1 | aux:5 | case:24 | cc:8 | ccomp:3 | conj:10 | cop:4 | csubj:1 | det:7 | expl:2 | mark:10 | nmod:16 | nmod:poss:2 | nsubj:13 | nsubj:pass:1 | nummod:3 | obj:10 | obl:9 | parataxis:1 | punct:10 | xcomp:2,ROOT:49 | acl:1 | acl:relcl:8 | advcl:14 | advmod:39 | amod:17 | appos:1 | aux:10 | case:32 | cc:19 | ccomp:9 | compound:prt:9 | conj:20 | cop:7 | csubj:4 | det:11 | dislocated:4 | expl:2 | fixed:3 | mark:32 | nmod:8 | nmod:poss:1 | nsubj:78 | nsubj:pass:3 | obj:30 | obl:19 | obl:agent:1 | punct:51 | xcomp:8
ROOT:15 | acl:1 | acl:relcl:2 | advcl:4 | advmod:10 | amod:28 | appos:2 | aux:3 | case:35 | cc:16 | ccomp:1 | compound:prt:2 | conj:16 | cop:2 | csubj:1 | det:13 | expl:1 | fixed:2 | iobj:1 | mark:11 | nmod:15 | nmod:poss:6 | nsubj:13 | nsubj:pass:10 | nummod:1 | obj:13 | obl:18 | punct:23 | xcomp:5,ROOT:51 | acl:2 | acl:relcl:5 | advcl:19 | advmod:16 | amod:20 | appos:1 | aux:7 | case:49 | cc:22 | ccomp:8 | compound:prt:7 | conj:25 | cop:4 | csubj:2 | det:18 | dislocated:1 | expl:3 | fixed:3 | mark:36 | nmod:15 | nmod:poss:6 | nsubj:74 | nsubj:pass:4 | obj:43 | obl:30 | obl:agent:1 | parataxis:2 | punct:63 | xcomp:7
ROOT:61 | acl:9 | acl:relcl:22 | advcl:19 | advmod:42 | amod:72 | appos:11 | aux:11 | case:107 | cc:61 | ccomp:12 | compound:prt:4 | conj:92 | cop:24 | csubj:3 | dep:7 | det:58 | dislocated:5 | expl:2 | fixed:14 | flat:name:4 | iobj:2 | mark:55 | nmod:57 | nmod:poss:49 | nsubj:81 | nsubj:pass:27 | nummod:5 | obj:46 | obl:61 | obl:agent:1 | parataxis:8 | punct:119 | xcomp:6,ROOT:48 | acl:relcl:2 | advcl:12 | advmod:25 | amod:17 | appos:4 | aux:13 | case:39 | cc:16 | ccomp:6 | compound:prt:8 | conj:32 | cop:1 | csubj:1 | dep:1 | det:10 | expl:1 | fixed:4 | flat:name:2 | mark:21 | nmod:8 | nmod:poss:6 | nsubj:49 | nsubj:pass:13 | nummod:2 | obj:17 | obl:28 | obl:agent:1 | punct:69 | xcomp:4
ROOT:4 | acl:relcl:2 | advmod:2 | amod:8 | case:11 | cc:9 | ccomp:1 | compound:prt:2 | conj:10 | cop:1 | det:1 | nmod:5 | nmod:poss:1 | nsubj:6 | nsubj:pass:1 | nummod:1 | obj:4 | obl:6 | punct:4,ROOT:51 | acl:2 | acl:relcl:6 | advcl:12 | advmod:33 | amod:13 | appos:1 | aux:6 | aux:pass:1 | case:44 | cc:21 | ccomp:2 | compound:prt:5 | conj:21 | cop:6 | csubj:6 | det:13 | dislocated:1 | expl:4 | fixed:3 | flat:name:3 | mark:20 | nmod:15 | nsubj:67 | nsubj:pass:6 | obj:29 | obl:27 | parataxis:1 | punct:52 | xcomp:9
ROOT:7 | acl:2 | acl:relcl:3 | advcl:4 | advmod:10 | amod:3 | aux:5 | case:16 | cc:5 | ccomp:2 | conj:2 | cop:2 | csubj:2 | dep:1 | det:11 | expl:2 | fixed:2 | mark:10 | nmod:8 | nsubj:11 | nsubj:pass:4 | nummod:1 | obj:8 | obl:6 | obl:agent:1 | parataxis:1 | punct:10 | xcomp:1,ROOT:35 | acl:3 | acl:relcl:9 | advcl:9 | advmod:32 | amod:15 | appos:1 | aux:13 | case:37 | cc:25 | ccomp:5 | compound:prt:4 | conj:26 | csubj:4 | det:17 | dislocated:9 | expl:5 | fixed:2 | mark:27 | nmod:7 | nmod:poss:1 | nsubj:51 | nsubj:pass:14 | obj:27 | obl:28 | parataxis:2 | punct:38 | xcomp:13
ROOT:15 | acl:1 | acl:relcl:4 | advcl:6 | advmod:7 | amod:27 | appos:2 | aux:2 | case:32 | cc:7 | compound:prt:1 | conj:6 | cop:1 | dep:1 | det:22 | expl:2 | fixed:5 | mark:13 | nmod:11 | nmod:poss:3 | nsubj:12 | nsubj:pass:6 | nummod:5 | obj:8 | obl:20 | obl:agent:2 | parataxis:1 | punct:19 | xcomp:3,ROOT:49 | acl:1 | acl:relcl:4 | advcl:4 | advmod:27 | amod:27 | appos:1 | aux:8 | case:37 | cc:25 | ccomp:8 | compound:prt:9 | conj:30 | cop:3 | csubj:1 | dep:1 | det:12 | dislocated:3 | fixed:2 | mark:14 | nmod:13 | nmod:poss:3 | nsubj:64 | nsubj:pass:2 | nummod:2 | obj:34 | obl:21 | punct:54 | xcomp:6
ROOT:9 | acl:relcl:2 | advcl:7 | advmod:9 | amod:9 | aux:8 | case:21 | cc:9 | ccomp:9 | compound:prt:1 | conj:9 | cop:1 | dep:1 | det:16 | expl:1 | fixed:1 | iobj:1 | mark:23 | nmod:11 | nmod:poss:5 | nsubj:16 | nsubj:pass:6 | nummod:2 | obj:11 | obl:9 | punct:9 | xcomp:2,ROOT:43 | acl:2 | acl:relcl:3 | advcl:5 | advmod:22 | amod:32 | case:49 | cc:20 | ccomp:20 | compound:prt:5 | conj:25 | cop:4 | csubj:1 | det:11 | dislocated:1 | expl:2 | fixed:2 | mark:28 | nmod:12 | nmod:poss:3 | nsubj:69 | nsubj:pass:1 | obj:30 | obl:34 | punct:48 | xcomp:8
